"January","February","March","April","May","June","July","August","September","October","November","December"
269,308,362,425,481,618,406,57,7,12,47,185
894,734,721,559,651,549,836,1210,1223,1259,1179,1054
108,106,188,246,139,63,29,4,0,0,4,32
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
