"","x"
"1",13
"2",14
"3",47
"4",141
"5",156
"6",169
"7",172
"8",176
"9",349
"10",352
"11",388
"12",433
"13",446
"14",450
"15",451
"16",510
"17",519
"18",520
"19",656
"20",752
"21",784
"22",831
"23",835
"24",851
"25",855
"26",862
"27",879
"28",892
"29",912
"30",963
"31",984
"32",985
"33",1002
"34",1068
"35",1100
"36",1101
"37",1121
"38",1134
"39",1144
"40",1404
"41",1435
"42",1485
"43",1537
"44",1546
"45",1605
"46",1673
"47",1701
"48",1826
"49",1828
"50",1836
"51",1852
"52",1944
"53",1981
"54",1997
"55",2124
"56",2138
"57",2167
"58",2186
"59",2377
"60",2381
"61",2383
"62",2399
"63",2427
"64",2446
"65",2508
"66",2531
"67",2549
"68",2562
"69",2623
"70",2673
"71",2710
"72",2718
"73",2732
"74",2748
"75",2767
"76",2823
"77",2838
"78",2867
"79",2870
"80",2890
"81",2907
"82",2964
"83",2978
"84",2981
"85",2987
"86",2995
"87",3005
"88",3009
"89",3056
"90",3065
"91",3073
"92",3077
"93",3085
"94",3086
"95",3087
"96",3117
"97",3193
"98",3207
"99",3253
"100",3254
"101",3302
"102",3350
"103",3424
"104",3433
"105",3434
"106",3443
"107",3450
"108",3453
"109",3455
"110",3465
"111",3480
"112",3497
"113",3498
"114",3546
"115",3570
"116",3576
"117",3579
"118",3617
"119",3624
"120",3639
"121",3655
"122",3707
"123",3709
"124",3720
"125",3767
"126",3774
"127",3780
"128",3798
"129",3819
"130",3825
"131",3831
"132",3835
"133",3873
"134",3892
"135",3908
"136",3958
"137",3960
"138",3992
"139",4039
"140",4046
"141",4079
"142",4094
"143",4096
"144",4132
"145",4146
"146",4156
"147",4174
"148",4176
"149",4196
"150",4262
"151",4278
"152",4337
"153",4341
"154",4354
"155",4378
"156",4390
"157",4391
"158",4507
"159",4508
"160",4535
"161",4540
"162",4544
"163",4560
"164",4561
"165",4633
"166",4715
"167",4718
"168",4724
"169",4768
"170",4847
"171",4854
"172",4864
"173",4869
"174",4885
"175",4946
"176",4964
"177",4971
"178",5009
"179",5071
"180",5118
"181",5123
"182",5148
"183",5210
"184",5259
"185",5287
"186",5311
"187",5315
"188",5429
"189",5441
"190",5443
"191",5450
"192",5514
"193",5557
"194",5568
"195",5606
"196",5618
"197",5620
"198",5622
"199",5624
"200",5655
"201",5796
"202",5807
"203",5825
"204",5838
"205",5904
"206",5926
"207",6004
"208",6051
"209",6165
"210",6168
"211",6169
"212",6182
"213",6199
"214",6224
"215",6228
"216",6262
"217",6264
"218",6266
"219",6315
"220",6318
"221",6320
"222",6339
"223",6350
"224",6413
"225",6469
"226",6501
"227",6507
"228",6569
"229",6586
"230",6614
"231",6656
"232",6693
"233",6711
"234",6788
"235",6854
"236",6862
"237",6887
"238",6905
"239",6945
"240",7068
"241",7107
"242",7109
"243",7203
"244",7227
"245",7233
"246",7238
"247",7269
"248",7308
"249",7337
"250",7374
"251",7399
"252",7441
"253",7450
"254",7463
"255",7500
"256",7514
"257",7548
"258",7615
"259",7619
"260",7641
"261",7647
"262",7724
"263",7734
"264",7737
"265",7749
"266",7796
"267",7804
"268",7813
"269",7819
"270",7847
"271",7890
"272",7944
"273",7993
"274",7994
"275",8000
"276",8031
"277",8032
"278",8033
"279",8046
"280",8066
"281",8109
"282",8111
"283",8161
"284",8172
"285",8227
"286",8382
"287",8391
"288",8456
"289",8476
"290",8484
"291",8492
"292",8516
"293",8518
"294",8524
"295",8525
"296",8542
"297",8544
"298",8570
"299",8626
"300",8667
"301",8707
"302",8733
"303",8734
"304",8774
"305",8780
"306",8782
"307",8811
"308",8889
"309",8893
"310",8898
"311",8916
"312",8957
"313",9087
"314",9105
"315",9107
"316",9154
"317",9156
"318",9157
"319",9169
"320",9190
"321",9197
"322",9214
"323",9219
"324",9236
"325",9241
"326",9300
"327",9326
"328",9390
"329",9430
"330",9443
"331",9463
"332",9472
"333",9523
"334",9532
"335",9579
"336",9581
"337",9586
"338",9593
"339",9614
"340",9626
"341",9674
"342",9676
"343",9754
"344",9780
"345",9789
"346",9805
"347",9807
"348",9884
"349",9890
"350",9891
"351",9906
"352",9994
"353",10006
"354",10038
"355",10041
"356",10042
"357",10242
"358",10307
"359",10308
"360",10314
"361",10315
"362",10324
"363",10335
"364",10336
"365",10337
"366",10349
"367",10359
"368",10365
"369",10377
"370",10403
"371",10549
"372",10552
"373",10578
"374",10677
"375",10693
"376",10696
"377",10697
"378",10699
"379",10708
"380",10709
"381",10723
"382",10724
"383",10742
"384",10749
"385",10920
"386",10946
"387",10991
"388",11001
"389",11013
"390",11029
"391",11032
"392",11081
"393",11088
"394",11094
"395",11102
"396",11223
"397",11269
"398",11272
"399",11275
"400",11276
"401",11297
"402",11310
"403",11315
"404",11371
"405",11393
"406",11443
"407",11449
"408",11452
"409",11467
"410",11468
"411",11471
"412",11482
"413",11601
"414",11648
"415",11653
"416",11679
"417",11762
"418",11763
"419",11819
"420",11836
"421",12057
"422",12071
"423",12099
"424",12126
"425",12153
