"","x"
"1",46
"2",233
"3",243
"4",260
"5",267
"6",268
"7",269
"8",284
"9",304
"10",308
"11",312
"12",316
"13",321
"14",327
"15",330
"16",331
"17",337
"18",338
"19",347
"20",348
"21",385
"22",423
"23",424
"24",473
"25",641
"26",647
"27",648
"28",649
"29",650
"30",651
"31",655
"32",659
"33",660
"34",667
"35",668
"36",672
"37",675
"38",680
"39",684
"40",688
"41",690
"42",695
"43",701
"44",712
"45",802
"46",816
"47",826
"48",832
"49",840
"50",962
"51",976
"52",979
"53",980
"54",983
"55",988
"56",1007
"57",1015
"58",1018
"59",1022
"60",1024
"61",1030
"62",1045
"63",1046
"64",1049
"65",1052
"66",1072
"67",1094
"68",1105
"69",1109
"70",1139
"71",1159
"72",1341
"73",1365
"74",1378
"75",1379
"76",1381
"77",1383
"78",1386
"79",1403
"80",1413
"81",1417
"82",1425
"83",1461
"84",1462
"85",1480
"86",1497
"87",1514
"88",1524
"89",1525
"90",1544
"91",1552
"92",1559
"93",1691
"94",1705
"95",1707
"96",1719
"97",1753
"98",1791
"99",1794
"100",1802
"101",1824
"102",1825
"103",1854
"104",1895
"105",1916
"106",1923
"107",1924
"108",1935
"109",1936
"110",2050
"111",2090
"112",2093
"113",2098
"114",2111
"115",2118
"116",2129
"117",2205
"118",2209
"119",2218
"120",2223
"121",2224
"122",2264
"123",2291
"124",2300
"125",2429
"126",2432
"127",2433
"128",2435
"129",2445
"130",2461
"131",2470
"132",2474
"133",2476
"134",2483
"135",2487
"136",2503
"137",2505
"138",2509
"139",2522
"140",2532
"141",2538
"142",2546
"143",2563
"144",2580
"145",2596
"146",2611
"147",2615
"148",2620
"149",2624
"150",2637
"151",2638
"152",2808
"153",2818
"154",2822
"155",2835
"156",2839
"157",2847
"158",2850
"159",2859
"160",2861
"161",2911
"162",2947
"163",2953
"164",2954
"165",2961
"166",2969
"167",2976
"168",2979
"169",2980
"170",2999
"171",3002
"172",3008
"173",3022
"174",3033
"175",3049
"176",3192
"177",3198
"178",3204
"179",3206
"180",3214
"181",3216
"182",3221
"183",3226
"184",3241
"185",3242
"186",3255
"187",3277
"188",3279
"189",3290
"190",3296
"191",3299
"192",3312
"193",3341
"194",3355
"195",3356
"196",3378
"197",3389
"198",3393
"199",3394
"200",3395
"201",3512
"202",3533
"203",3534
"204",3571
"205",3572
"206",3595
"207",3648
"208",3661
"209",3706
"210",3712
"211",3722
"212",3728
"213",3757
"214",3877
"215",3889
"216",3890
"217",3891
"218",3894
"219",3900
"220",3902
"221",3903
"222",3909
"223",3914
"224",3916
"225",3924
"226",3938
"227",3939
"228",3949
"229",3952
"230",3954
"231",3956
"232",3957
"233",3995
"234",4010
"235",4020
"236",4035
"237",4036
"238",4038
"239",4054
"240",4065
"241",4080
"242",4102
"243",4113
"244",4114
"245",4117
"246",4118
"247",4120
"248",4125
"249",4136
"250",4138
"251",4275
"252",4282
"253",4285
"254",4289
"255",4310
"256",4322
"257",4325
"258",4333
"259",4338
"260",4368
"261",4377
"262",4386
"263",4388
"264",4389
"265",4421
"266",4474
"267",4619
"268",4630
"269",4642
"270",4649
"271",4650
"272",4654
"273",4655
"274",4661
"275",4666
"276",4667
"277",4678
"278",4679
"279",4682
"280",4705
"281",4716
"282",4728
"283",4749
"284",4757
"285",4765
"286",4777
"287",4789
"288",4794
"289",4810
"290",4831
"291",4834
"292",4845
"293",4858
"294",4969
"295",4977
"296",4982
"297",4983
"298",4995
"299",5012
"300",5021
"301",5027
"302",5028
"303",5029
"304",5036
"305",5037
"306",5042
"307",5043
"308",5046
"309",5055
"310",5080
"311",5086
"312",5087
"313",5089
"314",5107
"315",5109
"316",5111
"317",5127
"318",5135
"319",5137
"320",5154
"321",5159
"322",5161
"323",5162
"324",5180
"325",5197
"326",5199
"327",5345
"328",5355
"329",5363
"330",5376
"331",5409
"332",5412
"333",5432
"334",5442
"335",5444
"336",5453
"337",5494
"338",5499
"339",5506
"340",5525
"341",5545
"342",5546
"343",5549
"344",5566
"345",5718
"346",5750
"347",5754
"348",5769
"349",5851
"350",5853
"351",5858
"352",5891
"353",5900
"354",5901
"355",5903
"356",5952
"357",5953
"358",5955
"359",6081
"360",6104
"361",6137
"362",6138
"363",6154
"364",6159
"365",6185
"366",6192
"367",6193
"368",6204
"369",6218
"370",6220
"371",6227
"372",6270
"373",6273
"374",6294
"375",6305
"376",6452
"377",6455
"378",6457
"379",6466
"380",6470
"381",6493
"382",6494
"383",6518
"384",6564
"385",6571
"386",6577
"387",6582
"388",6585
"389",6601
"390",6605
"391",6608
"392",6624
"393",6629
"394",6632
"395",6638
"396",6639
"397",6642
"398",6644
"399",6645
"400",6648
"401",6649
"402",6650
"403",6654
"404",6661
"405",6662
"406",6670
"407",6672
"408",6679
"409",6684
"410",6688
"411",6814
"412",6839
"413",6840
"414",6853
"415",6856
"416",6859
"417",6860
"418",6864
"419",6875
"420",6877
"421",6891
"422",6926
"423",6931
"424",6940
"425",6943
"426",6974
"427",6984
"428",6993
"429",7040
"430",7048
"431",7165
"432",7191
"433",7198
"434",7200
"435",7211
"436",7229
"437",7230
"438",7265
"439",7283
"440",7307
"441",7320
"442",7323
"443",7348
"444",7357
"445",7359
"446",7361
"447",7367
"448",7370
"449",7372
"450",7409
"451",7538
"452",7546
"453",7549
"454",7550
"455",7554
"456",7559
"457",7576
"458",7580
"459",7602
"460",7606
"461",7607
"462",7639
"463",7640
"464",7675
"465",7691
"466",7694
"467",7709
"468",7718
"469",7726
"470",7729
"471",7731
"472",7741
"473",7757
"474",7758
"475",7769
"476",7783
"477",7920
"478",7934
"479",7935
"480",7954
"481",7955
"482",7962
"483",7970
"484",7974
"485",7984
"486",7992
"487",8026
"488",8027
"489",8269
"490",8295
"491",8306
"492",8307
"493",8308
"494",8315
"495",8371
"496",8423
"497",8471
"498",8496
"499",8497
"500",8517
"501",8632
"502",8635
"503",8660
"504",8682
"505",8698
"506",8700
"507",8701
"508",8709
"509",8731
"510",8735
"511",8769
"512",8772
"513",8792
"514",8797
"515",8799
"516",8809
"517",8816
"518",8834
"519",8842
"520",8857
"521",8876
"522",8885
"523",9003
"524",9015
"525",9038
"526",9052
"527",9053
"528",9129
"529",9147
"530",9150
"531",9155
"532",9158
"533",9170
"534",9189
"535",9198
"536",9201
"537",9204
"538",9212
"539",9252
"540",9392
"541",9393
"542",9426
"543",9439
"544",9452
"545",9458
"546",9462
"547",9475
"548",9483
"549",9490
"550",9497
"551",9515
"552",9516
"553",9526
"554",9542
"555",9562
"556",9565
"557",9585
"558",9594
"559",9725
"560",9752
"561",9755
"562",9757
"563",9758
"564",9768
"565",9786
"566",9790
"567",9799
"568",9800
"569",9801
"570",9804
"571",9824
"572",9830
"573",9860
"574",9876
"575",9878
"576",9883
"577",9900
"578",9908
"579",9910
"580",9912
"581",9952
"582",9954
"583",10141
"584",10147
"585",10148
"586",10149
"587",10161
"588",10170
"589",10189
"590",10221
"591",10228
"592",10235
"593",10238
"594",10246
"595",10268
"596",10271
"597",10278
"598",10285
"599",10287
"600",10301
"601",10304
"602",10460
"603",10482
"604",10486
"605",10490
"606",10491
"607",10515
"608",10521
"609",10540
"610",10543
"611",10562
"612",10574
"613",10590
"614",10593
"615",10634
"616",10640
"617",10663
"618",10695
"619",10818
"620",10820
"621",10827
"622",10831
"623",10850
"624",10876
"625",10877
"626",10894
"627",10914
"628",10947
"629",10951
"630",10962
"631",10983
"632",10986
"633",10993
"634",10997
"635",11003
"636",11008
"637",11040
"638",11041
"639",11044
"640",11068
"641",11071
"642",11202
"643",11221
"644",11232
"645",11248
"646",11249
"647",11274
"648",11277
"649",11280
"650",11288
"651",11380
"652",11400
"653",11417
"654",11586
"655",11591
"656",11613
"657",11638
"658",11647
"659",11680
"660",11697
"661",11720
"662",11727
"663",11733
"664",11750
"665",11756
"666",11761
"667",11770
"668",11796
"669",11935
"670",11945
"671",11963
"672",11964
"673",11983
"674",11989
"675",12003
"676",12005
"677",12022
"678",12040
"679",12046
"680",12058
"681",12100
"682",12102
"683",12117
"684",12128
"685",12139
"686",12146
"687",12285
"688",12288
"689",12292
"690",12293
"691",12319
"692",12347
"693",12349
"694",12350
"695",12358
"696",12378
"697",12424
