"","x"
"1",2
"2",33
"3",38
"4",48
"5",118
"6",119
"7",249
"8",288
"9",329
"10",425
"11",440
"12",666
"13",691
"14",716
"15",731
"16",793
"17",853
"18",1087
"19",1091
"20",1118
"21",1119
"22",1122
"23",1124
"24",1198
"25",1553
"26",1700
"27",1831
"28",1847
"29",1850
"30",1985
"31",2108
"32",2164
"33",2166
"34",2195
"35",2376
"36",2447
"37",2479
"38",2489
"39",2535
"40",2575
"41",2625
"42",2626
"43",2627
"44",2664
"45",2735
"46",2862
"47",2895
"48",2963
"49",2994
"50",3027
"51",3116
"52",3229
"53",3243
"54",3246
"55",3313
"56",3320
"57",3325
"58",3384
"59",3399
"60",3426
"61",3428
"62",3452
"63",3458
"64",3496
"65",3580
"66",3582
"67",3586
"68",3603
"69",3638
"70",3645
"71",3695
"72",3698
"73",3699
"74",3700
"75",3723
"76",3775
"77",3776
"78",3784
"79",3919
"80",3937
"81",4004
"82",4130
"83",4143
"84",4145
"85",4150
"86",4175
"87",4290
"88",4329
"89",4353
"90",4394
"91",4405
"92",4416
"93",4675
"94",4680
"95",4683
"96",4684
"97",4691
"98",4699
"99",4729
"100",4800
"101",4908
"102",5008
"103",5015
"104",5022
"105",5023
"106",5064
"107",5072
"108",5093
"109",5096
"110",5119
"111",5249
"112",5440
"113",5464
"114",5480
"115",5498
"116",5500
"117",5513
"118",5515
"119",5572
"120",5574
"121",5594
"122",5788
"123",5803
"124",5819
"125",5836
"126",5839
"127",5917
"128",6005
"129",6006
"130",6144
"131",6146
"132",6155
"133",6167
"134",6172
"135",6230
"136",6268
"137",6292
"138",6295
"139",6310
"140",6325
"141",6366
"142",6460
"143",6519
"144",6545
"145",6580
"146",6588
"147",6590
"148",6595
"149",6612
"150",6655
"151",6879
"152",6934
"153",6995
"154",6998
"155",7008
"156",7012
"157",7234
"158",7235
"159",7237
"160",7244
"161",7321
"162",7358
"163",7387
"164",7649
"165",7651
"166",7687
"167",7727
"168",7776
"169",7945
"170",7949
"171",7976
"172",7998
"173",8045
"174",8204
"175",8299
"176",8390
"177",8409
"178",8438
"179",8478
"180",8482
"181",8547
"182",8669
"183",8756
"184",8775
"185",8793
"186",8801
"187",8838
"188",8843
"189",9040
"190",9060
"191",9095
"192",9109
"193",9128
"194",9168
"195",9171
"196",9213
"197",9234
"198",9243
"199",9272
"200",9453
"201",9473
"202",9485
"203",9528
"204",9560
"205",9563
"206",9590
"207",9604
"208",9787
"209",9858
"210",9911
"211",9965
"212",9985
"213",10182
"214",10533
"215",10560
"216",10576
"217",10589
"218",10629
"219",10639
"220",10669
"221",10710
"222",10711
"223",10881
"224",10887
"225",10925
"226",10945
"227",10948
"228",10950
"229",11016
"230",11030
"231",11048
"232",11092
"233",11093
"234",11250
"235",11278
"236",11327
"237",11361
"238",11383
"239",11385
"240",11455
"241",11630
"242",11650
"243",11823
"244",11844
"245",11965
"246",12011
"247",12026
"248",12142
"249",12189
"250",12191
"251",12336
"252",12401
"253",12425
"254",12456
"255",12468
"256",12508
"257",12509
"258",12527
"259",12547
"260",12750
"261",12758
"262",12761
"263",12810
"264",12829
"265",12854
"266",12855
"267",12933
"268",12955
"269",12963
"270",12980
"271",13094
"272",13103
"273",13145
"274",13210
"275",13289
"276",13815
"277",13823
"278",13826
"279",13841
"280",13849
"281",13872
"282",13941
"283",13948
"284",14164
"285",14190
"286",14233
"287",14274
"288",14410
"289",14424
"290",14508
"291",14532
"292",14563
"293",14627
"294",14640
"295",14641
"296",14662
"297",14685
"298",14730
"299",14738
