"","x"
"1",36
"2",38
"3",47
"4",133
"5",139
"6",149
"7",163
"8",353
"9",402
"10",406
"11",430
"12",499
"13",503
"14",507
"15",510
"16",546
"17",702
"18",714
"19",725
"20",739
"21",752
"22",763
"23",775
"24",814
"25",861
"26",1087
"27",1125
"28",1191
"29",1195
"30",1196
"31",1202
"32",1206
"33",1510
"34",1532
"35",1597
"36",1610
"37",1660
"38",1831
"39",1848
"40",1849
"41",1857
"42",1869
"43",1894
"44",1902
"45",1932
"46",1999
"47",2021
"48",2060
"49",2079
"50",2167
"51",2169
"52",2208
"53",2220
"54",2221
"55",2224
"56",2265
"57",2320
"58",2329
"59",2334
"60",2359
"61",2372
"62",2451
"63",2581
"64",2582
"65",2598
"66",2605
"67",2637
"68",2639
"69",2661
"70",2680
"71",2712
"72",2965
"73",3038
"74",3079
"75",3089
"76",3273
"77",3368
"78",3403
"79",3409
"80",3428
"81",3431
"82",3441
"83",3472
"84",3478
"85",3486
"86",3618
"87",3624
"88",3639
"89",3644
"90",3744
"91",3754
"92",3771
"93",3784
"94",3796
"95",4030
"96",4032
"97",4033
"98",4148
"99",4162
"100",4167
"101",4170
"102",4395
"103",4404
"104",4408
"105",4424
"106",4428
"107",4452
"108",4460
"109",4478
"110",4487
"111",4518
"112",4744
"113",4776
"114",4807
"115",4818
"116",4830
"117",4851
"118",5050
"119",5055
"120",5101
"121",5167
"122",5188
"123",5195
"124",5249
"125",5291
"126",5444
"127",5521
"128",5546
"129",5669
"130",5807
"131",5819
"132",5876
"133",5889
"134",5893
"135",5903
"136",5925
"137",5982
"138",6006
"139",6026
"140",6153
"141",6155
"142",6162
"143",6223
"144",6257
"145",6283
"146",6314
"147",6351
"148",6358
"149",6586
"150",6599
"151",6683
"152",6712
"153",6735
"154",6736
"155",6742
"156",6893
"157",6894
"158",6943
"159",6988
"160",7011
"161",7044
"162",7059
"163",7063
"164",7084
"165",7089
"166",7126
"167",7154
"168",7168
"169",7289
"170",7355
"171",7382
"172",7386
"173",7398
"174",7493
"175",7630
"176",7674
"177",7722
"178",7765
"179",7791
"180",7817
"181",7834
"182",8024
"183",8039
"184",8042
"185",8056
"186",8058
"187",8067
"188",8072
"189",8073
"190",8099
"191",8126
"192",8147
"193",8148
"194",8181
"195",8250
"196",8346
"197",8372
"198",8384
"199",8391
"200",8417
"201",8442
"202",8469
"203",8479
"204",8482
"205",8503
"206",8508
"207",8549
"208",8555
"209",8558
"210",8564
"211",8575
"212",8748
"213",8771
"214",8781
"215",8869
"216",8870
"217",8873
"218",8882
"219",8885
"220",8886
"221",8911
"222",8916
"223",8944
"224",8954
"225",8966
"226",8978
"227",9008
"228",9119
"229",9145
"230",9216
"231",9234
"232",9253
"233",9258
"234",9266
"235",9280
"236",9314
"237",9317
"238",9450
"239",9487
"240",9507
"241",9534
"242",9553
"243",9584
"244",9589
"245",9593
"246",9594
"247",9655
"248",9694
"249",9704
"250",9829
"251",9831
"252",9877
"253",9953
"254",9968
"255",9979
"256",10014
"257",10195
"258",10204
"259",10228
"260",10240
"261",10262
"262",10321
"263",10331
"264",10337
"265",10367
"266",10369
"267",10387
"268",10400
"269",10413
"270",10425
"271",10427
"272",10439
"273",10449
"274",10453
"275",10458
"276",10603
"277",10641
"278",10665
"279",10925
"280",10953
"281",10963
"282",10994
"283",11006
"284",11057
"285",11100
"286",11163
"287",11179
"288",11184
"289",11240
"290",11338
"291",11409
"292",11462
"293",11474
"294",11478
"295",11484
"296",11508
"297",11511
"298",11684
"299",11707
"300",11723
"301",11724
"302",11726
"303",11731
"304",11748
"305",11760
"306",11779
"307",11794
"308",11827
"309",11832
"310",11852
"311",11856
"312",11888
"313",12058
"314",12062
"315",12089
"316",12120
"317",12163
"318",12169
"319",12184
"320",12209
"321",12217
"322",12228
"323",12229
"324",12235
"325",12247
"326",12256
"327",12352
"328",12469
"329",12499
"330",12502
"331",12540
"332",12542
"333",12543
"334",12551
"335",12567
"336",12599
"337",12619
"338",12717
"339",12750
"340",12769
"341",12796
"342",12862
"343",12874
"344",12940
"345",12955
"346",12956
"347",13134
"348",13137
"349",13141
"350",13153
"351",13156
"352",13240
"353",13247
"354",13252
"355",13294
"356",13479
"357",13492
"358",13549
"359",13560
"360",13576
"361",13622
"362",13674
"363",13679
"364",13681
"365",13702
"366",13704
"367",13742
"368",13840
"369",13930
"370",13985
"371",13992
"372",14001
"373",14072
"374",14083
"375",14225
"376",14226
"377",14269
"378",14300
"379",14306
"380",14322
"381",14367
"382",14374
"383",14426
"384",14431
"385",14453
"386",14592
"387",14599
"388",14602
"389",14627
"390",14648
"391",14655
"392",14729
"393",14740
"394",14754
"395",14758
"396",14768
"397",14781
"398",14787
"399",14792
"400",14807
"401",14918
"402",14931
"403",14958
