"","x"
"1",1
"2",7
"3",10
"4",11
"5",16
"6",18
"7",19
"8",31
"9",39
"10",49
"11",51
"12",52
"13",53
"14",54
"15",55
"16",57
"17",58
"18",59
"19",60
"20",61
"21",62
"22",63
"23",65
"24",66
"25",72
"26",73
"27",80
"28",81
"29",82
"30",90
"31",101
"32",102
"33",105
"34",106
"35",111
"36",112
"37",117
"38",132
"39",134
"40",135
"41",136
"42",137
"43",138
"44",156
"45",160
"46",161
"47",162
"48",179
"49",183
"50",277
"51",278
"52",323
"53",354
"54",355
"55",356
"56",357
"57",361
"58",363
"59",366
"60",368
"61",372
"62",381
"63",382
"64",383
"65",384
"66",385
"67",386
"68",387
"69",391
"70",395
"71",396
"72",397
"73",398
"74",399
"75",413
"76",429
"77",437
"78",438
"79",439
"80",440
"81",442
"82",444
"83",445
"84",447
"85",453
"86",456
"87",457
"88",466
"89",467
"90",469
"91",473
"92",485
"93",491
"94",492
"95",493
"96",494
"97",495
"98",496
"99",497
"100",498
"101",500
"102",501
"103",509
"104",513
"105",514
"106",515
"107",516
"108",544
"109",703
"110",706
"111",708
"112",718
"113",719
"114",720
"115",721
"116",722
"117",723
"118",724
"119",729
"120",764
"121",768
"122",770
"123",771
"124",776
"125",779
"126",780
"127",781
"128",783
"129",784
"130",786
"131",787
"132",788
"133",792
"134",793
"135",799
"136",804
"137",805
"138",808
"139",810
"140",812
"141",815
"142",816
"143",817
"144",818
"145",820
"146",822
"147",823
"148",824
"149",825
"150",826
"151",829
"152",833
"153",835
"154",840
"155",841
"156",853
"157",862
"158",863
"159",868
"160",880
"161",887
"162",898
"163",1088
"164",1124
"165",1126
"166",1127
"167",1129
"168",1130
"169",1132
"170",1143
"171",1171
"172",1177
"173",1192
"174",1193
"175",1194
"176",1203
"177",1204
"178",1223
"179",1231
"180",1282
"181",1453
"182",1468
"183",1482
"184",1492
"185",1495
"186",1497
"187",1502
"188",1506
"189",1511
"190",1512
"191",1519
"192",1526
"193",1527
"194",1535
"195",1538
"196",1539
"197",1541
"198",1542
"199",1545
"200",1546
"201",1550
"202",1551
"203",1556
"204",1557
"205",1558
"206",1560
"207",1563
"208",1564
"209",1565
"210",1566
"211",1567
"212",1568
"213",1569
"214",1570
"215",1574
"216",1575
"217",1577
"218",1579
"219",1580
"220",1581
"221",1582
"222",1583
"223",1584
"224",1585
"225",1586
"226",1588
"227",1589
"228",1590
"229",1591
"230",1592
"231",1593
"232",1595
"233",1596
"234",1599
"235",1604
"236",1605
"237",1607
"238",1616
"239",1636
"240",1639
"241",1640
"242",1650
"243",1672
"244",1674
"245",1768
"246",1798
"247",1799
"248",1813
"249",1825
"250",1829
"251",1832
"252",1841
"253",1842
"254",1843
"255",1847
"256",1850
"257",1851
"258",1852
"259",1853
"260",1855
"261",1856
"262",1863
"263",1870
"264",1871
"265",1872
"266",1878
"267",1889
"268",1893
"269",1899
"270",1900
"271",1903
"272",1904
"273",1907
"274",1908
"275",1909
"276",1910
"277",1911
"278",1912
"279",1918
"280",1919
"281",1920
"282",1921
"283",1922
"284",1923
"285",1924
"286",1925
"287",1928
"288",1929
"289",1933
"290",1934
"291",1935
"292",1936
"293",1937
"294",1938
"295",1939
"296",1940
"297",1942
"298",1943
"299",1944
"300",1945
"301",1946
"302",1947
"303",1951
"304",1952
"305",1953
"306",1954
"307",1956
"308",1957
"309",1958
"310",1959
"311",1960
"312",1961
"313",1966
"314",1967
"315",1968
"316",1970
"317",1979
"318",1980
"319",1981
"320",1983
"321",1984
"322",1985
"323",1986
"324",1987
"325",1993
"326",1994
"327",1995
"328",1996
"329",1997
"330",2006
"331",2012
"332",2013
"333",2019
"334",2023
"335",2024
"336",2025
"337",2027
"338",2029
"339",2116
"340",2168
"341",2170
"342",2171
"343",2172
"344",2173
"345",2174
"346",2175
"347",2179
"348",2183
"349",2186
"350",2187
"351",2188
"352",2199
"353",2207
"354",2214
"355",2217
"356",2218
"357",2222
"358",2225
"359",2227
"360",2228
"361",2231
"362",2232
"363",2238
"364",2241
"365",2242
"366",2243
"367",2244
"368",2245
"369",2246
"370",2248
"371",2249
"372",2253
"373",2257
"374",2258
"375",2259
"376",2261
"377",2262
"378",2266
"379",2267
"380",2269
"381",2271
"382",2273
"383",2276
"384",2277
"385",2279
"386",2280
"387",2281
"388",2282
"389",2283
"390",2284
"391",2285
"392",2286
"393",2288
"394",2289
"395",2290
"396",2292
"397",2294
"398",2295
"399",2297
"400",2298
"401",2299
"402",2300
"403",2301
"404",2302
"405",2305
"406",2306
"407",2307
"408",2308
"409",2309
"410",2310
"411",2321
"412",2330
"413",2335
"414",2336
"415",2337
"416",2339
"417",2340
"418",2341
"419",2342
"420",2343
"421",2346
"422",2349
"423",2352
"424",2353
"425",2354
"426",2360
"427",2374
"428",2516
"429",2518
"430",2519
"431",2520
"432",2532
"433",2543
"434",2545
"435",2547
"436",2552
"437",2553
"438",2560
"439",2567
"440",2568
"441",2574
"442",2575
"443",2576
"444",2583
"445",2608
"446",2609
"447",2616
"448",2624
"449",2625
"450",2626
"451",2633
"452",2641
"453",2642
"454",2653
"455",2654
"456",2655
"457",2656
"458",2657
"459",2658
"460",2659
"461",2665
"462",2670
"463",2671
"464",2678
"465",2679
"466",2760
"467",2906
"468",2937
"469",2942
"470",2944
"471",2957
"472",2974
"473",2979
"474",2980
"475",2981
"476",2990
"477",3000
"478",3001
"479",3002
"480",3006
"481",3008
"482",3009
"483",3010
"484",3011
"485",3012
"486",3016
"487",3017
"488",3018
"489",3019
"490",3022
"491",3023
"492",3024
"493",3025
"494",3026
"495",3027
"496",3033
"497",3034
"498",3035
"499",3036
"500",3037
"501",3039
"502",3040
"503",3041
"504",3042
"505",3043
"506",3044
"507",3045
"508",3046
"509",3049
"510",3050
"511",3051
"512",3052
"513",3054
"514",3055
"515",3062
"516",3067
"517",3081
"518",3086
"519",3087
"520",3088
"521",3096
"522",3097
"523",3106
"524",3108
"525",3112
"526",3114
"527",3115
"528",3117
"529",3118
"530",3263
"531",3265
"532",3271
"533",3276
"534",3277
"535",3278
"536",3279
"537",3296
"538",3297
"539",3303
"540",3306
"541",3307
"542",3308
"543",3309
"544",3310
"545",3311
"546",3330
"547",3333
"548",3337
"549",3347
"550",3370
"551",3371
"552",3372
"553",3374
"554",3375
"555",3376
"556",3377
"557",3378
"558",3379
"559",3380
"560",3382
"561",3383
"562",3384
"563",3385
"564",3386
"565",3387
"566",3388
"567",3389
"568",3392
"569",3393
"570",3394
"571",3395
"572",3396
"573",3397
"574",3400
"575",3401
"576",3402
"577",3404
"578",3405
"579",3410
"580",3411
"581",3412
"582",3414
"583",3415
"584",3416
"585",3417
"586",3418
"587",3419
"588",3420
"589",3421
"590",3423
"591",3424
"592",3425
"593",3427
"594",3432
"595",3434
"596",3435
"597",3437
"598",3443
"599",3444
"600",3445
"601",3446
"602",3447
"603",3448
