"","x"
"1",10
"2",18
"3",51
"4",54
"5",65
"6",82
"7",90
"8",368
"9",382
"10",383
"11",384
"12",387
"13",391
"14",444
"15",495
"16",513
"17",804
"18",815
"19",816
"20",817
"21",1506
"22",1535
"23",1560
"24",1563
"25",1567
"26",1575
"27",1580
"28",1585
"29",1595
"30",1599
"31",1650
"32",1768
"33",1850
"34",1853
"35",1870
"36",1908
"37",1910
"38",1919
"39",1939
"40",1940
"41",1958
"42",1960
"43",1961
"44",1966
"45",1981
"46",1986
"47",1995
"48",1997
"49",2174
"50",2187
"51",2199
"52",2207
"53",2238
"54",2259
"55",2261
"56",2266
"57",2267
"58",2281
"59",2289
"60",2295
"61",2520
"62",2575
"63",2641
"64",2656
"65",2937
"66",2981
"67",3009
"68",3010
"69",3011
"70",3019
"71",3023
"72",3024
"73",3036
"74",3041
"75",3042
"76",3055
"77",3309
"78",3310
"79",3311
"80",3333
"81",3372
"82",3374
"83",3380
"84",3410
"85",3435
"86",3634
"87",3708
"88",3711
"89",3712
"90",3713
"91",3742
"92",3770
"93",3834
"94",4034
"95",4049
"96",4077
"97",4083
"98",4088
"99",4090
"100",4121
"101",4130
"102",4410
"103",4430
"104",4472
"105",4474
"106",4753
"107",4762
"108",4763
"109",4831
"110",5153
"111",5192
"112",5193
"113",5196
"114",5199
"115",5200
"116",5202
"117",5228
"118",5234
"119",5290
"120",5472
"121",5481
"122",5508
"123",5509
"124",5537
"125",5541
"126",5565
"127",5573
"128",5574
"129",5575
"130",5579
"131",5580
"132",5589
"133",5595
"134",5616
"135",5617
"136",5619
"137",5628
"138",5639
"139",5855
"140",5857
"141",5901
"142",5909
"143",5910
"144",5911
"145",5918
"146",5944
"147",5952
"148",5955
"149",5957
"150",5964
"151",6202
"152",6253
"153",6287
"154",6331
"155",6346
"156",6581
"157",6650
"158",6651
"159",6673
"160",6731
"161",6770
"162",6944
"163",7008
"164",7038
"165",7055
"166",7064
"167",7066
"168",7070
"169",7071
"170",7350
"171",7389
"172",7390
"173",7400
"174",7414
"175",7418
"176",7425
"177",7465
"178",7482
"179",7484
"180",7649
"181",7669
"182",7679
"183",7708
"184",7756
"185",7769
"186",7770
"187",8052
"188",8059
"189",8093
"190",8094
"191",8095
"192",8118
"193",8125
"194",8127
"195",8133
"196",8140
"197",8146
"198",8373
"199",8415
"200",8418
"201",8419
"202",8423
"203",8458
"204",8472
"205",8487
"206",8511
"207",8512
"208",8513
"209",8514
"210",8515
"211",8530
"212",8785
"213",8797
"214",8818
"215",8871
"216",8884
"217",8922
"218",8968
"219",9146
"220",9172
"221",9182
"222",9203
"223",9209
"224",9210
"225",9212
"226",9215
"227",9268
"228",9572
"229",9595
"230",9602
"231",9608
"232",9619
"233",9635
"234",9828
"235",9887
"236",9890
"237",9891
"238",9898
"239",9904
"240",9909
"241",9962
"242",9965
"243",9969
"244",9970
"245",9972
"246",10234
"247",10241
"248",10242
"249",10263
"250",10283
"251",10284
"252",10287
"253",10288
"254",10291
"255",10292
"256",10298
"257",10308
"258",10333
"259",10335
"260",10339
"261",10353
"262",10355
"263",10601
"264",10602
"265",10607
"266",10639
"267",10640
"268",10657
"269",10673
"270",10677
"271",10678
"272",10683
"273",10685
"274",10686
"275",10688
"276",10703
"277",10704
"278",10710
"279",10726
"280",10739
"281",10748
"282",10757
"283",10760
"284",10784
"285",10951
"286",10960
"287",11007
"288",11031
"289",11037
"290",11050
"291",11083
"292",11302
"293",11322
"294",11325
"295",11335
"296",11337
"297",11339
"298",11359
"299",11360
"300",11399
"301",11401
"302",11414
"303",11416
"304",11421
"305",11424
"306",11426
"307",11432
"308",11439
"309",11444
"310",11450
"311",11490
"312",11727
"313",11749
"314",12037
"315",12048
"316",12091
"317",12093
"318",12094
"319",12095
"320",12159
"321",12179
"322",12221
"323",12233
"324",12366
"325",12416
"326",12417
"327",12440
"328",12506
"329",12516
"330",12574
"331",12576
"332",12836
"333",12856
"334",12888
"335",12949
"336",12957
"337",13126
"338",13154
"339",13159
"340",13172
"341",13194
"342",13229
"343",13231
"344",13516
"345",13587
"346",13594
"347",13595
"348",13597
"349",13608
"350",13617
"351",13618
"352",13634
"353",13714
"354",13892
"355",13894
"356",13955
"357",13958
"358",13959
"359",13960
"360",13962
"361",13988
"362",13991
"363",13996
"364",13999
"365",14017
"366",14057
"367",14213
"368",14227
"369",14243
"370",14250
"371",14280
"372",14282
"373",14288
"374",14289
"375",14292
"376",14296
"377",14298
"378",14305
"379",14308
"380",14312
"381",14325
"382",14326
"383",14331
"384",14336
"385",14337
"386",14346
"387",14352
"388",14354
"389",14355
"390",14363
"391",14376
"392",14397
"393",14400
"394",14609
"395",14631
"396",14633
"397",14646
"398",14650
"399",14653
"400",14654
"401",14693
"402",14696
"403",14716
"404",14718
"405",14719
"406",14750
