"","x"
"1",5
"2",9
"3",10
"4",17
"5",19
"6",20
"7",21
"8",22
"9",24
"10",25
"11",36
"12",37
"13",38
"14",41
"15",42
"16",51
"17",54
"18",55
"19",56
"20",58
"21",59
"22",61
"23",63
"24",64
"25",65
"26",66
"27",67
"28",68
"29",69
"30",70
"31",71
"32",72
"33",73
"34",74
"35",76
"36",77
"37",78
"38",79
"39",80
"40",82
"41",83
"42",84
"43",85
"44",86
"45",274
"46",275
"47",276
"48",277
"49",278
"50",281
"51",282
"52",283
"53",289
"54",290
"55",291
"56",292
"57",293
"58",294
"59",295
"60",296
"61",297
"62",298
"63",299
"64",300
"65",301
"66",302
"67",303
"68",304
"69",311
"70",314
"71",315
"72",316
"73",319
"74",320
"75",321
"76",322
"77",323
"78",326
"79",327
"80",332
"81",333
"82",334
"83",352
"84",354
"85",355
"86",358
"87",369
"88",370
"89",371
"90",374
"91",375
"92",376
"93",380
"94",381
"95",382
"96",383
"97",384
"98",385
"99",390
"100",391
"101",394
"102",398
"103",399
"104",400
"105",401
"106",402
"107",405
"108",408
"109",409
"110",410
"111",411
"112",412
"113",413
"114",414
"115",415
"116",416
"117",417
"118",418
"119",419
"120",420
"121",421
"122",422
"123",424
"124",425
"125",426
"126",427
"127",428
"128",437
"129",438
"130",439
"131",440
"132",618
"133",619
"134",620
"135",621
"136",622
"137",623
"138",627
"139",629
"140",630
"141",631
"142",634
"143",635
"144",636
"145",637
"146",638
"147",644
"148",660
"149",663
"150",664
"151",673
"152",688
"153",693
"154",694
"155",698
"156",699
"157",703
"158",704
"159",705
"160",706
"161",707
"162",708
"163",710
"164",711
"165",713
"166",714
"167",716
"168",717
"169",718
"170",719
"171",720
"172",721
"173",722
"174",723
"175",725
"176",738
"177",740
"178",741
"179",753
"180",755
"181",756
"182",757
"183",758
"184",760
"185",762
"186",763
"187",764
"188",765
"189",766
"190",767
"191",768
"192",769
"193",770
"194",771
"195",772
"196",773
"197",774
"198",775
"199",776
"200",777
"201",779
"202",780
"203",781
"204",784
"205",789
"206",790
"207",797
"208",802
"209",803
"210",818
"211",998
"212",999
"213",1000
"214",1010
"215",1011
"216",1012
"217",1013
"218",1014
"219",1028
"220",1029
"221",1030
"222",1031
"223",1036
"224",1037
"225",1038
"226",1048
"227",1054
"228",1055
"229",1056
"230",1057
"231",1058
"232",1059
"233",1060
"234",1061
"235",1062
"236",1063
"237",1065
"238",1066
"239",1070
"240",1071
"241",1074
"242",1075
"243",1081
"244",1084
"245",1093
"246",1111
"247",1112
"248",1125
"249",1126
"250",1131
"251",1140
"252",1141
"253",1142
"254",1143
"255",1148
"256",1150
"257",1151
"258",1152
"259",1160
"260",1163
"261",1164
"262",1165
"263",1166
"264",1167
"265",1369
"266",1370
"267",1371
"268",1372
"269",1373
"270",1389
"271",1390
"272",1396
"273",1397
"274",1398
"275",1419
"276",1420
"277",1446
"278",1447
"279",1448
"280",1449
"281",1450
"282",1456
"283",1457
"284",1458
"285",1459
"286",1463
"287",1465
"288",1469
"289",1470
"290",1472
"291",1473
"292",1474
"293",1475
"294",1476
"295",1477
"296",1478
"297",1487
"298",1489
"299",1490
"300",1491
"301",1492
"302",1493
"303",1495
"304",1496
"305",1499
"306",1500
"307",1501
"308",1502
"309",1503
"310",1504
"311",1507
"312",1508
"313",1511
"314",1512
"315",1513
"316",1514
"317",1517
"318",1518
"319",1519
"320",1521
"321",1522
"322",1535
"323",1539
"324",1727
"325",1728
"326",1735
"327",1736
"328",1737
"329",1738
"330",1739
"331",1740
"332",1741
"333",1742
"334",1743
"335",1744
"336",1746
"337",1747
"338",1748
"339",1749
"340",1750
"341",1761
"342",1762
"343",1763
"344",1764
"345",1765
"346",1766
"347",1767
"348",1768
"349",1769
"350",1770
"351",1771
"352",1772
"353",1780
"354",1781
"355",1788
"356",1790
"357",1796
"358",1812
"359",1819
"360",1821
"361",1822
"362",1823
"363",1856
"364",1857
"365",1858
"366",1859
"367",1860
"368",1861
"369",1862
"370",1863
"371",1864
"372",1867
"373",1870
"374",1871
"375",1873
"376",1874
"377",1875
"378",1876
"379",1877
"380",1878
"381",1884
"382",1885
"383",1886
"384",1887
"385",1890
"386",1892
"387",1899
"388",1906
"389",1907
"390",2112
"391",2113
"392",2114
"393",2116
"394",2117
"395",2118
"396",2128
"397",2129
"398",2141
"399",2142
"400",2143
"401",2144
"402",2145
"403",2146
"404",2147
"405",2148
"406",2149
"407",2151
"408",2152
"409",2166
"410",2170
"411",2172
"412",2173
"413",2174
"414",2179
"415",2208
"416",2209
"417",2210
"418",2211
"419",2212
"420",2213
"421",2214
"422",2215
"423",2216
"424",2222
"425",2224
"426",2225
"427",2226
"428",2227
"429",2228
"430",2230
