"","x"
"1",5
"2",6
"3",7
"4",9
"5",10
"6",17
"7",18
"8",19
"9",20
"10",21
"11",22
"12",24
"13",25
"14",27
"15",30
"16",36
"17",37
"18",38
"19",39
"20",40
"21",41
"22",42
"23",43
"24",44
"25",51
"26",52
"27",53
"28",54
"29",55
"30",56
"31",57
"32",58
"33",59
"34",61
"35",62
"36",63
"37",64
"38",65
"39",66
"40",67
"41",68
"42",69
"43",70
"44",71
"45",72
"46",73
"47",74
"48",76
"49",77
"50",78
"51",79
"52",80
"53",81
"54",82
"55",83
"56",84
"57",85
"58",86
"59",87
"60",88
"61",89
"62",92
"63",93
"64",94
"65",97
"66",101
"67",102
"68",103
"69",104
"70",105
"71",107
"72",109
"73",111
"74",112
"75",113
"76",114
"77",115
"78",116
"79",117
"80",119
"81",121
"82",122
"83",217
"84",218
"85",220
"86",231
"87",232
"88",233
"89",234
"90",235
"91",236
"92",237
"93",238
"94",239
"95",240
"96",241
"97",242
"98",243
"99",244
"100",245
"101",246
"102",247
"103",248
"104",249
"105",250
"106",251
"107",252
"108",253
"109",254
"110",256
"111",257
"112",258
"113",259
"114",260
"115",261
"116",262
"117",263
"118",264
"119",265
"120",266
"121",267
"122",268
"123",269
"124",270
"125",273
"126",274
"127",275
"128",276
"129",277
"130",278
"131",279
"132",280
"133",281
"134",282
"135",283
"136",284
"137",287
"138",289
"139",290
"140",291
"141",292
"142",293
"143",294
"144",295
"145",296
"146",297
"147",298
"148",299
"149",300
"150",301
"151",302
"152",303
"153",304
"154",305
"155",307
"156",311
"157",314
"158",315
"159",316
"160",318
"161",319
"162",320
"163",321
"164",322
"165",323
"166",324
"167",326
"168",327
"169",328
"170",331
"171",332
"172",333
"173",334
"174",352
"175",354
"176",355
"177",357
"178",358
"179",359
"180",362
"181",363
"182",368
"183",369
"184",370
"185",371
"186",372
"187",374
"188",375
"189",376
"190",380
"191",381
"192",382
"193",383
"194",384
"195",385
"196",390
"197",391
"198",393
"199",394
"200",395
"201",396
"202",397
"203",398
"204",399
"205",400
"206",401
"207",402
"208",403
"209",404
"210",405
"211",408
"212",409
"213",410
"214",411
"215",412
"216",413
"217",414
"218",415
"219",416
"220",417
"221",418
"222",419
"223",420
"224",421
"225",422
"226",424
"227",425
"228",426
"229",427
"230",428
"231",429
"232",431
"233",436
"234",437
"235",438
"236",439
"237",440
"238",441
"239",459
"240",460
"241",461
"242",462
"243",463
"244",465
"245",466
"246",467
"247",468
"248",469
"249",470
"250",472
"251",473
"252",474
"253",484
"254",583
"255",584
"256",585
"257",586
"258",587
"259",588
"260",590
"261",594
"262",595
"263",597
"264",598
"265",599
"266",600
"267",601
"268",602
"269",603
"270",604
"271",605
"272",606
"273",607
"274",608
"275",609
"276",610
"277",611
"278",612
"279",613
"280",614
"281",615
"282",616
"283",617
"284",618
"285",619
"286",620
"287",621
"288",622
"289",623
"290",624
"291",625
"292",626
"293",627
"294",628
"295",629
"296",630
"297",631
"298",632
"299",633
"300",634
"301",635
"302",636
"303",637
"304",638
"305",639
"306",643
"307",644
"308",645
"309",646
"310",647
"311",648
"312",649
"313",654
"314",655
"315",658
"316",660
"317",663
"318",664
"319",665
"320",673
"321",686
"322",687
"323",688
"324",693
"325",694
"326",696
"327",697
"328",698
"329",699
"330",703
"331",704
"332",705
"333",706
"334",707
"335",708
"336",709
"337",710
"338",711
"339",712
"340",713
"341",714
"342",715
"343",716
"344",717
"345",718
"346",719
"347",720
"348",721
"349",722
"350",723
"351",724
"352",725
"353",726
"354",732
"355",733
"356",737
