"","x"
"1",6
"2",7
"3",18
"4",27
"5",30
"6",39
"7",43
"8",53
"9",57
"10",87
"11",88
"12",89
"13",92
"14",94
"15",237
"16",238
"17",239
"18",242
"19",243
"20",244
"21",245
"22",247
"23",250
"24",251
"25",252
"26",253
"27",254
"28",257
"29",259
"30",260
"31",261
"32",262
"33",263
"34",264
"35",265
"36",266
"37",267
"38",270
"39",273
"40",279
"41",284
"42",305
"43",324
"44",328
"45",357
"46",359
"47",362
"48",363
"49",372
"50",393
"51",395
"52",396
"53",397
"54",403
"55",404
"56",429
"57",431
"58",436
"59",461
"60",462
"61",463
"62",465
"63",468
"64",603
"65",604
"66",605
"67",606
"68",610
"69",612
"70",613
"71",615
"72",616
"73",617
"74",624
"75",625
"76",626
"77",628
"78",632
"79",633
"80",639
"81",643
"82",645
"83",646
"84",647
"85",648
"86",654
"87",655
"88",658
"89",665
"90",687
"91",696
"92",697
"93",709
"94",712
"95",715
"96",724
"97",726
"98",733
"99",737
"100",744
"101",752
"102",754
"103",759
"104",778
"105",782
"106",788
"107",791
"108",792
"109",796
"110",805
"111",811
"112",812
"113",817
"114",819
"115",821
"116",822
"117",823
"118",824
"119",971
"120",972
"121",973
"122",977
"123",978
"124",980
"125",981
"126",982
"127",983
"128",984
"129",985
"130",986
"131",987
"132",989
"133",990
"134",991
"135",995
"136",996
"137",997
"138",1008
"139",1009
"140",1020
"141",1021
"142",1024
"143",1025
"144",1026
"145",1027
"146",1046
"147",1049
"148",1053
"149",1069
"150",1078
"151",1083
"152",1088
"153",1098
"154",1113
"155",1124
"156",1144
"157",1145
"158",1147
"159",1149
"160",1153
"161",1154
"162",1158
"163",1162
"164",1171
"165",1172
"166",1173
"167",1174
"168",1186
"169",1187
"170",1189
"171",1190
"172",1191
"173",1199
"174",1200
"175",1335
"176",1336
"177",1337
"178",1338
"179",1339
"180",1340
"181",1343
"182",1345
"183",1346
"184",1347
"185",1351
"186",1353
"187",1354
"188",1355
"189",1356
"190",1357
"191",1358
"192",1359
"193",1360
"194",1361
"195",1362
"196",1365
"197",1368
"198",1377
"199",1391
"200",1392
"201",1399
"202",1403
"203",1412
"204",1423
"205",1442
"206",1443
"207",1451
"208",1452
"209",1453
"210",1466
"211",1483
"212",1486
"213",1488
"214",1497
"215",1505
"216",1509
"217",1510
"218",1520
"219",1523
"220",1534
"221",1536
"222",1537
"223",1538
"224",1540
"225",1541
"226",1544
"227",1548
"228",1709
"229",1710
"230",1713
"231",1715
"232",1716
"233",1717
"234",1718
"235",1723
"236",1724
"237",1726
"238",1729
"239",1730
"240",1731
"241",1732
"242",1745
"243",1752
"244",1760
"245",1773
"246",1776
"247",1782
"248",1791
"249",1801
"250",1817
"251",1824
"252",1836
"253",1841
"254",1866
"255",1868
"256",1872
"257",1881
"258",1882
"259",1888
"260",1891
"261",1894
"262",1908
"263",1909
"264",1910
"265",1912
"266",1916
"267",1918
"268",1921
"269",1922
"270",2064
"271",2067
"272",2068
"273",2069
"274",2070
"275",2071
"276",2072
"277",2073
"278",2074
"279",2076
"280",2077
"281",2078
"282",2080
"283",2081
"284",2082
"285",2083
"286",2084
"287",2085
"288",2086
"289",2087
"290",2088
"291",2089
"292",2090
"293",2091
"294",2095
"295",2107
"296",2109
"297",2110
"298",2115
"299",2130
"300",2131
"301",2132
"302",2140
"303",2169
"304",2171
"305",2178
"306",2190
"307",2200
"308",2203
"309",2207
"310",2217
"311",2223
"312",2229
"313",2233
"314",2235
"315",2240
"316",2248
"317",2251
"318",2252
"319",2255
"320",2266
"321",2268
"322",2269
"323",2271
"324",2272
"325",2275
"326",2276
"327",2277
"328",2278
"329",2281
"330",2282
"331",2283
"332",2284
"333",2285
"334",2286
"335",2287
"336",2288
"337",2289
"338",2290
"339",2294
"340",2295
