"","x"
"1",59.0129104657394
"2",53.4288255844155
"3",49.3633932722699
"4",44.4726836538814
"5",49.673388676341
"6",47.7406967232654
"7",48.7606598006973
"8",50.4559477963746
"9",48.3215610717423
"10",31.1291964986329
"11",39.9534532550138
"12",59.2591129935771
"13",39.1046866755115
"14",49.6245822893459
"15",50.6616636394676
"16",28.881969659879
"17",44.1308542689372
"18",37.4444330425998
"19",43.3610564144491
"20",64.8094240435911
"21",61.6029126054747
"22",48.0876884078571
"23",53.5411119339587
"24",49.9238431185339
"25",53.3249365845497
"26",52.0137351186899
"27",53.0736616277445
"28",45.3513914765086
"29",44.0542386448415
"30",40.212922065476
"31",52.8333381283003
"32",48.1797247261766
"33",57.5217506713645
"34",65.6245134448332
"35",39.9176970845883
"36",53.0582703699375
"37",44.423226968402
"38",52.5739741949628
"39",57.6188516102811
"40",47.5221593596489
"41",48.2378356222795
"42",45.4243494464897
"43",46.5154033064693
"44",41.9916378011147
"45",32.1126934639222
"46",41.737365266264
"47",36.2505341484645
"48",53.0105909427398
"49",33.3302161898844
"50",40.0260465368891
"51",41.8505568157314
"52",44.6487520816507
"53",35.2025219100222
"54",40.5020664785786
"55",63.491169406735
"56",41.0203857978142
"57",43.1709634484929
"58",46.8288697509064
"59",45.4709665814269
"60",55.5396898180004
"61",51.9310527329894
"62",47.4168092702893
"63",46.5129929291762
"64",47.4595794842601
"65",40.5252317294771
"66",41.4152246265809
"67",32.2556079452124
"68",37.6294565655441
"69",46.3285134407441
"70",46.7470169650346
"71",43.1060119233174
"72",53.8605896175962
"73",49.7125918211345
"74",52.0590303612213
"75",46.1317980414845
"76",45.2306116254642
"77",55.13909399698
"78",57.3327766821526
"79",49.2038878509929
"80",46.6409894596793
"81",54.796207895226
"82",51.4399956191901
"83",52.6268434128695
"84",52.184074367957
"85",42.1395807607441
"86",44.2212803226346
"87",47.3018838363486
"88",52.6675857606255
"89",50.0646869942584
"90",49.7763225773052
"91",48.2327554871152
"92",48.8005092657792
"93",49.6429685932292
"94",48.472268058335
"95",44.1782501439938
"96",54.4664689717748
"97",61.860385149063
"98",49.5174624006237
"99",49.5528565736507
"100",34.4179186163936
"101",40.7549582512833
"102",61.0889802714908
"103",64.0534202727797
"104",55.3248890026393
"105",32.314209462647
"106",45.8233772716897
"107",57.1780001374292
"108",55.0515562350283
"109",53.5444991889884
"110",63.4681206638571
"111",56.1560250041904
"112",43.6764976314562
"113",51.8157113586325
"114",52.3918022844077
"115",41.2281369729746
"116",43.2147670920692
"117",60.3080194350979
"118",51.695496598024
"119",53.0555997240993
"120",42.8760267625856
"121",48.080772442103
"122",63.8864956473571
"123",58.0080496530151
"124",51.6556358380753
"125",48.1921959048478
"126",54.0967801840571
"127",62.2449938661231
"128",53.1180655828508
"129",55.9616611395145
"130",54.0548740057463
"131",61.6783376998018
"132",53.5534143085096
"133",53.7487473251252
"134",65.8665978993818
"135",65.6868381352295
"136",56.1979379183663
"137",65.5720401939116
"138",64.1458333502729
"139",49.9501439933953
"140",55.6575819286264
"141",59.5834514216278
"142",54.7662195210233
"143",60.1265336448259
"144",62.5860069468493
"145",57.820062058465
"146",57.0074593946186
"147",54.6444539583615
"148",47.551760167204
"149",44.7611266145854
"150",51.6503633910851
"151",66.9352868047335
"152",68.5716394747598
"153",54.7655884587269
"154",46.3652360010956
"155",47.2986364786414
"156",61.8428185942407
"157",61.4862979410758
"158",48.9498697754525
"159",40.3227355560488
"160",56.4571200753437
"161",51.8821023459321
"162",56.6536806865558
"163",63.7643562123047
"164",52.5343225748156
"165",53.9881750473136
"166",57.1870764235888
"167",60.4017421617209
"168",43.2529170634606
"169",49.4426670261277
"170",57.6232774405148
"171",54.9845795935955
"172",50.7525522995077
"173",61.2576643481539
"174",47.258042453424
"175",52.8252118691109
"176",68.4807735363794
"177",68.33490373957
"178",61.6527228613226
"179",58.4299355815754
"180",56.1249619919351
"181",55.7558386788607
"182",49.171517032026
"183",56.723776921082
"184",56.7601988468295
"185",53.5853511475901
"186",54.3024097464991
"187",60.1269350447748
"188",61.0213532549072
"189",51.8443132708601
"190",51.5062352769186
"191",44.9617236974907
"192",55.7472371441225
"193",50.5512640230171
"194",62.0111383850322
"195",56.7632218062198
"196",44.2880766882668
"197",67.826374475749
"198",49.9197031019832
"199",52.8891814699127
"200",43.0410186278295
"201",68.5587186813113
"202",53.5737426036215
"203",44.7048326178395
"204",54.0056801489457
"205",47.9485875872577
"206",54.6310748327865
"207",57.6944296527601
"208",42.7737954718804
"209",62.8429836139892
"210",55.4974457606202
"211",46.9490377304506
"212",40.2270400053135
"213",54.3917241584068
"214",47.3188957520748
"215",43.7964308877084
"216",47.9815621897487
"217",58.1420021613491
"218",44.6645297786606
"219",45.4405680582794
"220",59.9539058561458
"221",69.4577888707684
"222",52.7675080981564
"223",60.2582520263738
"224",47.4509026721956
"225",50.8069909039598
"226",50.6342322092559
"227",53.6175390432618
"228",56.5566382252463
"229",50.1398315454224
"230",49.0081279467426
"231",42.9504286521273
"232",50.33052382214
"233",55.6942520355467
"234",53.7138118966193
"235",51.9820618222245
"236",69.7658987519214
"237",55.5384256804914
"238",62.477953646958
"239",86.1556039503207
"240",57.5102717531422
"241",43.7029024546167
"242",56.3457352295183
"243",57.3650767953109
"244",48.8743634051587
"245",45.3560025389677
"246",51.5823940438298
"247",63.9861764119699
"248",40.3170403978132
"249",51.5483573743836
"250",42.3407658923546
"251",43.6726697709472
"252",57.8025867111011
"253",56.3047383790241
"254",56.6146808675558
"255",49.6273323735893
"256",43.0249557846511
"257",43.1094590151615
"258",61.9695297285181
"259",63.3057682991212
"260",45.4340770026035
"261",54.6286376052551
"262",47.9061857120311
"263",50.9558636263668
"264",65.9026454583617
"265",56.1593235657654
"266",42.7987057200618
"267",51.6132517261811
"268",40.3959329600815
"269",46.5431041512473
"270",45.5892405857396
"271",41.0534477964057
"272",35.6878438481797
"273",51.8530713968832
"274",52.0503015329639
"275",50.8250827858371
"276",34.9751834411567
"277",49.4896117368684
"278",48.6451460095259
"279",46.394268716881
"280",54.7216828225595
"281",31.6467367701546
"282",45.1337195065476
"283",49.1695303745939
"284",59.5262151578634
"285",56.502329531919
"286",55.9306788893639
"287",46.9397318423684
"288",42.9481126101848
"289",57.7819717943062
"290",59.5194368924689
"291",50.48810693604
"292",43.9139952486765
"293",39.028989420502
"294",43.8811367256435
"295",38.4841007868692
"296",38.2291831408425
"297",56.1170319981548
"298",60.8702917036364
"299",60.4562659078256
"300",64.8164223082768
"301",50.3688640948568
"302",41.516122206121
"303",54.6778130371467
"304",47.8291055970781
"305",51.2273631852577
"306",53.1421608819347
"307",63.8560545783223
"308",56.0378126305096
"309",45.0349641979941
"310",41.2426413370476
"311",55.9066666879717
"312",50.1164936828739
"313",50.9895175342244
"314",54.1364541165233
"315",54.5774357492267
"316",49.0937087603252
"317",53.645075591202
"318",45.9323303324508
"319",56.2681172810271
"320",40.934484099241
"321",48.4938528398849
"322",63.932435792215
"323",54.2280693758696
"324",42.4083491790334
"325",35.8858202727248
"326",39.438375696342
"327",53.4990006173043
"328",59.0918718702723
"329",57.0123263949217
"330",48.8504584929835
"331",46.6522539927796
"332",47.2301815815649
"333",54.6127272407434
"334",43.7599047918892
"335",48.1931022563389
"336",40.5740688528127
"337",49.4183668627029
"338",45.7838137637979
"339",41.6371591040721
"340",54.7017890854782
"341",56.3430600961056
"342",55.4885823413669
"343",46.9998304848704
"344",48.5170835291441
"345",51.2716049978832
"346",53.3382264559057
"347",47.9279102473894
"348",56.3342205539315
"349",50.7555391365581
"350",40.3356359047227
"351",52.8485459205641
"352",48.0054306462507
"353",46.288885587438
"354",46.7520258841912
"355",49.7619561368142
"356",55.6501414048645
"357",55.9184525895293
"358",53.0609772986066
"359",56.977797986316
"360",52.5733991294783
"361",46.088064782295
"362",39.4781400790701
"363",42.1128029890646
"364",36.454478599967
"365",48.9529477375304
