"January","February","March","April","May","June","July","August","September","October","November","December"
145,121,138,98,65,49,17,10,17,85,171,165
576,497,625,866,1206,1181,1254,1018,383,562,640,598
550,530,508,266,0,0,0,243,830,624,419,508
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
