"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
0,0,0,0,0,22.84375,152.5625,356.125,602.5,782,912.5,968.25,944.75,830,666.25,437.625,189.5625,21.5078125,0,0,0,0,0,0
0,0,0,0,0,23.96875,183.25,428.625,653,829.75,940.25,973.25,934.75,807.5,629.75,355.125,153,16.875,0,0,0,0,0,0
0,0,0,0,0,22.875,175.5625,399.375,615.5,772,893.25,959.5,863.5,752.25,589.25,377.875,165,16.1484375,0,0,0,0,0,0
0,0,0,0,0,24.75,205.6875,478.375,678,842.5,947.75,972,901.25,789.5,606,389.125,165.3125,18.2578125,0,0,0,0,0,0
0,0,0,0,0,21.5703125,171.625,412.5,631.25,774.25,892.75,946,916.25,789.75,605.75,348.875,158.4375,15.38671875,0,0,0,0,0,0
0,0,0,0,0,26.15625,205.9375,411.375,592.25,774,909,939.25,896.75,775.25,570.5,399,184,17.640625,0,0,0,0,0,0
0,0,0,0,0,18.0078125,201.25,423.625,616.25,797,889.25,953.25,872.5,768.5,578.75,388.125,155.625,12.9453125,0,0,0,0,0,0
0,0,0,0,0,17.1875,193.875,429.375,643,802.5,899.25,913.25,877.5,758.5,577.75,373.875,156.3125,10.640625,0,0,0,0,0,0
0,0,0,0,0,8.99609375,119.25,320.625,551.25,773.75,945.75,995.75,945.5,823.5,610.75,324.125,127.96875,7.830078125,0,0,0,0,0,0
0,0,0,0,0,16.03125,200.25,449.125,675.5,853.25,963.75,998.25,952.75,751.25,564.25,360.375,152.8125,8.64453125,0,0,0,0,0,0
0,0,0,0,0,15.8515625,196,439.625,663.5,840.75,952,988.75,947.5,813.25,529,330.875,131.625,6.65234375,0,0,0,0,0,0
0,0,0,0,0,13.08984375,174.5,404.625,623.25,803.5,913,937.5,878.5,736.75,587.25,365,143.875,7.66015625,0,0,0,0,0,0
0,0,0,0,0,12.6015625,175.1875,417.25,635.25,806.75,918.25,960.25,928.25,812.5,634,408.875,164.875,8.14453125,0,0,0,0,0,0
0,0,0,0,0,13.9375,189.625,427.75,643.5,812.25,919,954.75,895,775.25,591.75,337,138.125,6.708984375,0,0,0,0,0,0
0,0,0,0,0,12.71875,176.6875,422.875,643.75,808.25,919,953.25,905,781,606,388.375,133.625,7.19921875,0,0,0,0,0,0
0,0,0,0,0,13.0703125,183.4375,418.625,633.5,799.75,906.25,938.25,892.75,773.25,533.25,377.5,142.25,6.966796875,0,0,0,0,0,0
0,0,0,0,0,12.390625,182,419.25,639.25,809.25,917.5,953.25,913.25,798.5,621.5,400.125,158.5625,7.193359375,0,0,0,0,0,0
0,0,0,0,0,12.77734375,183.125,422.625,640.25,809.25,914.5,948,906.5,777.25,606.5,371.875,141.75,6.69140625,0,0,0,0,0,0
0,0,0,0,0,11.73046875,169.8125,403,624.25,798.25,913.5,952.25,913.5,802.5,628.25,404.875,161.75,7.34375,0,0,0,0,0,0
0,0,0,0,0,12.03125,177.625,414.125,626.5,788.5,899,938.75,902,795.5,624.75,403.375,163.4375,7.3359375,0,0,0,0,0,0
0,0,0,0,0,13.109375,188.25,428,644,811,911.75,944.75,890,783.5,599,381.75,142.8125,6.287109375,0,0,0,0,0,0
0,0,0,0,0,9.8984375,168.5625,401.75,616.25,786,890.25,923.75,884.5,775,604.5,378.125,149.4375,6.431640625,0,0,0,0,0,0
0,0,0,0,0,11.15625,176.125,408.5,619.75,785,889,923,883.5,774.25,604.25,389.25,155.8125,6.349609375,0,0,0,0,0,0
0,0,0,0,0,10.5078125,173.875,407.75,619.5,785.25,889.5,924,884,774.75,605,389.375,153.9375,6.140625,0,0,0,0,0,0
0,0,0,0,0,10.8671875,171.3125,401.375,614,781,884.25,917.5,880.25,775.25,606,390.25,156.3125,6.375,0,0,0,0,0,0
0,0,0,0,0,11.08203125,172.875,404.25,615,784,888.5,921.75,882.75,772.5,600,380.875,137.3125,5.90625,0,0,0,0,0,0
0,0,0,0,0,11.25,173.25,404,618.25,784,887.75,920.75,877.5,762.5,598,386.5,150.8125,6.091796875,0,0,0,0,0,0
0,0,0,0,0,11.46875,175.625,408.625,622,789,894,928,879,763.5,602.5,378.125,128.3125,5.515625,0,0,0,0,0,0
0,0,0,0,0,12.05078125,178.6875,411.5,624.75,792,896.75,932,876.25,764,592.5,322.375,132,5.892578125,0,0,0,0,0,0
0,0,0,0,0,11.04296875,165.25,400.25,619.75,795.75,902.25,936,896.75,779.25,595.25,385.125,135,6.224609375,0,0,0,0,0,0
0,0,0,0,0,12.05859375,174.5625,401.375,613.5,787,891.25,933.75,896.25,786,607.25,387.125,152.4375,6.54296875,0,0,0,0,0,0
0,0,0,0,0,11.62890625,174.25,407.125,621.25,787.75,891.25,930.5,893.75,778.75,609.25,392,157.625,7.16015625,0,0,0,0,0,0
0,0,0,0,0,12.37109375,178.5,411.75,621,783.5,889.75,927.5,890.75,778,605.75,390.5,147.5625,7.134765625,0,0,0,0,0,0
0,0,0,0,0,13.484375,186,421.125,644.5,815.75,919,950.75,913,798.5,623.75,395.875,159.375,8.02734375,0,0,0,0,0,0
0,0,0,0,0,13.765625,190,431.75,653,824.25,929.25,960.25,917.75,801.25,626.75,405,162.6875,7.822265625,0,0,0,0,0,0
0,0,0,0,0,13.5546875,187.875,427.625,646.75,817.5,924.5,960,919.25,800.25,605.5,353.75,131.875,6.78125,0,0,0,0,0,0
0,0,0,0,0,13.2734375,183.0625,419.625,633.25,801.5,913.75,953,904,776.5,598.75,351,140.625,7.26953125,0,0,0,0,0,0
0,0,0,0,0,13.01953125,179.875,412,626.25,796.75,909,951.25,912.25,800.5,606,338.75,135.9375,7.0703125,0,0,0,0,0,0
0,0,0,0,0,12.64453125,177.5625,419.625,637.25,810.75,922.75,965.5,919,802,628,407.25,168.5625,7.5625,0,0,0,0,0,0
0,0,0,0,0,14.26953125,192.3125,435.75,658.25,829.75,940,976,927,806.75,608.5,400.875,139.25,7.73828125,0,0,0,0,0,0
0,0,0,0,0,14.2890625,191.1875,432.875,657.75,829.75,937.5,965,903.25,788,612.25,396.75,166,9.08203125,0,0,0,0,0,0
0,0,0,0,0,14.3515625,188.1875,428.125,647.75,822.25,931.75,962,919.5,800,606.25,382.75,156.1875,8.68359375,0,0,0,0,0,0
0,0,0,0,0,13.17578125,166.5625,394.125,610.75,789,916.5,971.75,941.5,827.75,649.5,423.5,175.3125,9.5390625,0,0,0,0,0,0
0,0,0,0,0,14.58984375,179.375,410.625,629.5,805,916,958.75,920.5,815.25,639.25,412,153.75,8.17578125,0,0,0,0,0,0
0,0,0,0,0,14.46484375,184.8125,443.25,675.5,842,937.75,939.75,888.75,772.5,500.5,329.25,138.5625,8.359375,0,0,0,0,0,0
0,0,0,0,0,17.1875,203.6875,449.25,672.75,848,924,931.25,876,818.75,634,370.375,160.375,10.4375,0,0,0,0,0,0
0,0,0,0,0,17.6171875,204.6875,448.125,671.75,850.5,961.75,999.75,946.25,740,547.25,373.25,154.875,9.34375,0,0,0,0,0,0
0,0,0,0,0,20.5546875,188.625,414.875,644.25,840,966.75,998.75,898.5,723.75,474.875,325.375,128.8125,11.18359375,0,0,0,0,0,0
0,0,0,0,0,23.609375,203.3125,459.875,705.25,895.25,1013,1043.5,904.5,691,503.25,351.625,171.875,16.6796875,0,0,0,0,0,0
0,0,0,0,0,20.5234375,169.1875,338.375,571.5,763,891,926.25,904,826.25,696.5,467.25,213.75,20.7734375,0,0,0,0,0,0
0,0,0,0,0,25.96875,202.6875,432.5,671.75,842,950.25,983.5,910,704.75,464.875,303.5,147.1875,15.46484375,0,0,0,0,0,0
0,0,0,0,0,29.1875,210.25,429.25,650,808.5,918.5,984.5,901.75,813.5,644.75,400.75,201.3125,24.2578125,0,0,0,0,0,0
0,0,0,0,0,30.4375,195.8125,412.25,624.5,800.25,916.25,958.25,922.5,814.75,639.25,418.5,187.3125,21.4296875,0,0,0,0,0,0
0,0,0,0,0,30.0625,196.0625,364.125,604.75,805,930.75,962,913,817.5,643.25,434.625,194.8125,23.7890625,0,0,0,0,0,0
0,0,0,0,0,31.7578125,231.375,473.625,697,865.5,967.25,983.75,927,808,545,351.375,165.8125,18.2109375,0,0,0,0,0,0
0,0,0,0,0,29.7265625,211,442.75,670.25,846.25,948.5,963.5,892,698,496.875,320.875,139.75,16.2890625,0,0,0,0,0,0
0,0,0,0,0,26.7421875,186.9375,407.375,603,757.75,899.5,970.5,940.5,816.25,637,430.375,206.4375,23.390625,0,0,0,0,0,0
0,0,0,0,0,35.0625,242.1875,487.25,706.75,869,908,852.75,769,707,628.5,442.75,185.1875,20.1953125,0,0,0,0,0,0
0,0,0,0,0,18.171875,132.625,390.375,618.25,775.5,932.75,962.5,930.25,809,628.75,410.125,172.25,20.4609375,0,0,0,0,0,0
0,0,0,0,0,28.609375,208.3125,432.875,612.5,756,891.5,931.25,878.5,754.5,595,403.5,185.8125,20.640625,0,0,0,0,0,0
0,0,0,0,0,27.7265625,206.9375,455.375,647,813.25,888.5,936.75,918.25,816.5,562,406.125,157.625,16.34375,0,0,0,0,0,0
0,0,0,0,0,16.9296875,142.875,394.5,653.5,821.75,936,971.5,910.5,784.25,610.75,387.625,166.6875,18.78125,0,0,0,0,0,0
0,0,0,0,0,32.125,229.0625,466.25,664.25,794,875,940,915.25,810.75,648.25,438.75,204.3125,19.0703125,0,0,0,0,0,0
0,0,0,0,0,28.2109375,216.125,460.875,674,843.75,932.25,893.75,869.5,816,663.25,448.75,192.5,20.296875,0,0,0,0,0,0
0,0,0,0,0,26.6171875,195.125,458.5,668.75,793.5,908.5,951.5,904,779,617.25,411.625,185.4375,20.3828125,0,0,0,0,0,0
0,0,0,0,0,29.6015625,230.5,474.25,673,824.75,918.25,940,893.75,780.25,585.25,402.375,187.375,18.8046875,0,0,0,0,0,0
0,0,0,0,0,24.9453125,205.5625,463.5,684,846.25,946.5,964.75,854,685.25,450.125,283.75,124.28125,11.984375,0,0,0,0,0,0
0,0,0,0,0,13.1328125,135.25,346.5,578.75,776.5,907.25,948,896.5,807.25,634.5,415.5,180.4375,15.984375,0,0,0,0,0,0
0,0,0,0,0,16.9375,177.4375,423.75,624,783.25,876.75,923.5,882.75,779.75,626.25,390.125,159.3125,12.62890625,0,0,0,0,0,0
0,0,0,0,0,17.5546875,171.3125,366.375,555,748,895.75,935.25,912.75,803,628.5,403.125,169.8125,12.16796875,0,0,0,0,0,0
0,0,0,0,0,17.9296875,191.0625,427.75,642.25,814.25,932.25,968.5,915.5,802.25,619,383.5,157.9375,11.3046875,0,0,0,0,0,0
0,0,0,0,0,16.34375,183.6875,425.5,637.75,811,904.5,933,880.25,774.25,607.5,358,155.5,10.16796875,0,0,0,0,0,0
0,0,0,0,0,17.359375,186.8125,427.25,654.75,829.75,924.75,936.5,888,775.5,609.25,387.625,141,9.08984375,0,0,0,0,0,0
