"","x"
"1",120
"2",138
"3",140
"4",144
"5",169
"6",170
"7",174
"8",317
"9",348
"10",364
"11",389
"12",430
"13",433
"14",455
"15",457
"16",504
"17",512
"18",519
"19",522
"20",528
"21",541
"22",542
"23",564
"24",573
"25",575
"26",657
"27",691
"28",786
"29",795
"30",809
"31",833
"32",849
"33",854
"34",855
"35",866
"36",872
"37",876
"38",904
"39",905
"40",908
"41",912
"42",913
"43",922
"44",925
"45",928
"46",942
"47",945
"48",946
"49",961
"50",967
"51",1085
"52",1090
"53",1097
"54",1155
"55",1157
"56",1246
"57",1254
"58",1258
"59",1261
"60",1264
"61",1280
"62",1296
"63",1297
"64",1298
"65",1386
"66",1404
"67",1425
"68",1566
"69",1584
"70",1620
"71",1642
"72",1664
"73",1666
"74",1690
"75",1698
"76",1701
"77",1852
"78",1935
"79",1959
"80",1979
"81",1980
"82",1996
"83",2010
"84",2021
"85",2155
"86",2195
"87",2261
"88",2279
"89",2303
"90",2304
"91",2325
"92",2342
"93",2355
"94",2373
"95",2379
"96",2380
"97",2382
"98",2393
"99",2398
"100",2425
"101",2579
"102",2622
"103",2633
"104",2646
"105",2648
"106",2666
"107",2691
"108",2708
"109",2722
"110",2731
"111",2732
"112",2733
"113",2777
"114",2822
"115",2838
"116",2867
"117",2879
"118",2897
"119",2932
"120",3026
"121",3027
"122",3028
"123",3066
"124",3069
"125",3072
"126",3073
"127",3074
"128",3083
"129",3085
"130",3086
"131",3098
"132",3105
"133",3109
"134",3113
"135",3114
"136",3115
"137",3216
"138",3233
"139",3359
"140",3371
"141",3425
"142",3428
"143",3446
"144",3447
"145",3448
"146",3454
"147",3458
"148",3459
"149",3460
"150",3461
"151",3464
"152",3465
"153",3467
"154",3472
"155",3479
"156",3492
"157",3496
"158",3498
"159",3513
"160",3531
"161",3532
"162",3533
"163",3545
"164",3609
"165",3626
"166",3647
"167",3699
"168",3735
"169",3744
"170",3745
"171",3789
"172",3792
"173",3793
"174",3799
"175",3811
"176",3813
"177",3815
"178",3816
"179",3817
"180",3821
"181",3823
"182",3825
"183",3830
"184",3842
"185",3845
"186",3866
"187",3867
"188",3891
"189",4033
"190",4041
"191",4045
"192",4057
"193",4065
"194",4090
"195",4092
"196",4097
"197",4140
"198",4141
"199",4150
"200",4154
"201",4159
"202",4160
"203",4170
"204",4174
"205",4187
"206",4197
"207",4198
"208",4199
"209",4200
"210",4201
"211",4206
"212",4232
"213",4247
"214",4321
"215",4334
"216",4339
"217",4352
"218",4353
"219",4440
"220",4461
"221",4485
"222",4487
"223",4492
"224",4499
"225",4504
"226",4507
"227",4528
"228",4529
"229",4549
"230",4552
"231",4557
"232",4558
"233",4560
"234",4569
"235",4583
"236",4589
"237",4606
"238",4607
"239",4618
"240",4677
"241",4680
"242",4705
"243",4726
"244",4743
"245",4832
"246",4882
"247",4897
"248",4907
"249",4952
"250",4953
"251",4980
"252",4981
"253",4982
"254",4983
"255",4984
"256",5017
"257",5057
"258",5109
"259",5175
"260",5180
"261",5182
"262",5183
"263",5188
"264",5192
"265",5205
"266",5232
"267",5244
"268",5268
"269",5269
"270",5275
"271",5276
"272",5295
"273",5299
"274",5300
"275",5301
"276",5305
"277",5445
"278",5469
"279",5513
"280",5579
"281",5588
"282",5593
"283",5598
"284",5599
"285",5603
"286",5614
"287",5615
"288",5625
"289",5647
"290",5649
"291",5651
"292",5655
"293",5662
"294",5663
"295",5664
"296",5679
"297",5680
"298",5770
"299",5782
"300",5815
"301",5818
"302",5913
"303",5916
"304",5945
"305",5948
"306",5973
"307",5974
"308",5975
"309",5977
"310",5979
"311",5980
"312",5986
"313",5995
"314",5998
"315",6000
"316",6019
"317",6021
"318",6033
"319",6063
"320",6064
"321",6068
"322",6139
"323",6210
"324",6292
"325",6316
"326",6318
"327",6322
"328",6334
"329",6355
"330",6370
"331",6372
"332",6403
"333",6412
"334",6415
"335",6426
"336",6431
"337",6499
"338",6505
"339",6543
"340",6655
"341",6689
"342",6693
"343",6697
"344",6719
"345",6721
"346",6722
"347",6743
"348",6747
"349",6754
"350",6765
"351",6768
"352",6769
"353",6787
"354",6863
"355",6874
"356",6879
"357",6937
"358",6948
"359",6992
"360",6999
"361",7043
"362",7075
"363",7086
"364",7092
"365",7095
"366",7096
"367",7101
"368",7108
"369",7110
"370",7111
"371",7295
"372",7335
"373",7401
"374",7450
"375",7472
"376",7486
"377",7487
"378",7495
"379",7547
"380",7675
"381",7709
"382",7811
"383",7812
"384",7818
"385",7819
"386",7820
"387",7821
"388",7836
"389",7839
"390",7864
"391",7865
"392",7971
"393",7977
"394",7987
"395",8043
"396",8044
"397",8049
"398",8064
"399",8065
"400",8107
"401",8159
"402",8202
"403",8206
"404",8215
"405",8225
"406",8226
"407",8227
"408",8234
"409",8240
"410",8276
"411",8356
"412",8376
"413",8381
"414",8468
"415",8478
"416",8498
"417",8522
"418",8529
"419",8543
"420",8545
"421",8547
"422",8590
"423",8633
"424",8634
"425",8636
"426",8637
"427",8681
"428",8706
"429",8723
"430",8764
"431",8772
"432",8800
"433",8807
"434",8823
"435",8850
"436",8859
"437",8885
"438",8890
"439",8894
"440",8920
"441",8925
"442",8926
"443",8929
"444",8930
"445",8933
"446",8936
"447",8940
"448",8952
"449",8953
"450",8974
"451",9077
"452",9094
"453",9095
"454",9186
"455",9244
"456",9274
"457",9276
"458",9277
"459",9287
"460",9291
"461",9294
"462",9295
"463",9302
"464",9305
"465",9350
"466",9450
"467",9452
"468",9544
"469",9558
"470",9564
"471",9576
"472",9599
"473",9615
"474",9621
"475",9622
"476",9624
"477",9630
"478",9634
"479",9663
"480",9667
"481",9687
"482",9690
"483",9724
"484",9737
"485",9758
"486",9778
"487",9788
"488",9803
"489",9804
"490",9858
"491",9883
"492",9963
"493",9966
"494",9967
"495",9994
"496",9996
"497",10003
"498",10246
"499",10251
"500",10252
"501",10295
"502",10315
"503",10322
"504",10340
"505",10349
"506",10353
"507",10363
"508",10364
"509",10383
"510",10402
"511",10485
"512",10490
"513",10587
"514",10682
"515",10709
"516",10719
"517",10723
"518",10737
"519",10746
"520",10748
"521",10752
"522",10761
"523",10771
"524",10772
"525",10774
"526",10824
"527",10919
"528",10924
"529",10989
"530",10991
"531",11007
"532",11012
"533",11041
"534",11083
"535",11090
"536",11095
"537",11096
"538",11102
"539",11104
"540",11142
"541",11223
"542",11241
"543",11248
"544",11279
"545",11408
"546",11448
"547",11450
"548",11451
"549",11454
"550",11455
"551",11467
"552",11469
"553",11476
"554",11480
"555",11520
"556",11521
"557",11647
"558",11665
"559",11689
"560",11759
"561",11777
"562",11778
"563",11810
"564",11811
"565",11814
"566",11817
"567",11823
"568",11827
"569",11829
"570",11830
"571",11840
"572",11847
"573",11848
"574",11850
"575",11870
"576",11971
"577",12126
"578",12145
"579",12154
"580",12172
"581",12174
"582",12190
"583",12192
"584",12199
"585",12200
"586",12201
"587",12203
"588",12211
"589",12212
"590",12221
"591",12229
"592",12230
"593",12232
"594",12244
"595",12246
"596",12277
"597",12293
"598",12295
"599",12325
"600",12384
"601",12397
"602",12497
"603",12526
"604",12537
"605",12538
"606",12539
"607",12557
"608",12562
"609",12563
"610",12565
"611",12571
"612",12574
"613",12583
"614",12584
"615",12599
"616",12611
"617",12626
"618",12713
"619",12738
"620",12763
"621",12814
"622",12871
"623",12889
"624",12892
"625",12894
"626",12897
"627",12906
"628",12907
"629",12917
"630",12918
"631",12925
"632",12931
"633",12933
"634",12937
"635",12943
"636",12955
"637",12956
"638",12963
"639",12971
"640",12983
"641",13139
"642",13148
"643",13207
"644",13211
"645",13259
"646",13278
"647",13283
"648",13284
"649",13302
"650",13320
"651",13321
"652",13329
"653",13334
"654",13366
"655",13410
"656",13442
"657",13480
"658",13618
"659",13619
"660",13632
"661",13635
"662",13641
"663",13642
"664",13643
"665",13649
"666",13667
"667",13771
"668",13775
"669",13781
"670",13783
"671",13821
"672",13851
"673",13897
"674",13934
"675",13939
"676",13977
"677",13978
"678",14003
"679",14005
"680",14010
"681",14023
"682",14024
"683",14042
"684",14083
"685",14088
"686",14093
"687",14145
"688",14190
"689",14207
"690",14317
"691",14321
"692",14357
"693",14359
"694",14379
"695",14400
"696",14422
"697",14471
"698",14637
"699",14640
"700",14695
"701",14702
"702",14708
"703",14713
"704",14726
"705",14736
"706",14739
"707",14781
"708",14782
