"","x"
"1",13
"2",35
"3",50
"4",176
"5",179
"6",272
"7",306
"8",338
"9",340
"10",444
"11",445
"12",448
"13",451
"14",454
"15",509
"16",662
"17",666
"18",682
"19",684
"20",692
"21",735
"22",751
"23",808
"24",1023
"25",1051
"26",1095
"27",1101
"28",1109
"29",1110
"30",1116
"31",1127
"32",1136
"33",1176
"34",1193
"35",1242
"36",1381
"37",1410
"38",1435
"39",1436
"40",1462
"41",1669
"42",1673
"43",1700
"44",1756
"45",1759
"46",1779
"47",1794
"48",1810
"49",1831
"50",1834
"51",1837
"52",1838
"53",1848
"54",1880
"55",1898
"56",1997
"57",2060
"58",2093
"59",2162
"60",2164
"61",2182
"62",2198
"63",2204
"64",2361
"65",2488
"66",2490
"67",2555
"68",2575
"69",2671
"70",2709
"71",2710
"72",2713
"73",2824
"74",2868
"75",2870
"76",2871
"77",2883
"78",2900
"79",2907
"80",2931
"81",2954
"82",3119
"83",3195
"84",3210
"85",3218
"86",3228
"87",3256
"88",3258
"89",3271
"90",3323
"91",3324
"92",3325
"93",3326
"94",3567
"95",3574
"96",3577
"97",3594
"98",3616
"99",3623
"100",3631
"101",3639
"102",3775
"103",3778
"104",3819
"105",3872
"106",3977
"107",3980
"108",3982
"109",3984
"110",3995
"111",4014
"112",4040
"113",4067
"114",4157
"115",4177
"116",4341
"117",4394
"118",4401
"119",4404
"120",4406
"121",4409
"122",4422
"123",4659
"124",4664
"125",4688
"126",4696
"127",4729
"128",4731
"129",4740
"130",4742
"131",4790
"132",4791
"133",4801
"134",4870
"135",5069
"136",5112
"137",5124
"138",5174
"139",5204
"140",5233
"141",5263
"142",5439
"143",5453
"144",5461
"145",5499
"146",5515
"147",5548
"148",5595
"149",5601
"150",5606
"151",5607
"152",5616
"153",5758
"154",5778
"155",5803
"156",5816
"157",5835
"158",5894
"159",5922
"160",5939
"161",5950
"162",6065
"163",6116
"164",6161
"165",6171
"166",6205
"167",6208
"168",6238
"169",6284
"170",6285
"171",6293
"172",6295
"173",6308
"174",6325
"175",6326
"176",6340
"177",6414
"178",6596
"179",6753
"180",6788
"181",6854
"182",6865
"183",6881
"184",6884
"185",6886
"186",6894
"187",6903
"188",7067
"189",7167
"190",7258
"191",7270
"192",7274
"193",7285
"194",7374
"195",7550
"196",7611
"197",7645
"198",7647
"199",7666
"200",7680
"201",7814
"202",7990
"203",8002
"204",8032
"205",8034
"206",8069
"207",8111
"208",8131
"209",8172
"210",8205
"211",8241
"212",8297
"213",8339
"214",8357
"215",8374
"216",8380
"217",8424
"218",8432
"219",8479
"220",8480
"221",8669
"222",8751
"223",8775
"224",8799
"225",8810
"226",8864
"227",8908
"228",8909
"229",8951
"230",8956
"231",9060
"232",9096
"233",9139
"234",9141
"235",9152
"236",9181
"237",9243
"238",9256
"239",9301
"240",9441
"241",9487
"242",9533
"243",9553
"244",9579
"245",9583
"246",9589
"247",9623
"248",9664
"249",9673
"250",9754
"251",9794
"252",9807
"253",9815
"254",9825
"255",9889
"256",10163
"257",10187
"258",10189
"259",10198
"260",10203
"261",10250
"262",10536
"263",10556
"264",10561
"265",10612
"266",10652
"267",10691
"268",10692
"269",10721
"270",10725
"271",10775
"272",10834
"273",10886
"274",10922
"275",10946
"276",10950
"277",11027
"278",11082
"279",11103
"280",11243
"281",11271
"282",11327
"283",11388
"284",11394
"285",11478
"286",11600
"287",11628
"288",11635
"289",11683
"290",11758
"291",11822
"292",11882
"293",11986
"294",11988
"295",12005
"296",12376
"297",12385
"298",12388
"299",12393
"300",12403
"301",12479
"302",12560
"303",12579
"304",12609
"305",12730
"306",12765
"307",12813
"308",12855
"309",12975
"310",13077
"311",13095
"312",13102
"313",13112
"314",13149
"315",13277
"316",13305
"317",13315
"318",13409
"319",13481
"320",13779
"321",13848
"322",13853
"323",13854
"324",13910
"325",13952
"326",13972
"327",14195
"328",14595
"329",14605
"330",14627
"331",14638
"332",14728
"333",14745
"334",14897
"335",14907
