"","x"
"1",2
"2",11
"3",13
"4",14
"5",15
"6",16
"7",27
"8",28
"9",34
"10",35
"11",36
"12",37
"13",38
"14",39
"15",44
"16",45
"17",46
"18",47
"19",48
"20",49
"21",50
"22",51
"23",52
"24",53
"25",54
"26",55
"27",56
"28",57
"29",58
"30",59
"31",60
"32",61
"33",62
"34",63
"35",64
"36",66
"37",67
"38",68
"39",69
"40",70
"41",71
"42",72
"43",73
"44",78
"45",95
"46",96
"47",100
"48",104
"49",105
"50",319
"51",320
"52",355
"53",365
"54",384
"55",385
"56",386
"57",391
"58",392
"59",396
"60",400
"61",401
"62",434
"63",435
"64",436
"65",437
"66",438
"67",439
"68",440
"69",441
"70",442
"71",443
"72",444
"73",445
"74",446
"75",447
"76",448
"77",449
"78",450
"79",451
"80",452
"81",453
"82",454
"83",455
"84",456
"85",457
"86",458
"87",473
"88",485
"89",720
"90",726
"91",772
"92",785
"93",786
"94",787
"95",788
"96",789
"97",791
"98",792
"99",793
"100",795
"101",796
"102",797
"103",798
"104",799
"105",800
"106",801
"107",802
"108",803
"109",804
"110",805
"111",806
"112",807
"113",808
"114",809
"115",811
"116",812
"117",814
"118",816
"119",817
"120",832
"121",833
"122",834
"123",835
"124",836
"125",837
"126",838
"127",839
"128",840
"129",841
"130",842
"131",843
"132",844
"133",845
"134",847
"135",853
"136",859
"137",902
"138",903
"139",904
"140",906
"141",1002
"142",1017
"143",1087
"144",1088
"145",1089
"146",1104
"147",1105
"148",1106
"149",1115
"150",1116
"151",1117
"152",1130
"153",1131
"154",1132
"155",1133
"156",1134
"157",1135
"158",1136
"159",1138
"160",1143
"161",1177
"162",1182
"163",1183
"164",1188
"165",1192
"166",1467
"167",1468
"168",1469
"169",1470
"170",1473
"171",1477
"172",1482
"173",1483
"174",1498
"175",1501
"176",1502
"177",1503
"178",1505
"179",1520
"180",1521
"181",1522
"182",1523
"183",1525
"184",1526
"185",1527
"186",1528
"187",1529
"188",1530
"189",1531
"190",1532
"191",1533
"192",1534
"193",1535
"194",1536
"195",1537
"196",1538
"197",1539
"198",1540
"199",1541
"200",1542
"201",1543
"202",1544
"203",1545
"204",1546
"205",1547
"206",1548
"207",1549
"208",1550
"209",1551
"210",1552
"211",1553
"212",1554
"213",1555
"214",1556
"215",1557
"216",1558
"217",1559
"218",1560
"219",1561
"220",1562
"221",1563
"222",1564
"223",1565
"224",1566
"225",1567
"226",1568
"227",1569
"228",1570
"229",1571
"230",1572
"231",1573
"232",1574
"233",1575
"234",1576
"235",1577
"236",1578
"237",1579
"238",1580
"239",1581
"240",1582
"241",1583
"242",1584
"243",1585
"244",1586
"245",1588
"246",1589
"247",1590
"248",1591
"249",1592
"250",1593
"251",1594
"252",1596
"253",1597
"254",1598
"255",1599
"256",1600
"257",1615
"258",1619
"259",1658
"260",1659
"261",1731
"262",1732
"263",1809
"264",1817
"265",1818
"266",1825
"267",1826
"268",1827
"269",1828
"270",1829
"271",1832
"272",1833
"273",1834
"274",1835
"275",1836
"276",1841
"277",1842
"278",1843
"279",1844
"280",1845
"281",1846
"282",1847
"283",1848
"284",1849
"285",1850
"286",1851
"287",1852
"288",1853
"289",1854
"290",1855
"291",1856
"292",1857
"293",1858
"294",1859
"295",1860
"296",1861
"297",1862
"298",1863
"299",1864
"300",1865
"301",1866
"302",1867
"303",1868
"304",1869
"305",1870
"306",1871
"307",1872
"308",1873
"309",1874
"310",1875
"311",1876
"312",1877
"313",1878
"314",1879
"315",1880
"316",1881
"317",1882
"318",1883
"319",1884
"320",1885
"321",1886
"322",1887
"323",1888
"324",1889
"325",1890
"326",1892
"327",1893
"328",1894
"329",1895
"330",1896
"331",1897
"332",1898
"333",1899
"334",1900
"335",1901
"336",1902
"337",1903
"338",1904
"339",1906
"340",1907
"341",1908
"342",1909
"343",1910
"344",1911
"345",1912
"346",1913
"347",1914
"348",1915
"349",1916
"350",1917
"351",1918
"352",1919
"353",1920
"354",1921
"355",1922
"356",1923
"357",1924
"358",1925
"359",1926
"360",1927
"361",1928
"362",1929
"363",1930
"364",1931
"365",1932
"366",1933
"367",1934
"368",1935
"369",1936
"370",1937
"371",1938
"372",1939
"373",1940
"374",1941
"375",1942
"376",1943
"377",1944
"378",1945
"379",1946
"380",1947
"381",1948
"382",1949
"383",1950
"384",1951
"385",1952
"386",1953
"387",1954
"388",1956
"389",1957
"390",1958
"391",1959
"392",1960
"393",1964
"394",1965
"395",1966
"396",1967
"397",1968
"398",1970
"399",1971
"400",1980
"401",1981
"402",1982
"403",1983
"404",1984
"405",1985
"406",1986
"407",1987
"408",1988
"409",1989
"410",1990
"411",1991
"412",1992
"413",1993
"414",1994
"415",2012
"416",2013
"417",2014
"418",2016
"419",2017
"420",2019
"421",2029
"422",2060
"423",2159
"424",2160
"425",2165
"426",2173
"427",2174
"428",2175
"429",2176
"430",2177
"431",2181
"432",2182
"433",2186
"434",2187
"435",2188
"436",2189
"437",2191
"438",2192
"439",2193
"440",2194
"441",2195
"442",2218
"443",2219
"444",2220
"445",2221
"446",2222
"447",2223
"448",2224
"449",2225
"450",2226
"451",2227
"452",2228
"453",2229
"454",2232
"455",2233
"456",2234
"457",2235
"458",2236
"459",2237
"460",2238
"461",2239
"462",2240
"463",2241
"464",2242
"465",2243
"466",2244
"467",2245
"468",2246
"469",2247
"470",2248
"471",2249
"472",2250
"473",2251
"474",2252
"475",2253
"476",2254
"477",2255
"478",2256
"479",2257
"480",2258
"481",2259
"482",2260
"483",2261
"484",2262
"485",2263
"486",2264
"487",2265
"488",2266
"489",2267
"490",2268
"491",2269
"492",2270
"493",2271
"494",2272
"495",2273
"496",2274
"497",2275
"498",2276
"499",2277
"500",2278
"501",2279
"502",2280
"503",2281
"504",2282
"505",2283
"506",2284
"507",2285
"508",2286
"509",2287
"510",2288
"511",2290
"512",2291
"513",2292
"514",2293
"515",2294
"516",2295
"517",2296
"518",2297
"519",2298
"520",2299
"521",2300
"522",2301
"523",2302
"524",2303
"525",2304
"526",2305
"527",2306
"528",2307
"529",2308
"530",2309
"531",2310
"532",2311
"533",2312
"534",2313
"535",2324
"536",2332
"537",2335
"538",2336
"539",2341
"540",2342
"541",2353
"542",2376
"543",2572
"544",2573
"545",2574
"546",2584
"547",2595
"548",2596
"549",2597
"550",2598
"551",2599
"552",2600
"553",2601
"554",2602
"555",2603
"556",2604
"557",2617
"558",2618
"559",2619
"560",2620
"561",2622
"562",2623
"563",2624
"564",2625
"565",2626
"566",2627
"567",2628
"568",2629
"569",2630
"570",2631
"571",2632
"572",2633
"573",2634
"574",2635
"575",2636
"576",2637
"577",2638
"578",2639
"579",2640
"580",2641
"581",2642
"582",2643
"583",2644
"584",2645
"585",2648
"586",2649
"587",2670
"588",2671
"589",2676
"590",2677
"591",2678
"592",2679
"593",2694
"594",2705
"595",2706
"596",2711
"597",2712
"598",2726
"599",2859
"600",2921
"601",2922
"602",2923
"603",2926
"604",2927
"605",2928
"606",2930
"607",2931
"608",2932
"609",2941
"610",2945
"611",2946
"612",2947
"613",2948
"614",2956
"615",2963
"616",2964
"617",2965
"618",2966
"619",2967
"620",2968
"621",2969
"622",2973
"623",2974
"624",2975
"625",2976
"626",2980
"627",2981
"628",2982
"629",2983
"630",2984
"631",2985
"632",2986
"633",2987
"634",2988
"635",2989
"636",2990
"637",2991
"638",2992
"639",2993
"640",2994
"641",2995
"642",2996
"643",2997
"644",2998
"645",2999
"646",3000
"647",3001
"648",3002
"649",3003
"650",3004
"651",3008
"652",3009
"653",3010
"654",3011
"655",3012
"656",3015
"657",3018
"658",3019
"659",3021
"660",3022
"661",3023
"662",3024
"663",3025
"664",3026
"665",3027
"666",3028
"667",3029
"668",3030
"669",3031
"670",3032
"671",3033
"672",3034
"673",3035
"674",3036
"675",3037
"676",3038
"677",3039
"678",3040
"679",3041
"680",3042
"681",3045
"682",3047
"683",3049
"684",3050
"685",3051
"686",3052
"687",3053
"688",3055
"689",3071
"690",3072
"691",3087
"692",3094
"693",3110
"694",3208
"695",3253
"696",3254
"697",3256
"698",3257
"699",3258
"700",3259
"701",3260
"702",3261
"703",3270
"704",3271
"705",3293
"706",3297
"707",3298
"708",3299
"709",3300
"710",3301
"711",3302
"712",3303
"713",3307
"714",3309
"715",3310
"716",3311
"717",3323
"718",3324
"719",3325
"720",3329
"721",3330
"722",3339
"723",3340
"724",3349
"725",3350
"726",3351
"727",3352
"728",3353
"729",3356
"730",3357
"731",3358
"732",3359
"733",3360
"734",3361
"735",3362
"736",3363
"737",3364
"738",3365
"739",3366
"740",3367
"741",3368
