"","x"
"1",83
"2",117
"3",132
"4",133
"5",141
"6",180
"7",190
"8",191
"9",192
"10",203
"11",209
"12",216
"13",219
"14",220
"15",221
"16",234
"17",235
"18",236
"19",240
"20",241
"21",251
"22",261
"23",279
"24",280
"25",281
"26",282
"27",290
"28",291
"29",292
"30",411
"31",412
"32",417
"33",418
"34",420
"35",421
"36",422
"37",423
"38",424
"39",504
"40",517
"41",518
"42",530
"43",531
"44",540
"45",541
"46",542
"47",543
"48",544
"49",553
"50",554
"51",555
"52",556
"53",559
"54",560
"55",561
"56",571
"57",572
"58",573
"59",575
"60",576
"61",577
"62",578
"63",579
"64",580
"65",581
"66",583
"67",584
"68",585
"69",586
"70",587
"71",589
"72",598
"73",599
"74",600
"75",601
"76",607
"77",608
"78",611
"79",616
"80",617
"81",618
"82",619
"83",620
"84",621
"85",623
"86",624
"87",625
"88",626
"89",627
"90",628
"91",630
"92",631
"93",632
"94",633
"95",642
"96",657
"97",658
"98",663
"99",664
"100",669
"101",672
"102",693
"103",710
"104",731
"105",890
"106",891
"107",896
"108",915
"109",919
"110",936
"111",937
"112",956
"113",957
"114",975
"115",985
"116",989
"117",996
"118",997
"119",1005
"120",1011
"121",1023
"122",1024
"123",1036
"124",1037
"125",1039
"126",1045
"127",1048
"128",1092
"129",1148
"130",1149
"131",1204
"132",1209
"133",1210
"134",1211
"135",1214
"136",1241
"137",1242
"138",1263
"139",1268
"140",1269
"141",1274
"142",1289
"143",1290
"144",1291
"145",1300
"146",1313
"147",1318
"148",1321
"149",1322
"150",1325
"151",1326
"152",1331
"153",1332
"154",1333
"155",1334
"156",1335
"157",1336
"158",1337
"159",1341
"160",1357
"161",1358
"162",1360
"163",1361
"164",1363
"165",1367
"166",1368
"167",1371
"168",1374
"169",1375
"170",1376
"171",1377
"172",1381
"173",1382
"174",1394
"175",1397
"176",1401
"177",1411
"178",1446
"179",1612
"180",1644
"181",1649
"182",1666
"183",1671
"184",1676
"185",1680
"186",1681
"187",1682
"188",1683
"189",1690
"190",1691
"191",1709
"192",1716
"193",1725
"194",1738
"195",1751
"196",1752
"197",1764
"198",1765
"199",1766
"200",1769
"201",1996
"202",2025
"203",2026
"204",2031
"205",2032
"206",2033
"207",2034
"208",2037
"209",2038
"210",2039
"211",2040
"212",2052
"213",2053
"214",2056
"215",2057
"216",2068
"217",2071
"218",2072
"219",2073
"220",2076
"221",2077
"222",2084
"223",2085
"224",2140
"225",2141
"226",2142
"227",2144
"228",2149
"229",2346
"230",2356
"231",2357
"232",2363
"233",2364
"234",2365
"235",2385
"236",2386
"237",2405
"238",2406
"239",2416
"240",2436
"241",2437
"242",2438
"243",2439
"244",2446
"245",2454
"246",2455
"247",2456
"248",2457
"249",2458
"250",2462
"251",2464
"252",2465
"253",2467
"254",2468
"255",2483
"256",2484
"257",2489
"258",2494
"259",2495
"260",2496
"261",2497
"262",2500
"263",2501
"264",2511
"265",2527
"266",2541
"267",2542
"268",2543
"269",2587
"270",2663
"271",2667
"272",2687
"273",2760
"274",2761
"275",2762
"276",2763
"277",2764
"278",2765
"279",2766
"280",2771
"281",2772
"282",2781
"283",2786
"284",2791
"285",2795
"286",2796
"287",2800
"288",2801
"289",2803
"290",2804
"291",2810
"292",2811
"293",2819
"294",2821
"295",2831
"296",2832
"297",2844
"298",2846
"299",2852
"300",2853
"301",2865
"302",2873
"303",2884
"304",2898
"305",2899
"306",2900
"307",2918
"308",3081
"309",3082
"310",3099
"311",3100
"312",3102
"313",3103
"314",3104
"315",3105
"316",3116
"317",3117
"318",3118
"319",3119
"320",3123
"321",3129
"322",3130
"323",3131
"324",3132
"325",3133
"326",3134
"327",3135
"328",3136
"329",3137
"330",3144
"331",3145
"332",3146
"333",3147
"334",3148
"335",3149
"336",3150
"337",3151
"338",3155
"339",3156
"340",3159
"341",3160
"342",3161
"343",3162
"344",3167
"345",3168
"346",3169
"347",3174
"348",3175
"349",3182
"350",3183
"351",3184
"352",3185
"353",3186
"354",3187
"355",3188
"356",3196
"357",3201
"358",3202
"359",3245
"360",3479
"361",3483
"362",3484
"363",3500
"364",3515
"365",3518
"366",3519
"367",3527
"368",3528
"369",3548
"370",3551
"371",3552
"372",3555
"373",3556
"374",3560
"375",3561
"376",3562
"377",3563
"378",3583
"379",3584
"380",3585
"381",3586
"382",3587
"383",3588
"384",3598
"385",3610
"386",3611
"387",3668
"388",3670
"389",3678
"390",3683
"391",3716
"392",3717
"393",3794
"394",3805
"395",3813
"396",3831
"397",3859
"398",3861
"399",3864
"400",3865
"401",3867
"402",3868
"403",3869
"404",3870
"405",3874
"406",3882
"407",3883
"408",3884
"409",3887
"410",3891
"411",3892
"412",3905
"413",3907
"414",3924
"415",3927
"416",3928
"417",3931
"418",3932
"419",3933
"420",3935
"421",3936
"422",3937
"423",3962
"424",3968
"425",3969
"426",3970
"427",3972
"428",3988
"429",4162
"430",4169
"431",4186
"432",4203
"433",4206
"434",4213
"435",4214
"436",4215
"437",4216
"438",4217
"439",4218
"440",4220
"441",4223
"442",4224
"443",4225
"444",4226
"445",4227
"446",4228
"447",4232
"448",4234
"449",4235
"450",4236
"451",4237
"452",4241
"453",4242
"454",4243
"455",4245
"456",4246
"457",4247
"458",4248
"459",4249
"460",4251
"461",4254
"462",4255
"463",4256
"464",4257
"465",4258
"466",4260
"467",4262
"468",4263
"469",4264
"470",4265
"471",4266
"472",4267
"473",4268
"474",4269
"475",4277
"476",4279
"477",4281
"478",4283
"479",4296
"480",4299
"481",4304
"482",4307
"483",4313
"484",4314
"485",4316
"486",4342
"487",4343
"488",4443
"489",4492
"490",4548
"491",4549
"492",4552
"493",4571
"494",4579
"495",4580
"496",4582
"497",4589
"498",4590
"499",4591
"500",4595
"501",4596
"502",4599
"503",4600
"504",4602
"505",4608
"506",4609
"507",4611
"508",4612
"509",4613
"510",4622
"511",4623
"512",4624
"513",4634
"514",4636
"515",4637
"516",4640
"517",4641
"518",4644
"519",4647
"520",4648
"521",4650
"522",4658
"523",4660
"524",4661
"525",4664
"526",4665
"527",4669
"528",4670
"529",4672
"530",4673
"531",4699
"532",4700
"533",4709
"534",4716
"535",4720
"536",4730
"537",4744
"538",4746
"539",4768
"540",4769
"541",4892
"542",4899
"543",4908
"544",4920
"545",4944
"546",4948
"547",4949
"548",4950
"549",4955
"550",4965
"551",4966
"552",4977
"553",4980
"554",4981
"555",4996
"556",5002
"557",5003
"558",5004
"559",5005
"560",5029
"561",5032
"562",5033
"563",5034
"564",5035
"565",5037
"566",5043
"567",5046
"568",5047
"569",5048
"570",5058
"571",5059
"572",5060
"573",5061
"574",5062
"575",5073
"576",5074
"577",5084
"578",5102
"579",5315
"580",5319
"581",5320
"582",5323
"583",5335
"584",5336
"585",5341
"586",5342
"587",5343
"588",5353
"589",5359
"590",5363
"591",5364
"592",5371
"593",5373
"594",5374
"595",5375
"596",5376
"597",5377
"598",5378
"599",5390
"600",5392
"601",5393
"602",5396
"603",5397
"604",5400
"605",5402
"606",5403
"607",5404
"608",5405
"609",5406
"610",5407
"611",5413
"612",5414
"613",5415
"614",5420
"615",5421
"616",5430
"617",5442
"618",5445
"619",5446
"620",5455
"621",5670
"622",5673
"623",5675
"624",5676
"625",5684
"626",5685
"627",5698
"628",5703
"629",5704
"630",5705
"631",5707
"632",5708
"633",5711
"634",5712
"635",5713
"636",5714
"637",5715
"638",5716
"639",5717
"640",5718
"641",5719
"642",5720
"643",5722
"644",5723
"645",5724
"646",5725
"647",5726
"648",5727
"649",5728
"650",5729
"651",5732
"652",5733
"653",5740
"654",5744
"655",5746
"656",5747
"657",5748
"658",5763
"659",5764
"660",5772
"661",5773
"662",5785
"663",5786
"664",5788
"665",5792
"666",6001
"667",6010
"668",6013
"669",6015
"670",6026
"671",6030
"672",6031
"673",6035
"674",6044
"675",6045
"676",6048
"677",6049
"678",6069
"679",6072
"680",6073
"681",6074
"682",6075
"683",6076
"684",6077
"685",6078
"686",6082
"687",6083
"688",6088
"689",6091
"690",6092
"691",6093
"692",6094
"693",6095
"694",6096
"695",6102
"696",6103
"697",6104
"698",6107
"699",6120
"700",6121
"701",6125
"702",6131
"703",6135
"704",6136
"705",6143
"706",6151
"707",6152
"708",6156
"709",6274
"710",6342
"711",6347
"712",6394
"713",6401
"714",6409
"715",6414
"716",6419
"717",6423
"718",6424
"719",6427
"720",6431
"721",6434
"722",6435
"723",6436
"724",6437
"725",6438
"726",6439
"727",6444
"728",6445
"729",6461
"730",6474
"731",6483
"732",6485
"733",6510
"734",6511
"735",6512
"736",6682
"737",6703
"738",6705
"739",6709
"740",6736
"741",6742
"742",6743
"743",6744
"744",6749
"745",6750
"746",6754
"747",6756
"748",6779
"749",6782
"750",6783
"751",6785
"752",6786
"753",6793
"754",6794
"755",6799
"756",6803
"757",6805
"758",6809
"759",6810
"760",6814
"761",6815
"762",6816
"763",6817
"764",6821
"765",6824
"766",6838
"767",6839
"768",6840
"769",6841
"770",6842
"771",6847
"772",6848
"773",6850
"774",6856
"775",6857
"776",6863
"777",6866
"778",6868
"779",6869
"780",6870
"781",6871
"782",6872
"783",7079
"784",7129
"785",7130
"786",7131
"787",7137
"788",7140
"789",7141
"790",7142
"791",7143
"792",7145
"793",7154
"794",7157
"795",7158
"796",7164
"797",7168
"798",7169
"799",7170
"800",7171
"801",7172
"802",7173
"803",7176
"804",7177
"805",7178
"806",7179
"807",7180
"808",7181
"809",7182
"810",7185
"811",7189
"812",7190
"813",7191
"814",7193
"815",7196
"816",7204
"817",7205
"818",7206
"819",7207
"820",7209
"821",7213
"822",7221
"823",7228
"824",7277
"825",7278
"826",7475
"827",7479
"828",7509
"829",7526
"830",7527
"831",7528
"832",7529
"833",7531
"834",7532
"835",7533
"836",7543
"837",7564
"838",7566
"839",7572
"840",7573
"841",7582
"842",7583
"843",7584
"844",7587
"845",7590
"846",7591
"847",7597
"848",7598
"849",7682
"850",7778
"851",7779
"852",7854
"853",7855
"854",7873
"855",7876
"856",7877
"857",7878
"858",7879
"859",7883
"860",7884
"861",7885
"862",7886
"863",7890
"864",7892
"865",7894
"866",7895
"867",7896
"868",7897
"869",7907
"870",7908
"871",7909
"872",7910
"873",7912
"874",7913
"875",7930
"876",7931
"877",7933
"878",7937
"879",7938
"880",7939
"881",7940
"882",7962
"883",8006
"884",8013
"885",8014
"886",8213
"887",8217
"888",8240
"889",8245
"890",8249
"891",8250
"892",8252
"893",8258
"894",8261
"895",8262
"896",8263
"897",8264
"898",8265
"899",8269
"900",8270
"901",8271
"902",8282
"903",8283
"904",8284
"905",8285
"906",8286
"907",8290
"908",8291
"909",8292
"910",8302
"911",8308
"912",8311
"913",8313
"914",8314
"915",8319
"916",8320
"917",8321
"918",8322
"919",8323
"920",8325
"921",8326
"922",8327
"923",8328
"924",8369
"925",8580
"926",8591
"927",8592
"928",8593
"929",8595
"930",8598
"931",8599
"932",8602
"933",8603
"934",8604
"935",8605
"936",8609
"937",8611
"938",8612
"939",8615
"940",8616
"941",8626
"942",8627
"943",8641
"944",8642
"945",8643
"946",8644
"947",8645
"948",8649
"949",8653
"950",8656
"951",8658
"952",8659
"953",8660
"954",8669
"955",8670
"956",8671
"957",8672
"958",8673
"959",8674
"960",8675
"961",8676
"962",8677
"963",8687
"964",8688
"965",8693
"966",8709
"967",8714
"968",8715
"969",8720
"970",8721
"971",8724
"972",8760
"973",8847
"974",8966
"975",8967
"976",8975
"977",8976
"978",8977
"979",8982
"980",8983
"981",8984
"982",8986
"983",8987
"984",8999
"985",9004
"986",9005
"987",9006
"988",9007
"989",9008
"990",9010
"991",9011
"992",9012
"993",9013
"994",9016
"995",9017
"996",9019
"997",9020
"998",9021
"999",9022
"1000",9024
"1001",9027
"1002",9029
"1003",9030
"1004",9031
"1005",9032
"1006",9034
"1007",9035
"1008",9036
"1009",9037
"1010",9045
"1011",9046
"1012",9048
"1013",9049
"1014",9051
"1015",9052
"1016",9062
"1017",9063
"1018",9064
"1019",9066
"1020",9067
"1021",9068
"1022",9072
"1023",9074
"1024",9079
"1025",9129
"1026",9131
"1027",9132
"1028",9187
"1029",9256
"1030",9304
"1031",9305
"1032",9317
"1033",9321
"1034",9322
"1035",9323
"1036",9332
"1037",9334
"1038",9336
"1039",9337
"1040",9340
"1041",9341
"1042",9342
"1043",9343
"1044",9344
"1045",9345
"1046",9353
"1047",9359
"1048",9365
"1049",9366
"1050",9367
"1051",9368
"1052",9371
"1053",9372
"1054",9376
"1055",9377
"1056",9378
"1057",9379
"1058",9381
"1059",9382
"1060",9383
"1061",9395
"1062",9396
"1063",9399
"1064",9401
"1065",9403
"1066",9404
"1067",9405
"1068",9406
"1069",9411
"1070",9412
"1071",9413
"1072",9414
"1073",9415
"1074",9417
"1075",9418
"1076",9419
"1077",9420
"1078",9423
"1079",9432
"1080",9433
"1081",9436
"1082",9445
"1083",9446
"1084",9447
"1085",9449
"1086",9458
"1087",9459
"1088",9475
"1089",9477
"1090",9501
"1091",9503
"1092",9507
"1093",9514
"1094",9640
"1095",9641
"1096",9644
"1097",9645
"1098",9660
"1099",9661
"1100",9663
"1101",9666
"1102",9670
"1103",9682
"1104",9683
"1105",9684
"1106",9689
"1107",9693
"1108",9703
"1109",9707
"1110",9708
"1111",9710
"1112",9712
"1113",9713
"1114",9715
"1115",9716
"1116",9719
"1117",9725
"1118",9727
"1119",9728
"1120",9735
"1121",9741
"1122",9744
"1123",9747
"1124",9750
"1125",9751
"1126",9753
"1127",9755
"1128",9759
"1129",9760
"1130",9764
"1131",9769
"1132",9770
"1133",9771
"1134",9772
"1135",9773
"1136",9774
"1137",9810
"1138",9811
"1139",9822
"1140",9827
"1141",9992
"1142",10006
"1143",10017
"1144",10019
"1145",10020
"1146",10026
"1147",10027
"1148",10028
"1149",10030
"1150",10038
"1151",10040
"1152",10041
"1153",10042
"1154",10043
"1155",10044
"1156",10045
"1157",10046
"1158",10065
"1159",10066
"1160",10067
"1161",10068
"1162",10071
"1163",10072
"1164",10073
"1165",10074
"1166",10075
"1167",10076
"1168",10077
"1169",10078
"1170",10079
"1171",10080
"1172",10081
"1173",10082
"1174",10083
"1175",10084
"1176",10085
"1177",10087
"1178",10088
"1179",10091
"1180",10092
"1181",10094
"1182",10097
"1183",10098
"1184",10099
"1185",10100
"1186",10101
"1187",10102
"1188",10103
"1189",10104
"1190",10105
"1191",10106
"1192",10107
"1193",10108
"1194",10109
"1195",10110
"1196",10111
"1197",10112
"1198",10113
"1199",10118
"1200",10119
"1201",10120
"1202",10122
"1203",10124
"1204",10125
"1205",10126
"1206",10127
"1207",10128
"1208",10129
"1209",10130
"1210",10135
"1211",10136
"1212",10137
"1213",10138
"1214",10140
"1215",10142
"1216",10144
"1217",10152
"1218",10153
"1219",10157
"1220",10164
"1221",10165
"1222",10166
"1223",10167
"1224",10175
"1225",10176
"1226",10177
"1227",10391
"1228",10400
"1229",10401
"1230",10412
"1231",10417
"1232",10421
"1233",10422
"1234",10423
"1235",10424
"1236",10429
"1237",10430
"1238",10431
"1239",10432
"1240",10445
"1241",10446
"1242",10449
"1243",10450
"1244",10451
"1245",10452
"1246",10453
"1247",10454
"1248",10460
"1249",10463
"1250",10464
"1251",10465
"1252",10466
"1253",10468
"1254",10469
"1255",10470
"1256",10471
"1257",10472
"1258",10473
"1259",10474
"1260",10477
"1261",10478
"1262",10479
"1263",10480
"1264",10494
"1265",10497
"1266",10500
"1267",10503
"1268",10504
"1269",10505
"1270",10506
"1271",10507
"1272",10514
"1273",10515
"1274",10516
"1275",10517
"1276",10518
"1277",10519
