"","x"
"1",6
"2",7
"3",8
"4",9
"5",17
"6",19
"7",20
"8",21
"9",22
"10",24
"11",25
"12",26
"13",75
"14",76
"15",77
"16",79
"17",80
"18",81
"19",86
"20",91
"21",92
"22",93
"23",94
"24",101
"25",102
"26",103
"27",109
"28",110
"29",113
"30",114
"31",115
"32",119
"33",121
"34",122
"35",123
"36",124
"37",125
"38",126
"39",127
"40",134
"41",135
"42",136
"43",137
"44",138
"45",144
"46",145
"47",146
"48",147
"49",153
"50",154
"51",155
"52",156
"53",157
"54",160
"55",161
"56",162
"57",163
"58",164
"59",165
"60",170
"61",171
"62",172
"63",173
"64",174
"65",176
"66",177
"67",181
"68",182
"69",183
"70",184
"71",185
"72",193
"73",194
"74",195
"75",204
"76",228
"77",244
"78",247
"79",248
"80",259
"81",263
"82",264
"83",266
"84",268
"85",271
"86",272
"87",275
"88",276
"89",283
"90",284
"91",286
"92",287
"93",294
"94",295
"95",299
"96",301
"97",303
"98",304
"99",306
"100",307
"101",309
"102",310
"103",311
"104",315
"105",318
"106",325
"107",326
"108",328
"109",329
"110",330
"111",331
"112",332
"113",333
"114",334
"115",336
"116",337
"117",339
"118",341
"119",342
"120",343
"121",344
"122",347
"123",349
"124",356
"125",357
"126",359
"127",360
"128",367
"129",369
"130",370
"131",371
"132",372
"133",377
"134",379
"135",380
"136",381
"137",383
"138",390
"139",393
"140",394
"141",397
"142",399
"143",403
"144",405
"145",406
"146",408
"147",409
"148",413
"149",415
"150",428
"151",430
"152",431
"153",432
"154",459
"155",461
"156",462
"157",463
"158",464
"159",465
"160",466
"161",467
"162",468
"163",469
"164",470
"165",471
"166",472
"167",475
"168",476
"169",477
"170",478
"171",479
"172",481
"173",484
"174",487
"175",488
"176",493
"177",494
"178",495
"179",496
"180",497
"181",499
"182",500
"183",501
"184",506
"185",509
"186",510
"187",513
"188",514
"189",515
"190",519
"191",520
"192",521
"193",523
"194",524
"195",526
"196",527
"197",528
"198",549
"199",591
"200",594
"201",596
"202",613
"203",638
"204",647
"205",648
"206",649
"207",651
"208",655
"209",656
"210",659
"211",660
"212",666
"213",671
"214",674
"215",677
"216",679
"217",683
"218",690
"219",695
"220",697
"221",699
"222",701
"223",702
"224",703
"225",706
"226",707
"227",708
"228",712
"229",713
"230",714
"231",718
"232",719
"233",723
"234",724
"235",725
"236",734
"237",735
"238",736
"239",737
"240",740
"241",741
"242",747
"243",748
"244",751
"245",752
"246",754
"247",755
"248",756
"249",758
"250",759
"251",761
"252",764
"253",765
"254",767
"255",768
"256",769
"257",770
"258",771
"259",773
"260",774
"261",775
"262",776
"263",777
"264",778
"265",780
"266",781
"267",782
"268",784
"269",790
"270",810
"271",818
"272",819
"273",820
"274",821
"275",822
"276",823
"277",824
"278",825
"279",829
"280",830
"281",831
"282",848
"283",849
"284",850
"285",851
"286",852
"287",855
"288",856
"289",857
"290",858
"291",860
"292",861
"293",862
"294",864
"295",865
"296",866
"297",869
"298",870
"299",871
"300",875
"301",877
"302",878
"303",881
"304",882
"305",885
"306",886
"307",888
"308",889
"309",893
"310",897
"311",898
"312",901
"313",905
"314",907
"315",909
"316",910
"317",911
"318",912
"319",913
"320",921
"321",922
"322",924
"323",925
"324",926
"325",927
"326",928
"327",929
"328",930
"329",934
"330",939
"331",940
"332",941
"333",942
"334",943
"335",944
"336",945
"337",951
"338",952
"339",958
"340",968
"341",969
"342",982
"343",983
"344",991
"345",992
"346",993
"347",1001
"348",1003
"349",1008
"350",1009
"351",1013
"352",1016
"353",1028
"354",1029
"355",1030
"356",1031
"357",1032
"358",1033
"359",1034
"360",1042
"361",1046
"362",1047
"363",1050
"364",1051
"365",1052
"366",1059
"367",1062
"368",1063
"369",1064
"370",1065
"371",1066
"372",1067
"373",1071
"374",1072
"375",1079
