"","x"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",7
"7",8
"8",9
"9",10
"10",11
"11",12
"12",13
"13",16
"14",17
"15",18
"16",19
"17",20
"18",22
"19",24
"20",25
"21",26
"22",27
"23",28
"24",29
"25",30
"26",31
"27",32
"28",33
"29",34
"30",35
"31",36
"32",37
"33",38
"34",39
"35",40
"36",41
"37",42
"38",43
"39",44
"40",45
"41",46
"42",47
"43",48
"44",55
"45",56
"46",57
"47",59
"48",60
"49",61
"50",64
"51",65
"52",66
"53",67
"54",68
"55",69
"56",70
"57",71
"58",74
"59",75
"60",76
"61",77
"62",78
"63",79
"64",80
"65",81
"66",91
"67",92
"68",93
"69",94
"70",95
"71",96
"72",97
"73",98
"74",99
"75",100
"76",101
"77",103
"78",104
"79",105
"80",106
"81",113
"82",114
"83",115
"84",119
"85",121
"86",122
"87",124
"88",126
"89",135
"90",136
"91",138
"92",144
"93",145
"94",146
"95",153
"96",154
"97",155
"98",156
"99",160
"100",161
"101",165
"102",171
"103",172
"104",173
"105",174
"106",175
"107",176
"108",177
"109",183
"110",184
"111",228
"112",248
"113",264
"114",266
"115",268
"116",269
"117",270
"118",271
"119",272
"120",276
"121",284
"122",286
"123",287
"124",294
"125",295
"126",296
"127",301
"128",304
"129",305
"130",306
"131",309
"132",310
"133",318
"134",319
"135",321
"136",322
"137",323
"138",324
"139",325
"140",326
"141",328
"142",329
"143",330
"144",331
"145",332
"146",334
"147",336
"148",337
"149",338
"150",339
"151",341
"152",342
"153",343
"154",344
"155",345
"156",346
"157",347
"158",348
"159",349
"160",350
"161",351
"162",352
"163",353
"164",354
"165",355
"166",356
"167",357
"168",358
"169",359
"170",360
"171",361
"172",362
"173",363
"174",364
"175",365
"176",366
"177",367
"178",369
"179",372
"180",373
"181",374
"182",375
"183",376
"184",377
"185",379
"186",380
"187",381
"188",382
"189",384
"190",386
"191",387
"192",388
"193",390
"194",391
"195",392
"196",393
"197",394
"198",395
"199",396
"200",397
"201",399
"202",400
"203",401
"204",402
"205",403
"206",405
"207",406
"208",407
"209",408
"210",409
"211",428
"212",429
"213",430
"214",431
"215",432
"216",433
"217",434
"218",435
"219",436
"220",451
"221",458
"222",459
"223",465
"224",466
"225",467
"226",468
"227",472
"228",473
"229",474
"230",475
"231",477
"232",478
"233",479
"234",480
"235",481
"236",484
"237",485
"238",486
"239",488
"240",493
"241",496
"242",497
"243",500
"244",515
"245",520
"246",521
"247",523
"248",524
"249",527
"250",591
"251",596
"252",613
"253",647
"254",648
"255",649
"256",651
"257",652
"258",656
"259",660
"260",671
"261",674
"262",675
"263",676
"264",677
"265",679
"266",690
"267",702
"268",713
"269",719
"270",721
"271",722
"272",723
"273",724
"274",725
"275",726
"276",727
"277",728
"278",729
"279",734
"280",735
"281",736
"282",737
"283",738
"284",739
"285",740
"286",741
"287",742
"288",743
"289",744
"290",745
"291",746
"292",747
"293",748
"294",749
"295",750
"296",751
"297",752
"298",753
"299",754
"300",755
"301",756
"302",757
"303",758
"304",759
"305",760
"306",761
"307",765
"308",768
"309",769
"310",770
"311",771
"312",772
"313",773
"314",774
"315",775
"316",776
"317",777
"318",778
"319",779
"320",780
"321",782
"322",783
"323",784
"324",785
"325",788
"326",789
"327",790
"328",791
"329",792
"330",793
"331",794
"332",795
"333",796
"334",797
"335",798
"336",799
"337",802
"338",803
"339",805
"340",806
"341",807
"342",808
"343",809
"344",810
"345",811
"346",812
"347",813
"348",814
"349",815
"350",816
"351",817
"352",818
"353",821
"354",822
"355",824
"356",825
"357",826
"358",827
"359",828
"360",829
"361",830
"362",831
"363",832
"364",836
"365",838
"366",845
"367",846
"368",847
"369",848
"370",849
"371",851
"372",852
"373",853
"374",854
"375",859
"376",860
"377",861
"378",862
"379",863
"380",865
"381",866
"382",870
"383",878
"384",889
"385",901
"386",902
"387",903
"388",904
"389",905
"390",906
"391",907
"392",909
"393",910
"394",913
"395",922
"396",925
"397",926
"398",928
"399",929
"400",930
"401",942
"402",943
"403",944
"404",945
"405",951
"406",952
"407",993
"408",1001
"409",1002
"410",1003
"411",1008
"412",1009
"413",1013
"414",1016
"415",1017
"416",1018
"417",1029
"418",1030
"419",1031
"420",1032
"421",1033
"422",1042
"423",1047
"424",1050
"425",1051
"426",1052
"427",1060
"428",1061
"429",1062
"430",1064
"431",1065
"432",1067
"433",1072
"434",1079
"435",1084
"436",1085
"437",1086
"438",1087
"439",1088
"440",1089
"441",1090
"442",1095
"443",1096
"444",1097
