"","x"
"1",23
"2",82
"3",84
"4",85
"5",87
"6",88
"7",89
"8",90
"9",108
"10",111
"11",112
"12",118
"13",128
"14",129
"15",130
"16",131
"17",142
"18",143
"19",149
"20",150
"21",151
"22",158
"23",159
"24",167
"25",169
"26",179
"27",186
"28",201
"29",202
"30",210
"31",222
"32",223
"33",233
"34",237
"35",238
"36",239
"37",245
"38",249
"39",250
"40",252
"41",253
"42",258
"43",260
"44",262
"45",273
"46",274
"47",277
"48",278
"49",285
"50",288
"51",289
"52",293
"53",297
"54",298
"55",300
"56",308
"57",312
"58",313
"59",314
"60",316
"61",317
"62",340
"63",368
"64",378
"65",389
"66",398
"67",404
"68",414
"69",416
"70",419
"71",426
"72",427
"73",460
"74",483
"75",490
"76",492
"77",502
"78",503
"79",505
"80",507
"81",508
"82",511
"83",512
"84",516
"85",522
"86",525
"87",529
"88",532
"89",533
"90",535
"91",545
"92",546
"93",547
"94",548
"95",551
"96",552
"97",557
"98",558
"99",562
"100",564
"101",565
"102",567
"103",574
"104",582
"105",593
"106",602
"107",606
"108",635
"109",636
"110",637
"111",640
"112",641
"113",643
"114",644
"115",650
"116",653
"117",654
"118",661
"119",662
"120",667
"121",668
"122",670
"123",673
"124",678
"125",681
"126",682
"127",684
"128",685
"129",687
"130",688
"131",689
"132",691
"133",692
"134",694
"135",698
"136",700
"137",704
"138",705
"139",709
"140",711
"141",715
"142",716
"143",717
"144",730
"145",732
"146",733
"147",762
"148",763
"149",867
"150",868
"151",872
"152",873
"153",874
"154",876
"155",880
"156",883
"157",884
"158",887
"159",892
"160",894
"161",895
"162",899
"163",900
"164",908
"165",914
"166",916
"167",917
"168",918
"169",920
"170",923
"171",933
"172",935
"173",938
"174",946
"175",947
"176",948
"177",950
"178",953
"179",959
"180",960
"181",963
"182",964
"183",965
"184",966
"185",967
"186",970
"187",973
"188",981
"189",984
"190",986
"191",987
"192",988
"193",990
"194",994
"195",995
"196",1012
"197",1014
"198",1019
"199",1035
"200",1038
"201",1040
"202",1043
"203",1044
"204",1049
"205",1053
"206",1054
"207",1055
"208",1056
"209",1057
"210",1068
"211",1069
"212",1070
"213",1074
"214",1075
"215",1076
"216",1077
"217",1078
"218",1080
"219",1081
"220",1082
"221",1091
"222",1093
"223",1147
"224",1150
"225",1152
"226",1153
"227",1174
"228",1175
"229",1199
"230",1200
"231",1205
"232",1208
"233",1212
"234",1213
"235",1215
"236",1216
"237",1219
"238",1220
"239",1221
"240",1225
"241",1226
"242",1227
"243",1228
"244",1229
"245",1233
"246",1234
"247",1257
"248",1265
"249",1270
"250",1281
"251",1282
"252",1285
"253",1288
"254",1296
"255",1298
"256",1299
"257",1305
"258",1306
"259",1312
"260",1314
"261",1319
"262",1320
"263",1324
"264",1343
"265",1345
"266",1351
"267",1352
"268",1353
"269",1354
"270",1355
"271",1356
"272",1359
"273",1362
"274",1364
"275",1365
"276",1366
"277",1369
"278",1370
"279",1372
"280",1373
"281",1383
"282",1384
"283",1385
"284",1386
"285",1388
"286",1389
"287",1396
"288",1398
"289",1399
"290",1400
"291",1402
"292",1416
"293",1417
"294",1418
"295",1420
"296",1421
"297",1435
"298",1447
"299",1461
"300",1518
"301",1613
"302",1627
"303",1631
"304",1634
"305",1635
"306",1643
"307",1648
"308",1650
"309",1665
"310",1667
"311",1668
"312",1669
"313",1672
"314",1673
"315",1674
"316",1675
"317",1677
"318",1678
"319",1679
"320",1684
"321",1689
"322",1692
"323",1703
"324",1704
"325",1707
"326",1708
"327",1710
"328",1711
"329",1714
"330",1715
"331",1717
"332",1722
"333",1736
"334",1737
"335",1739
"336",1742
"337",1743
"338",1749
"339",1750
"340",1755
"341",1756
"342",1760
"343",1761
"344",1762
"345",1763
"346",1767
"347",1768
"348",1770
"349",1786
"350",1787
"351",1788
"352",1793
"353",1794
"354",1795
"355",1814
"356",1997
"357",2000
"358",2001
"359",2002
"360",2003
"361",2004
"362",2007
"363",2008
"364",2027
"365",2035
"366",2044
"367",2046
"368",2047
"369",2049
"370",2054
"371",2055
"372",2058
"373",2062
"374",2063
"375",2064
"376",2065
"377",2067
"378",2080
"379",2081
"380",2082
"381",2083
"382",2092
"383",2094
"384",2095
"385",2101
"386",2103
"387",2104
"388",2108
"389",2110
"390",2115
"391",2116
"392",2117
"393",2139
"394",2143
"395",2145
"396",2146
"397",2147
"398",2148
"399",2150
"400",2151
"401",2179
"402",2209
"403",2349
"404",2350
"405",2351
"406",2355
"407",2359
"408",2360
"409",2361
"410",2362
"411",2366
"412",2367
"413",2392
"414",2396
"415",2400
"416",2401
"417",2407
"418",2410
"419",2411
"420",2412
"421",2415
"422",2419
"423",2420
"424",2428
"425",2430
"426",2431
"427",2434
"428",2440
"429",2442
"430",2444
"431",2445
"432",2447
"433",2448
"434",2449
"435",2450
"436",2451
"437",2459
"438",2473
"439",2480
"440",2485
"441",2488
"442",2498
"443",2499
"444",2502
"445",2503
