"","x"
"1",187
"2",188
"3",189
"4",197
"5",206
"6",207
"7",208
"8",211
"9",212
"10",213
"11",214
"12",215
"13",217
"14",218
"15",225
"16",226
"17",230
"18",231
"19",242
"20",254
"21",255
"22",256
"23",257
"24",482
"25",491
"26",538
"27",539
"28",563
"29",566
"30",588
"31",590
"32",603
"33",604
"34",605
"35",609
"36",610
"37",612
"38",615
"39",622
"40",629
"41",634
"42",931
"43",932
"44",955
"45",976
"46",977
"47",978
"48",979
"49",980
"50",998
"51",999
"52",1004
"53",1020
"54",1026
"55",1027
"56",1273
"57",1303
"58",1304
"59",1317
"60",1327
"61",1342
"62",1346
"63",1350
"64",1723
"65",1724
"66",1726
"67",1727
"68",1728
"69",1734
"70",1735
"71",1747
"72",1748
"73",1771
"74",1772
"75",2069
"76",2070
"77",2074
"78",2075
"79",2111
"80",2429
"81",2452
"82",2453
"83",2466
"84",2469
"85",2490
"86",2759
"87",2778
"88",2787
"89",2792
"90",2794
"91",2799
"92",2802
"93",2814
"94",2827
"95",2843
"96",2855
"97",2870
"98",2871
"99",2901
"100",3122
"101",3128
"102",3138
"103",3152
"104",3153
"105",3154
"106",3157
"107",3158
"108",3166
"109",3170
"110",3171
"111",3172
"112",3176
"113",3179
"114",3180
"115",3181
"116",3189
"117",3203
"118",3204
"119",3205
"120",3222
"121",3225
"122",3538
"123",3559
"124",3564
"125",3791
"126",3801
"127",3825
"128",3862
"129",3893
"130",3894
"131",3897
"132",3898
"133",3899
"134",3908
"135",3909
"136",3989
"137",4207
"138",4219
"139",4238
"140",4240
"141",4250
"142",4259
"143",4261
"144",4271
"145",4272
"146",4291
"147",4308
"148",4315
"149",4545
"150",4578
"151",4581
"152",4584
"153",4601
"154",4606
"155",4607
"156",4615
"157",4616
"158",4619
"159",4635
"160",4642
"161",4645
"162",4646
"163",4651
"164",4654
"165",4655
"166",4656
"167",4657
"168",4668
"169",4671
"170",4679
"171",4689
"172",4694
"173",4695
"174",4759
"175",4772
"176",4874
"177",4875
"178",4882
"179",4901
"180",4903
"181",4921
"182",4945
"183",4954
"184",4961
"185",4962
"186",4963
"187",4964
"188",4967
"189",4974
"190",4992
"191",4997
"192",5001
"193",5019
"194",5038
"195",5063
"196",5321
"197",5322
"198",5324
"199",5329
"200",5330
"201",5334
"202",5337
"203",5338
"204",5347
"205",5352
"206",5355
"207",5356
"208",5357
"209",5358
"210",5372
"211",5380
"212",5384
"213",5385
"214",5398
"215",5399
"216",5408
"217",5409
"218",5416
"219",5422
"220",5438
"221",5453
"222",5454
"223",5456
"224",5689
"225",5690
"226",5693
"227",5694
"228",5695
"229",5699
"230",5700
"231",5706
"232",5709
"233",5710
"234",5721
"235",5731
"236",5736
"237",5737
"238",5738
"239",5741
"240",5742
"241",5743
"242",5745
"243",5749
"244",5750
"245",5765
"246",5766
"247",5767
"248",5783
"249",5784
"250",5787
"251",5811
"252",6014
"253",6028
"254",6029
"255",6032
"256",6051
"257",6052
"258",6090
"259",6097
"260",6098
"261",6108
"262",6111
"263",6112
"264",6122
"265",6123
"266",6124
"267",6150
"268",6173
"269",6381
"270",6382
"271",6410
"272",6411
"273",6412
"274",6413
"275",6432
"276",6442
"277",6443
"278",6446
"279",6447
"280",6448
"281",6449
"282",6450
"283",6451
"284",6475
"285",6476
"286",6479
"287",6484
"288",6486
"289",6487
"290",6488
"291",6489
"292",6490
"293",6513
"294",6514
"295",6515
"296",6516
"297",6525
"298",6748
"299",6768
"300",6772
"301",6775
"302",6792
"303",6800
"304",6820
"305",6822
"306",6823
"307",6826
"308",6827
"309",6828
"310",6833
"311",6834
"312",6837
"313",6843
"314",6844
"315",6845
"316",6846
"317",6849
"318",6858
"319",6859
"320",6873
"321",6913
"322",7118
"323",7119
"324",7124
"325",7127
"326",7128
"327",7138
"328",7139
"329",7144
"330",7147
"331",7148
"332",7149
"333",7150
"334",7151
"335",7152
"336",7153
"337",7155
"338",7156
"339",7159
"340",7160
"341",7161
"342",7162
"343",7163
"344",7165
"345",7166
"346",7167
"347",7174
"348",7175
"349",7183
"350",7184
"351",7187
"352",7188
"353",7192
"354",7197
"355",7198
"356",7199
"357",7210
"358",7214
"359",7215
"360",7216
"361",7217
"362",7223
"363",7224
"364",7225
"365",7545
"366",7546
"367",7565
"368",7588
"369",7589
"370",7592
"371",7627
"372",7871
"373",7872
"374",7882
"375",7887
"376",7888
"377",7891
"378",7893
"379",7898
"380",7906
"381",7914
"382",7928
"383",7929
"384",7932
"385",7934
"386",7935
"387",7942
"388",7948
"389",7949
"390",8230
"391",8246
"392",8248
"393",8251
"394",8266
"395",8267
"396",8268
"397",8281
