"","x"
"1",8
"2",9
"3",17
"4",18
"5",19
"6",41
"7",42
"8",45
"9",47
"10",59
"11",60
"12",61
"13",62
"14",63
"15",64
"16",66
"17",68
"18",69
"19",70
"20",71
"21",80
"22",81
"23",84
"24",86
"25",87
"26",93
"27",94
"28",115
"29",117
"30",118
"31",119
"32",120
"33",125
"34",128
"35",129
"36",130
"37",135
"38",136
"39",137
"40",138
"41",139
"42",140
"43",142
"44",144
"45",145
"46",146
"47",151
"48",152
"49",163
"50",166
"51",170
"52",171
"53",175
"54",176
"55",178
"56",185
"57",186
"58",194
"59",199
"60",200
"61",201
"62",203
"63",208
"64",218
"65",219
"66",220
"67",223
"68",224
"69",230
"70",232
"71",233
"72",235
"73",239
"74",244
"75",248
"76",258
"77",260
"78",263
"79",271
"80",276
"81",277
"82",278
"83",284
"84",295
"85",296
"86",299
"87",300
"88",301
"89",306
"90",307
"91",308
"92",322
"93",323
"94",326
"95",333
"96",354
"97",356
"98",357
"99",358
"100",369
"101",370
"102",382
"103",391
"104",405
"105",406
"106",407
"107",423
"108",424
"109",427
"110",460
"111",463
"112",477
"113",478
"114",479
"115",483
"116",487
"117",488
"118",489
"119",496
"120",497
"121",498
"122",504
"123",509
"124",510
"125",511
"126",512
"127",516
"128",517
"129",518
"130",522
"131",527
"132",533
"133",536
"134",537
"135",544
"136",545
"137",562
"138",566
"139",568
"140",569
"141",574
"142",587
"143",588
"144",589
"145",604
"146",605
"147",606
"148",614
"149",621
"150",622
"151",628
"152",633
"153",634
"154",635
"155",636
"156",642
"157",643
"158",653
"159",656
"160",657
"161",663
"162",668
"163",670
"164",671
"165",672
"166",679
"167",693
"168",702
"169",704
"170",707
"171",708
"172",711
"173",715
"174",716
"175",720
"176",721
"177",722
"178",723
"179",724
"180",739
"181",752
"182",754
"183",755
"184",757
"185",758
"186",760
"187",764
"188",765
"189",767
"190",768
"191",769
"192",773
"193",775
"194",777
"195",781
"196",818
"197",819
"198",820
"199",821
"200",824
"201",830
"202",832
"203",841
"204",842
"205",845
"206",846
"207",847
"208",865
"209",866
"210",868
"211",875
"212",887
"213",888
"214",897
"215",900
"216",903
"217",910
"218",917
"219",918
"220",919
"221",923
"222",926
"223",929
"224",930
"225",931
"226",940
"227",944
"228",951
"229",952
"230",962
"231",964
"232",973
"233",974
"234",978
"235",979
"236",982
"237",983
"238",984
"239",986
"240",987
"241",990
"242",999
"243",1010
"244",1013
"245",1025
"246",1027
"247",1038
"248",1043
"249",1049
"250",1052
"251",1053
"252",1054
"253",1055
"254",1056
"255",1057
"256",1058
"257",1063
"258",1064
"259",1065
"260",1070
"261",1073
"262",1077
"263",1078
"264",1079
"265",1083
"266",1091
"267",1094
"268",1101
"269",1109
"270",1110
"271",1111
"272",1112
"273",1126
"274",1129
"275",1140
"276",1144
"277",1148
"278",1153
"279",1159
"280",1163
"281",1164
"282",1165
"283",1170
"284",1171
"285",1172
"286",1174
"287",1177
"288",1188
"289",1189
"290",1196
"291",1197
"292",1198
"293",1199
"294",1200
"295",1201
"296",1202
"297",1203
"298",1204
"299",1208
"300",1210
"301",1211
"302",1212
"303",1217
"304",1218
"305",1221
"306",1222
"307",1223
"308",1224
"309",1226
"310",1227
"311",1231
"312",1233
"313",1237
"314",1238
"315",1242
"316",1243
"317",1247
"318",1249
"319",1251
"320",1253
"321",1255
"322",1261
"323",1269
"324",1271
"325",1274
"326",1275
"327",1276
"328",1283
"329",1285
"330",1286
"331",1287
"332",1293
"333",1298
"334",1301
"335",1302
"336",1314
"337",1320
"338",1321
"339",1323
"340",1324
"341",1326
"342",1327
"343",1328
"344",1337
"345",1344
"346",1345
"347",1346
"348",1354
"349",1355
"350",1357
"351",1362
"352",1363
"353",1366
"354",1367
"355",1381
"356",1382
"357",1389
"358",1390
"359",1418
"360",1423
"361",1425
"362",1445
"363",1446
"364",1448
"365",1449
"366",1455
"367",1458
"368",1464
"369",1470
"370",1471
"371",1472
"372",1473
"373",1474
"374",1486
"375",1487
"376",1492
"377",1493
"378",1494
"379",1495
"380",1496
"381",1497
"382",1499
"383",1501
"384",1502
"385",1503
"386",1507
"387",1510
"388",1511
"389",1512
"390",1521
"391",1522
"392",1534
"393",1535
"394",1536
"395",1547
"396",1565
"397",1566
"398",1568
"399",1570
"400",1571
"401",1573
"402",1574
"403",1575
"404",1576
"405",1577
"406",1580
"407",1581
"408",1582
"409",1585
"410",1586
"411",1590
"412",1595
"413",1596
"414",1597
"415",1598
"416",1599
"417",1603
"418",1604
"419",1605
"420",1606
"421",1611
"422",1615
"423",1616
"424",1617
"425",1623
"426",1624
"427",1626
"428",1627
"429",1628
"430",1629
"431",1637
"432",1645
"433",1646
"434",1647
"435",1653
"436",1664
"437",1669
"438",1670
"439",1673
"440",1675
"441",1676
"442",1678
"443",1679
"444",1688
"445",1689
"446",1695
"447",1696
"448",1697
"449",1711
"450",1714
"451",1715
"452",1716
"453",1740
"454",1741
"455",1742
"456",1747
"457",1748
"458",1752
"459",1759
"460",1763
"461",1767
"462",1768
"463",1769
"464",1773
"465",1782
"466",1786
"467",1787
"468",1789
"469",1799
"470",1800
"471",1819
"472",1821
"473",1823
"474",1831
"475",1864
"476",1865
"477",1866
"478",1867
"479",1868
"480",1873
"481",1874
"482",1875
"483",1876
"484",1885
"485",1886
"486",1887
"487",1888
"488",1889
"489",1890
"490",1908
"491",1916
"492",1917
"493",1929
"494",1930
"495",1932
"496",1949
"497",1953
"498",1960
"499",1965
"500",1968
"501",1972
"502",1978
"503",1988
"504",1989
"505",1998
"506",2002
"507",2003
"508",2006
"509",2007
"510",2008
"511",2012
"512",2014
"513",2016
"514",2017
"515",2029
"516",2058
"517",2061
"518",2065
"519",2067
"520",2068
"521",2069
"522",2074
"523",2081
"524",2082
"525",2086
"526",2087
"527",2092
"528",2094
"529",2110
"530",2111
"531",2118
"532",2126
"533",2127
"534",2128
"535",2129
"536",2130
"537",2145
"538",2149
"539",2150
"540",2151
"541",2202
"542",2208
"543",2209
"544",2211
"545",2213
"546",2214
"547",2228
"548",2231
"549",2232
"550",2242
"551",2245
"552",2246
"553",2247
"554",2248
"555",2259
"556",2262
"557",2263
"558",2267
"559",2268
"560",2271
"561",2272
"562",2277
"563",2278
"564",2279
"565",2282
"566",2284
"567",2285
"568",2286
"569",2287
"570",2288
"571",2289
"572",2294
"573",2295
"574",2299
"575",2300
"576",2301
"577",2309
"578",2311
"579",2312
"580",2313
"581",2316
"582",2317
"583",2318
"584",2325
"585",2326
"586",2329
"587",2330
"588",2332
"589",2340
"590",2343
"591",2346
"592",2347
"593",2348
"594",2367
"595",2371
"596",2374
"597",2375
"598",2376
"599",2377
"600",2382
"601",2383
"602",2389
"603",2390
"604",2391
"605",2394
"606",2396
"607",2397
"608",2404
"609",2413
"610",2414
"611",2415
"612",2417
"613",2418
"614",2419
"615",2420
"616",2421
"617",2422
"618",2427
"619",2428
"620",2429
"621",2451
"622",2454
"623",2458
"624",2460
"625",2463
"626",2470
"627",2471
"628",2472
"629",2473
"630",2479
"631",2480
"632",2481
"633",2485
"634",2490
"635",2498
"636",2499
"637",2500
"638",2501
"639",2502
"640",2505
"641",2506
"642",2509
"643",2510
"644",2511
"645",2512
"646",2514
"647",2515
"648",2517
"649",2518
"650",2520
"651",2521
"652",2525
"653",2527
"654",2538
"655",2539
"656",2540
"657",2545
"658",2556
"659",2557
"660",2558
"661",2559
"662",2560
"663",2568
"664",2569
"665",2584
"666",2585
"667",2588
"668",2589
"669",2590
"670",2591
"671",2594
"672",2597
"673",2599
"674",2600
"675",2602
"676",2604
"677",2612
"678",2614
"679",2629
"680",2633
"681",2652
"682",2653
"683",2654
"684",2655
"685",2656
"686",2657
"687",2664
"688",2665
"689",2666
"690",2667
"691",2674
"692",2681
"693",2682
"694",2685
"695",2689
"696",2690
"697",2698
"698",2699
"699",2703
"700",2709
"701",2710
"702",2711
"703",2713
"704",2714
"705",2715
"706",2716
"707",2717
"708",2718
"709",2719
"710",2721
"711",2723
"712",2724
"713",2725
"714",2726
"715",2727
"716",2728
"717",2733
"718",2737
"719",2741
"720",2744
"721",2745
"722",2746
"723",2747
"724",2748
"725",2749
"726",2750
"727",2754
"728",2755
"729",2757
"730",2758
"731",2764
"732",2770
"733",2777
"734",2778
"735",2783
"736",2787
"737",2788
"738",2789
"739",2793
"740",2794
"741",2802
"742",2803
"743",2809
"744",2813
"745",2814
"746",2815
"747",2816
"748",2818
"749",2820
"750",2827
"751",2829
"752",2831
"753",2840
"754",2841
"755",2846
"756",2849
"757",2854
"758",2855
"759",2856
"760",2861
"761",2872
"762",2883
"763",2884
"764",2890
"765",2891
"766",2907
"767",2916
"768",2917
"769",2918
"770",2929
"771",2935
"772",2943
"773",2945
"774",2947
"775",2951
"776",2958
"777",2973
"778",2979
"779",3001
"780",3003
"781",3004
"782",3014
"783",3016
"784",3019
"785",3022
"786",3029
"787",3030
"788",3035
"789",3036
"790",3037
"791",3042
"792",3043
"793",3044
"794",3045
"795",3047
"796",3053
"797",3054
"798",3055
"799",3056
"800",3057
"801",3059
