"","x"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",10
"7",11
"8",12
"9",13
"10",14
"11",15
"12",16
"13",21
"14",25
"15",26
"16",27
"17",28
"18",29
"19",30
"20",31
"21",32
"22",33
"23",34
"24",35
"25",36
"26",37
"27",38
"28",39
"29",40
"30",43
"31",48
"32",49
"33",50
"34",51
"35",52
"36",56
"37",57
"38",73
"39",91
"40",95
"41",96
"42",97
"43",98
"44",99
"45",100
"46",104
"47",105
"48",122
"49",123
"50",154
"51",164
"52",165
"53",173
"54",196
"55",246
"56",247
"57",264
"58",265
"59",268
"60",269
"61",286
"62",303
"63",304
"64",305
"65",310
"66",311
"67",312
"68",316
"69",317
"70",318
"71",319
"72",320
"73",321
"74",328
"75",329
"76",330
"77",331
"78",335
"79",336
"80",337
"81",338
"82",339
"83",340
"84",341
"85",342
"86",343
"87",344
"88",345
"89",346
"90",347
"91",348
"92",349
"93",350
"94",351
"95",352
"96",360
"97",361
"98",362
"99",363
"100",364
"101",365
"102",366
"103",367
"104",373
"105",374
"106",375
"107",376
"108",377
"109",379
"110",384
"111",385
"112",386
"113",387
"114",388
"115",396
"116",404
"117",428
"118",429
"119",430
"120",431
"121",432
"122",433
"123",434
"124",435
"125",436
"126",437
"127",438
"128",439
"129",440
"130",441
"131",442
"132",443
"133",444
"134",445
"135",446
"136",447
"137",448
"138",449
"139",450
"140",451
"141",452
"142",453
"143",454
"144",455
"145",456
"146",457
"147",458
"148",468
"149",469
"150",470
"151",471
"152",472
"153",473
"154",484
"155",485
"156",486
"157",500
"158",501
"159",513
"160",519
"161",520
"162",523
"163",524
"164",546
"165",548
"166",549
"167",563
"168",590
"169",591
"170",592
"171",596
"172",612
"173",613
"174",638
"175",639
"176",645
"177",646
"178",647
"179",651
"180",655
"181",659
"182",660
"183",665
"184",666
"185",667
"186",674
"187",675
"188",676
"189",677
"190",678
"191",680
"192",683
"193",684
"194",685
"195",686
"196",688
"197",689
"198",690
"199",691
"200",692
"201",695
"202",696
"203",697
"204",698
"205",699
"206",700
"207",712
"208",713
"209",726
"210",727
"211",728
"212",729
"213",733
"214",734
"215",735
"216",738
"217",741
"218",742
"219",743
"220",744
"221",745
"222",746
"223",747
"224",748
"225",749
"226",750
"227",785
"228",786
"229",787
"230",788
"231",789
"232",790
"233",791
"234",792
"235",793
"236",794
"237",795
"238",796
"239",797
"240",798
"241",799
"242",800
"243",803
"244",804
"245",805
"246",806
"247",807
"248",808
"249",809
"250",810
"251",811
"252",812
"253",813
"254",814
"255",815
"256",816
"257",817
"258",825
"259",826
"260",827
"261",828
"262",833
"263",834
"264",835
"265",836
"266",837
"267",853
"268",869
"269",870
"270",876
"271",901
"272",906
"273",920
"274",921
"275",925
"276",941
"277",961
"278",992
"279",993
"280",1000
"281",1001
"282",1002
"283",1007
"284",1008
"285",1009
"286",1014
"287",1016
"288",1017
"289",1029
"290",1030
"291",1031
"292",1032
"293",1033
"294",1034
"295",1040
"296",1041
"297",1046
"298",1060
"299",1066
"300",1067
"301",1068
"302",1071
"303",1072
"304",1086
"305",1087
"306",1088
"307",1089
"308",1090
"309",1095
"310",1096
"311",1097
"312",1098
"313",1099
"314",1100
"315",1102
"316",1103
"317",1104
"318",1105
"319",1106
"320",1107
"321",1108
"322",1113
"323",1114
"324",1115
"325",1116
"326",1117
"327",1118
"328",1119
"329",1122
"330",1123
"331",1124
"332",1125
"333",1130
"334",1131
"335",1132
"336",1133
"337",1134
"338",1135
"339",1136
"340",1137
"341",1138
"342",1139
"343",1155
"344",1156
"345",1178
"346",1179
"347",1180
"348",1181
"349",1182
"350",1183
"351",1184
"352",1185
"353",1191
"354",1192
"355",1193
"356",1206
"357",1207
"358",1235
"359",1236
"360",1244
"361",1245
"362",1246
"363",1272
"364",1278
"365",1279
"366",1297
"367",1309
"368",1310
"369",1315
"370",1316
"371",1338
"372",1339
"373",1340
"374",1378
"375",1379
"376",1383
"377",1385
"378",1386
"379",1403
"380",1404
"381",1405
"382",1406
"383",1407
"384",1408
"385",1409
"386",1410
"387",1411
"388",1412
"389",1413
"390",1414
"391",1415
"392",1416
"393",1417
"394",1420
"395",1421
"396",1422
"397",1426
"398",1427
"399",1429
"400",1430
"401",1431
"402",1432
"403",1433
"404",1434
"405",1435
"406",1436
"407",1438
"408",1439
"409",1440
"410",1441
"411",1442
"412",1443
"413",1450
"414",1452
"415",1466
"416",1467
"417",1468
"418",1469
"419",1476
"420",1478
"421",1479
"422",1480
"423",1481
