"","x"
"1",1
"2",11
"3",26
"4",27
"5",49
"6",96
"7",97
"8",98
"9",99
"10",105
"11",165
"12",265
"13",269
"14",286
"15",311
"16",320
"17",330
"18",363
"19",385
"20",429
"21",451
"22",452
"23",458
"24",470
"25",500
"26",501
"27",520
"28",524
"29",596
"30",613
"31",646
"32",655
"33",659
"34",666
"35",674
"36",683
"37",690
"38",691
"39",695
"40",700
"41",733
"42",734
"43",741
"44",749
"45",785
"46",787
"47",791
"48",796
"49",799
"50",826
"51",836
"52",837
"53",870
"54",921
"55",992
"56",1001
"57",1008
"58",1068
"59",1088
"60",1123
"61",1124
"62",1133
"63",1139
"64",1181
"65",1182
"66",1183
"67",1184
"68",1206
"69",1235
"70",1309
"71",1338
"72",1339
"73",1386
"74",1405
"75",1408
"76",1410
"77",1412
"78",1421
"79",1422
"80",1431
"81",1439
"82",1442
"83",1467
"84",1480
"85",1540
"86",1545
"87",1549
"88",1553
"89",1663
"90",1712
"91",1774
"92",1791
"93",1808
"94",1812
"95",1841
"96",1878
"97",1894
"98",1910
"99",1926
"100",1934
"101",1945
"102",2089
"103",2097
"104",2098
"105",2099
"106",2113
"107",2114
"108",2123
"109",2132
"110",2154
"111",2155
"112",2156
"113",2162
"114",2163
"115",2168
"116",2181
"117",2183
"118",2185
"119",2188
"120",2191
"121",2250
"122",2251
"123",2265
"124",2303
"125",2307
"126",2323
"127",2398
"128",2425
"129",2476
"130",2533
"131",2553
"132",2571
"133",2572
"134",2575
"135",2596
"136",2616
"137",2617
"138",2638
"139",2644
"140",2670
"141",2671
"142",2672
"143",2676
"144",2695
"145",2823
"146",2835
"147",2838
"148",2876
"149",2877
"150",2914
"151",2920
"152",2927
"153",2949
"154",2975
"155",2980
"156",2981
"157",2991
"158",3091
"159",3217
"160",3262
"161",3267
"162",3268
"163",3269
"164",3299
"165",3323
"166",3341
"167",3346
"168",3348
"169",3358
"170",3359
"171",3411
"172",3431
"173",3493
"174",3508
"175",3544
"176",3613
"177",3617
"178",3618
"179",3634
"180",3653
"181",3691
"182",3692
"183",3693
"184",3701
"185",3703
"186",3722
"187",3723
"188",3731
"189",3732
"190",3743
"191",3750
"192",3751
"193",3772
"194",3782
"195",3788
"196",3956
"197",3992
"198",3993
"199",4004
"200",4020
"201",4028
"202",4031
"203",4038
"204",4053
"205",4087
"206",4094
"207",4095
"208",4103
"209",4106
"210",4320
"211",4321
"212",4327
"213",4358
"214",4360
"215",4362
"216",4366
"217",4376
"218",4377
"219",4394
"220",4398
"221",4473
"222",4487
"223",4490
"224",4498
"225",4517
"226",4518
"227",4684
"228",4685
"229",4701
"230",4702
"231",4703
"232",4711
"233",4716
"234",4723
"235",4734
"236",4748
"237",4749
"238",4762
"239",4824
"240",4837
"241",4925
"242",4926
"243",5022
"244",5023
"245",5076
"246",5096
"247",5113
"248",5132
"249",5137
"250",5142
"251",5143
"252",5153
"253",5154
"254",5162
"255",5168
"256",5179
"257",5180
"258",5191
"259",5203
"260",5207
"261",5410
"262",5411
"263",5479
"264",5496
"265",5562
"266",5567
"267",5587
"268",5614
"269",5616
"270",5757
"271",5770
"272",5795
"273",5796
"274",5803
"275",5813
"276",5820
"277",5821
"278",5825
"279",5830
"280",5831
"281",5859
"282",5881
"283",5916
"284",5922
"285",5923
"286",5947
"287",5963
"288",5970
"289",5971
"290",5976
"291",6018
"292",6117
"293",6128
"294",6161
"295",6200
"296",6228
"297",6261
"298",6262
"299",6268
"300",6284
"301",6285
"302",6308
"303",6318
"304",6319
"305",6323
"306",6324
"307",6338
"308",6466
"309",6480
"310",6495
"311",6506
"312",6518
"313",6537
"314",6549
"315",6564
"316",6573
"317",6576
"318",6577
"319",6586
"320",6588
"321",6608
"322",6609
"323",6644
"324",6655
"325",6690
"326",6691
"327",6721
"328",6879
"329",6882
"330",6893
"331",6894
"332",6898
"333",6903
"334",6942
"335",6990
"336",6996
"337",6997
"338",7006
"339",7007
"340",7009
"341",7042
"342",7068
"343",7075
"344",7085
"345",7201
"346",7231
"347",7254
"348",7264
"349",7265
"350",7269
"351",7283
"352",7316
"353",7318
"354",7332
"355",7348
"356",7367
"357",7377
"358",7378
"359",7437
"360",7439
"361",7448
"362",7472
"363",7497
"364",7602
"365",7611
"366",7635
"367",7637
"368",7639
"369",7644
"370",7654
"371",7655
"372",7664
"373",7665
"374",7697
"375",7716
"376",7733
"377",7734
"378",7793
"379",7795
"380",7802
"381",7803
"382",7924
"383",7958
"384",7959
"385",7961
"386",7973
"387",7984
"388",7993
"389",8028
"390",8029
"391",8044
