"January","February","March","April","May","June","July","August","September","October","November","December"
95,147,122,225,351,512,625,653,581,450,193,107
631,471,609,349,226,90,61,69,108,259,492,668
545,530,540,656,694,628,585,549,541,562,545,496
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
