"","x"
"1",16
"2",91
"3",100
"4",104
"5",196
"6",304
"7",321
"8",331
"9",339
"10",365
"11",367
"12",444
"13",450
"14",485
"15",486
"16",592
"17",660
"18",678
"19",794
"20",800
"21",805
"22",817
"23",906
"24",925
"25",993
"26",1002
"27",1009
"28",1017
"29",1032
"30",1034
"31",1096
"32",1104
"33",1105
"34",1108
"35",1156
"36",1180
"37",1185
"38",1191
"39",1192
"40",1193
"41",1207
"42",1236
"43",1409
"44",1482
"45",1483
"46",1533
"47",1619
"48",1620
"49",1730
"50",1731
"51",1732
"52",1758
"53",1778
"54",1803
"55",1817
"56",1838
"57",1852
"58",1858
"59",1861
"60",1882
"61",1883
"62",1893
"63",1899
"64",1915
"65",1919
"66",1920
"67",2050
"68",2100
"69",2164
"70",2169
"71",2184
"72",2198
"73",2199
"74",2233
"75",2256
"76",2266
"77",2291
"78",2292
"79",2304
"80",2324
"81",2424
"82",2426
"83",2477
"84",2487
"85",2535
"86",2536
"87",2551
"88",2555
"89",2566
"90",2684
"91",2767
"92",2774
"93",2775
"94",2836
"95",2848
"96",2858
"97",2860
"98",2921
"99",2924
"100",2932
"101",2957
"102",2977
"103",2996
"104",3000
"105",3028
"106",3049
"107",3050
"108",3072
"109",3218
"110",3229
"111",3265
"112",3293
"113",3304
"114",3324
"115",3329
"116",3394
"117",3395
"118",3406
"119",3413
"120",3432
"121",3464
"122",3495
"123",3496
"124",3545
"125",3571
"126",3595
"127",3627
"128",3636
"129",3637
"130",3643
"131",3654
"132",3690
"133",3733
"134",3745
"135",3771
"136",3773
"137",3918
"138",3945
"139",3965
"140",3997
"141",3998
"142",4005
"143",4013
"144",4021
"145",4104
"146",4118
"147",4289
"148",4295
"149",4324
"150",4386
"151",4408
"152",4412
"153",4488
"154",4491
"155",4508
"156",4520
"157",4713
"158",4729
"159",4735
"160",4743
"161",4835
"162",4845
"163",4927
"164",5006
"165",5008
"166",5009
"167",5013
"168",5016
"169",5025
"170",5042
"171",5101
"172",5119
"173",5124
"174",5129
"175",5148
"176",5155
"177",5188
"178",5192
"179",5435
"180",5459
"181",5483
"182",5492
"183",5493
