"","x"
"1",3
"2",12
"3",14
"4",29
"5",30
"6",31
"7",32
"8",33
"9",38
"10",39
"11",50
"12",51
"13",52
"14",338
"15",344
"16",348
"17",364
"18",387
"19",434
"20",435
"21",436
"22",437
"23",441
"24",443
"25",446
"26",448
"27",727
"28",729
"29",735
"30",742
"31",743
"32",745
"33",746
"34",748
"35",788
"36",789
"37",797
"38",798
"39",812
"40",814
"41",828
"42",1033
"43",1087
"44",1089
"45",1097
"46",1098
"47",1099
"48",1100
"49",1106
"50",1107
"51",1115
"52",1116
"53",1118
"54",1119
"55",1135
"56",1136
"57",1137
"58",1138
"59",1413
"60",1414
"61",1432
"62",1434
"63",1468
"64",1469
"65",1481
"66",1484
"67",1485
"68",1526
"69",1529
"70",1531
"71",1792
"72",1802
"73",1810
"74",1827
"75",1828
"76",1842
"77",1845
"78",1847
"79",1850
"80",1851
"81",1854
"82",1856
"83",1857
"84",1879
"85",1898
"86",1903
"87",1914
"88",1927
"89",1982
"90",2120
"91",2135
"92",2157
"93",2159
"94",2166
"95",2177
"96",2186
"97",2193
"98",2194
"99",2196
"100",2197
"101",2200
"102",2532
"103",2534
"104",2547
"105",2554
"106",2573
"107",2623
"108",2624
"109",2625
"110",2627
"111",2637
"112",2642
"113",2868
"114",2909
"115",2910
"116",2911
"117",2962
"118",2976
"119",2989
"120",2994
"121",2995
"122",2997
"123",2999
"124",3207
"125",3208
"126",3257
"127",3263
"128",3264
"129",3271
"130",3303
"131",3322
"132",3326
"133",3331
"134",3332
"135",3339
"136",3351
"137",3352
"138",3353
"139",3356
"140",3357
"141",3462
"142",3463
"143",3594
"144",3596
"145",3603
"146",3614
"147",3615
"148",3619
"149",3623
"150",3624
"151",3625
"152",3639
"153",3640
"154",3641
"155",3642
"156",3694
"157",3695
"158",3696
"159",3697
"160",3699
"161",3705
"162",3706
"163",3707
"164",3708
"165",3744
"166",3981
"167",3982
"168",3995
"169",4027
"170",4033
"171",4039
"172",4040
"173",4060
"174",4061
"175",4064
"176",4089
"177",4090
"178",4091
"179",4107
"180",4322
"181",4323
"182",4328
"183",4332
"184",4335
"185",4336
"186",4339
"187",4340
"188",4350
"189",4351
"190",4352
"191",4367
"192",4378
"193",4387
"194",4388
"195",4391
"196",4392
"197",4395
"198",4397
"199",4406
"200",4675
"201",4715
"202",4724
"203",4725
"204",4726
"205",4728
"206",4740
"207",4741
"208",4750
"209",4766
"210",4767
"211",4840
"212",5024
"213",5080
"214",5098
"215",5099
"216",5100
"217",5114
"218",5115
"219",5116
"220",5117
"221",5118
"222",5127
"223",5128
"224",5133
"225",5134
"226",5136
"227",5163
"228",5176
"229",5187
"230",5465
"231",5467
"232",5468
"233",5481
"234",5482
"235",5484
"236",5485
"237",5498
"238",5500
"239",5504
"240",5512
"241",5514
"242",5515
"243",5516
"244",5517
"245",5519
"246",5525
"247",5526
"248",5548
"249",5565
"250",5797
"251",5804
"252",5806
"253",5814
"254",5815
"255",5816
"256",5818
"257",5822
"258",5823
"259",5838
"260",5840
"261",5841
"262",5858
"263",5876
"264",5894
"265",5904
"266",5905
"267",5925
"268",5938
"269",6146
"270",6162
"271",6163
"272",6164
"273",6165
"274",6166
"275",6167
"276",6168
"277",6169
"278",6205
"279",6207
"280",6209
"281",6220
"282",6221
"283",6224
"284",6229
"285",6230
"286",6231
"287",6263
"288",6282
"289",6286
"290",6289
"291",6362
"292",6364
"293",6365
"294",6502
"295",6505
"296",6519
"297",6523
"298",6538
"299",6541
"300",6567
"301",6581
"302",6614
"303",6641
"304",6885
"305",6895
"306",6904
"307",6922
"308",6995
"309",7260
"310",7266
"311",7267
"312",7286
"313",7298
"314",7301
"315",7320
"316",7321
"317",7322
"318",7323
"319",7324
"320",7326
"321",7333
"322",7334
"323",7335
"324",7336
"325",7368
"326",7370
"327",7372
"328",7373
"329",7608
"330",7610
"331",7617
"332",7619
"333",7640
"334",7646
"335",7647
"336",7648
"337",7653
"338",7666
"339",7667
"340",7700
"341",7701
"342",7703
"343",7791
"344",7960
"345",7985
"346",8030
"347",8031
"348",8035
"349",8045
"350",8048
"351",8064
"352",8065
"353",8132
"354",8133
"355",8275
"356",8389
"357",8390
"358",8391
"359",8392
"360",8396
"361",8397
"362",8398
"363",8408
"364",8409
"365",8410
"366",8414
"367",8415
"368",8416
"369",8424
"370",8444
"371",8472
"372",8476
"373",8477
