"","x"
"1",25
"2",32
"3",73
"4",88
"5",141
"6",163
"7",170
"8",199
"9",213
"10",221
"11",224
"12",264
"13",268
"14",277
"15",305
"16",317
"17",329
"18",330
"19",342
"20",346
"21",400
"22",401
"23",424
"24",440
"25",469
"26",550
"27",559
"28",597
"29",603
"30",628
"31",639
"32",646
"33",648
"34",650
"35",652
"36",656
"37",664
"38",691
"39",701
"40",709
"41",733
"42",748
"43",754
"44",776
"45",786
"46",809
"47",843
"48",873
"49",882
"50",898
"51",916
"52",930
"53",938
"54",942
"55",944
"56",946
"57",951
"58",953
"59",960
"60",993
"61",1002
"62",1009
"63",1018
"64",1027
"65",1037
"66",1047
"67",1063
"68",1065
"69",1073
"70",1084
"71",1096
"72",1104
"73",1107
"74",1111
"75",1131
"76",1184
"77",1189
"78",1205
"79",1208
"80",1224
"81",1233
"82",1235
"83",1243
"84",1267
"85",1269
"86",1306
"87",1312
"88",1316
"89",1321
"90",1352
"91",1362
"92",1387
"93",1408
"94",1413
"95",1424
"96",1439
"97",1454
"98",1471
"99",1480
"100",1496
"101",1518
"102",1581
"103",1590
"104",1667
"105",1689
"106",1701
"107",1720
"108",1729
"109",1733
"110",1740
"111",1744
"112",1747
"113",1768
"114",1775
"115",1819
"116",1821
"117",1828
"118",1832
"119",1848
"120",1863
"121",1892
"122",1902
"123",1909
"124",1923
"125",1930
"126",1934
"127",1964
"128",1966
"129",1989
"130",1991
"131",2014
"132",2018
"133",2022
"134",2039
"135",2047
"136",2070
"137",2074
"138",2095
"139",2102
"140",2115
"141",2125
"142",2141
"143",2155
"144",2158
"145",2182
"146",2188
"147",2193
"148",2200
"149",2208
"150",2218
"151",2229
"152",2241
"153",2250
"154",2251
"155",2257
"156",2267
"157",2272
"158",2281
"159",2317
"160",2329
"161",2353
"162",2361
"163",2376
"164",2429
"165",2431
"166",2439
"167",2448
"168",2457
"169",2460
"170",2467
"171",2477
"172",2482
"173",2501
"174",2528
"175",2533
"176",2551
"177",2552
"178",2641
"179",2649
"180",2688
"181",2690
"182",2763
"183",2776
"184",2805
"185",2831
"186",2838
"187",2848
"188",2869
"189",2879
"190",2881
"191",2906
"192",2925
"193",2928
"194",2935
"195",2959
"196",2962
"197",2980
"198",3033
"199",3040
"200",3043
"201",3082
"202",3115
"203",3149
"204",3188
"205",3192
"206",3217
"207",3226
"208",3234
"209",3248
"210",3264
"211",3268
"212",3282
"213",3317
"214",3337
"215",3350
"216",3370
"217",3375
"218",3379
"219",3410
"220",3414
"221",3450
"222",3464
"223",3476
"224",3479
"225",3487
"226",3489
"227",3531
"228",3538
"229",3546
"230",3561
"231",3562
"232",3564
"233",3572
"234",3576
"235",3584
"236",3609
"237",3613
"238",3615
"239",3629
"240",3642
"241",3658
"242",3665
"243",3669
"244",3671
"245",3676
"246",3700
"247",3712
"248",3716
"249",3726
"250",3728
"251",3735
"252",3737
"253",3741
"254",3751
"255",3759
"256",3785
"257",3815
"258",3854
"259",3863
"260",3866
"261",3872
"262",3875
"263",3894
"264",3910
"265",3934
"266",3936
"267",3945
"268",3962
"269",4005
"270",4031
"271",4033
"272",4052
"273",4070
"274",4078
"275",4096
"276",4099
"277",4101
"278",4114
"279",4198
"280",4211
"281",4239
"282",4258
"283",4267
"284",4270
"285",4278
"286",4282
"287",4290
"288",4291
"289",4296
"290",4315
"291",4332
"292",4346
"293",4352
"294",4356
"295",4370
"296",4373
"297",4410
"298",4436
"299",4509
"300",4524
"301",4535
"302",4539
"303",4566
"304",4595
"305",4601
"306",4612
"307",4629
"308",4638
"309",4657
"310",4665
"311",4703
"312",4707
"313",4725
"314",4738
"315",4747
"316",4755
"317",4764
"318",4779
"319",4835
"320",4862
"321",4871
"322",4898
"323",4913
"324",4925
"325",4936
"326",4952
"327",4955
"328",4971
"329",4986
"330",4999
"331",5003
"332",5005
"333",5025
"334",5042
"335",5045
"336",5053
"337",5063
"338",5065
"339",5074
"340",5084
"341",5085
"342",5097
"343",5100
"344",5110
"345",5126
"346",5131
"347",5170
"348",5175
"349",5181
"350",5187
"351",5194
"352",5201
"353",5223
"354",5236
"355",5260
"356",5262
"357",5279
"358",5309
"359",5315
"360",5317
"361",5320
"362",5327
"363",5349
"364",5357
"365",5360
"366",5375
"367",5379
"368",5393
"369",5401
"370",5423
"371",5441
"372",5449
"373",5452
"374",5455
"375",5505
"376",5540
"377",5548
"378",5561
"379",5563
"380",5637
"381",5671
"382",5679
"383",5686
"384",5693
"385",5695
"386",5696
"387",5707
"388",5710
"389",5718
"390",5739
"391",5757
"392",5760
"393",5767
"394",5778
"395",5791
"396",5798
"397",5804
"398",5806
"399",5808
"400",5858
"401",5884
"402",5895
"403",5916
"404",5927
"405",5940
"406",6011
"407",6017
"408",6027
"409",6057
"410",6060
"411",6074
"412",6099
"413",6106
"414",6113
"415",6142
"416",6152
"417",6155
"418",6162
"419",6175
"420",6180
"421",6188
"422",6195
"423",6201
"424",6205
"425",6206
"426",6214
"427",6226
"428",6237
"429",6257
"430",6281
"431",6293
"432",6296
"433",6302
"434",6323
"435",6329
"436",6350
"437",6374
"438",6376
"439",6391
"440",6393
"441",6463
"442",6465
"443",6470
"444",6474
"445",6495
"446",6520
"447",6522
"448",6533
"449",6538
"450",6545
"451",6548
"452",6556
"453",6565
"454",6609
"455",6623
"456",6628
"457",6638
"458",6697
"459",6703
"460",6752
"461",6770
"462",6781
"463",6811
"464",6829
"465",6843
"466",6850
"467",6880
"468",6893
"469",6901
"470",6909
"471",6911
"472",6917
"473",6938
"474",6940
"475",6971
"476",6985
"477",7015
"478",7019
"479",7039
"480",7050
"481",7073
"482",7080
"483",7093
"484",7103
"485",7117
"486",7119
"487",7125
"488",7134
"489",7150
"490",7174
"491",7195
"492",7197
"493",7205
"494",7208
"495",7222
"496",7249
"497",7268
"498",7274
"499",7276
"500",7297
"501",7307
"502",7325
"503",7328
"504",7356
"505",7367
"506",7425
"507",7431
"508",7450
"509",7459
"510",7463
"511",7512
"512",7525
"513",7542
"514",7549
"515",7564
"516",7581
"517",7594
"518",7609
"519",7614
"520",7618
"521",7621
"522",7633
"523",7644
"524",7677
"525",7699
"526",7708
"527",7716
"528",7759
"529",7770
"530",7777
"531",7800
"532",7815
"533",7823
"534",7827
"535",7849
"536",7872
"537",7885
"538",7887
"539",7920
"540",7944
"541",7977
"542",7985
"543",7992
"544",8029
"545",8039
"546",8048
"547",8052
"548",8068
"549",8077
"550",8086
"551",8104
"552",8133
"553",8135
"554",8167
"555",8182
"556",8227
"557",8237
"558",8240
"559",8242
"560",8249
"561",8277
"562",8288
"563",8300
"564",8307
"565",8313
"566",8332
"567",8338
"568",8362
"569",8371
"570",8397
"571",8424
"572",8448
"573",8458
"574",8470
"575",8488
"576",8514
"577",8519
"578",8534
"579",8577
"580",8584
"581",8589
"582",8601
"583",8622
"584",8625
"585",8672
"586",8674
"587",8678
"588",8688
"589",8709
"590",8713
"591",8717
"592",8751
"593",8776
"594",8796
"595",8798
"596",8816
"597",8820
"598",8823
"599",8830
"600",8834
"601",8842
"602",8859
"603",8881
"604",8883
"605",8901
"606",8911
"607",8920
"608",8939
"609",8968
"610",8971
"611",8974
"612",8991
"613",8995
"614",9001
"615",9006
"616",9026
"617",9028
"618",9044
"619",9061
"620",9071
"621",9094
"622",9099
"623",9102
"624",9122
"625",9126
"626",9142
"627",9196
"628",9214
"629",9217
"630",9227
"631",9252
"632",9268
"633",9301
"634",9326
"635",9335
"636",9356
"637",9385
"638",9395
"639",9466
"640",9469
"641",9470
"642",9485
"643",9497
"644",9501
"645",9515
"646",9539
"647",9560
"648",9574
"649",9595
"650",9634
"651",9637
"652",9639
"653",9658
"654",9675
"655",9720
"656",9726
"657",9743
"658",9748
"659",9761
"660",9771
"661",9775
"662",9797
"663",9817
"664",9829
"665",9831
"666",9840
"667",9844
"668",9846
"669",9855
"670",9871
"671",9906
"672",9958
"673",9962
"674",9967
"675",9985
"676",10006
"677",10048
"678",10120
"679",10142
"680",10146
"681",10150
"682",10166
"683",10173
"684",10198
"685",10205
"686",10209
"687",10221
"688",10227
"689",10241
"690",10257
"691",10294
"692",10303
"693",10307
"694",10351
"695",10378
"696",10395
"697",10420
"698",10427
"699",10433
"700",10468
"701",10501
"702",10524
"703",10531
"704",10541
"705",10543
"706",10583
"707",10590
"708",10593
"709",10606
"710",10620
"711",10621
"712",10625
"713",10634
"714",10640
"715",10651
"716",10662
"717",10669
"718",10684
"719",10687
"720",10689
"721",10718
"722",10752
"723",10759
"724",10797
"725",10801
"726",10811
"727",10819
"728",10834
"729",10838
"730",10845
"731",10849
"732",10858
"733",10871
"734",10876
"735",10879
"736",10891
"737",10904
"738",10916
"739",10933
"740",10941
"741",10961
"742",10964
"743",10968
"744",10971
"745",10972
"746",11040
"747",11057
"748",11062
"749",11077
"750",11084
"751",11087
"752",11091
"753",11097
"754",11117
"755",11168
"756",11199
"757",11261
"758",11283
"759",11285
"760",11287
"761",11292
"762",11325
"763",11345
"764",11348
"765",11352
"766",11360
"767",11372
"768",11402
"769",11459
"770",11469
"771",11473
"772",11480
"773",11487
"774",11498
"775",11527
"776",11532
"777",11541
"778",11557
"779",11560
"780",11582
"781",11594
"782",11611
"783",11636
"784",11644
"785",11659
"786",11685
"787",11687
"788",11693
"789",11701
"790",11740
"791",11742
"792",11770
"793",11791
"794",11798
"795",11802
"796",11815
"797",11827
"798",11837
"799",11843
"800",11847
"801",11848
"802",11852
"803",11873
"804",11889
"805",11891
"806",11914
"807",11920
"808",11929
"809",11932
"810",11944
"811",11946
"812",11950
"813",11963
"814",11995
"815",11996
"816",12005
"817",12032
"818",12043
"819",12064
"820",12090
"821",12094
"822",12133
"823",12136
"824",12156
"825",12162
"826",12196
"827",12198
"828",12211
"829",12214
"830",12215
"831",12228
"832",12252
"833",12262
"834",12281
"835",12297
"836",12307
"837",12310
"838",12340
"839",12342
"840",12354
"841",12366
"842",12386
"843",12414
"844",12419
"845",12430
"846",12467
"847",12501
"848",12507
"849",12510
"850",12515
"851",12559
"852",12571
"853",12582
"854",12614
"855",12619
"856",12632
"857",12634
"858",12642
"859",12683
"860",12685
"861",12691
"862",12697
"863",12704
"864",12719
"865",12735
"866",12742
"867",12758
"868",12763
"869",12765
"870",12790
"871",12805
"872",12840
"873",12857
"874",12862
"875",12884
"876",12893
"877",12912
"878",12937
"879",12940
"880",12950
"881",12958
"882",13010
"883",13053
"884",13057
"885",13061
"886",13066
"887",13079
"888",13091
"889",13125
"890",13137
"891",13147
"892",13153
"893",13167
"894",13182
"895",13209
"896",13212
"897",13218
"898",13226
"899",13231
"900",13234
"901",13240
"902",13288
"903",13312
"904",13315
"905",13321
"906",13334
"907",13350
"908",13360
"909",13381
"910",13399
"911",13401
"912",13413
"913",13431
"914",13435
"915",13442
"916",13456
"917",13461
"918",13474
"919",13489
"920",13495
"921",13520
"922",13524
"923",13544
"924",13575
"925",13583
"926",13589
"927",13616
"928",13631
"929",13642
"930",13659
"931",13661
"932",13708
"933",13713
"934",13732
"935",13763
"936",13788
"937",13789
"938",13791
"939",13823
"940",13830
"941",13837
"942",13843
"943",13849
"944",13864
"945",13900
"946",13912
"947",13915
"948",13925
"949",13938
"950",13940
"951",13961
"952",13991
"953",14046
"954",14070
"955",14082
"956",14086
"957",14098
"958",14104
"959",14109
"960",14116
"961",14135
"962",14140
"963",14149
"964",14158
"965",14176
"966",14188
"967",14190
"968",14200
"969",14228
"970",14268
"971",14272
"972",14279
"973",14287
"974",14293
"975",14309
"976",14321
"977",14331
"978",14334
"979",14338
"980",14340
"981",14350
"982",14370
"983",14395
"984",14403
"985",14413
"986",14433
"987",14440
"988",14444
"989",14458
"990",14469
"991",14471
"992",14505
"993",14517
"994",14538
"995",14547
"996",14567
"997",14570
"998",14572
"999",14575
"1000",14593
"1001",14613
"1002",14632
"1003",14651
"1004",14654
"1005",14660
"1006",14665
"1007",14690
"1008",14695
"1009",14708
"1010",14716
"1011",14733
"1012",14770
"1013",14791
"1014",14798
"1015",14811
"1016",14826
"1017",14865
"1018",14868
"1019",14907
"1020",14910
"1021",14920
"1022",14931
"1023",14934
"1024",14944
