"","x"
"1",1
"2",5
"3",6
"4",9
"5",13
"6",14
"7",15
"8",16
"9",17
"10",26
"11",29
"12",30
"13",33
"14",34
"15",35
"16",36
"17",40
"18",45
"19",46
"20",49
"21",50
"22",74
"23",75
"24",89
"25",90
"26",91
"27",92
"28",97
"29",98
"30",107
"31",111
"32",112
"33",115
"34",116
"35",120
"36",121
"37",122
"38",123
"39",124
"40",132
"41",137
"42",142
"43",153
"44",154
"45",164
"46",165
"47",171
"48",172
"49",174
"50",175
"51",176
"52",177
"53",179
"54",181
"55",182
"56",186
"57",187
"58",188
"59",190
"60",195
"61",196
"62",200
"63",202
"64",205
"65",206
"66",207
"67",208
"68",209
"69",215
"70",216
"71",218
"72",219
"73",229
"74",230
"75",232
"76",234
"77",235
"78",238
"79",240
"80",241
"81",242
"82",246
"83",247
"84",250
"85",252
"86",255
"87",256
"88",257
"89",258
"90",259
"91",260
"92",261
"93",265
"94",269
"95",270
"96",271
"97",272
"98",273
"99",274
"100",275
"101",280
"102",281
"103",283
"104",284
"105",285
"106",286
"107",287
"108",288
"109",289
"110",290
"111",295
"112",298
"113",303
"114",306
"115",307
"116",308
"117",309
"118",312
"119",313
"120",318
"121",319
"122",321
"123",322
"124",323
"125",325
"126",331
"127",332
"128",333
"129",334
"130",335
"131",336
"132",338
"133",339
"134",347
"135",348
"136",353
"137",354
"138",356
"139",357
"140",358
"141",359
"142",360
"143",361
"144",362
"145",365
"146",366
"147",367
"148",370
"149",371
"150",372
"151",374
"152",375
"153",376
"154",377
"155",379
"156",380
"157",381
"158",382
"159",384
"160",385
"161",388
"162",389
"163",390
"164",391
"165",392
"166",396
"167",397
"168",402
"169",403
"170",404
"171",408
"172",410
"173",413
"174",416
"175",417
"176",418
"177",419
"178",420
"179",428
"180",429
"181",438
"182",451
"183",452
"184",457
"185",458
"186",462
"187",463
"188",464
"189",465
"190",466
"191",470
"192",471
"193",472
"194",473
"195",474
"196",480
"197",484
"198",485
"199",492
"200",499
"201",500
"202",501
"203",502
"204",503
"205",506
"206",507
"207",508
"208",511
"209",519
"210",522
"211",523
"212",524
"213",530
"214",532
"215",533
"216",534
"217",535
"218",537
"219",538
"220",539
"221",545
"222",546
"223",551
"224",552
"225",553
"226",554
"227",555
"228",556
"229",563
"230",564
"231",565
"232",566
"233",567
"234",579
"235",591
"236",598
"237",599
"238",600
"239",604
"240",605
"241",606
"242",607
"243",608
"244",609
"245",612
"246",615
"247",616
"248",618
"249",619
"250",621
"251",622
"252",623
"253",624
"254",630
"255",631
"256",632
"257",633
"258",634
"259",637
"260",638
"261",640
"262",643
"263",644
"264",645
"265",653
"266",654
"267",657
"268",658
"269",665
"270",666
"271",667
"272",668
"273",669
"274",671
"275",674
"276",675
"277",677
"278",680
"279",681
"280",682
"281",683
"282",687
"283",688
"284",689
"285",690
"286",692
"287",696
"288",703
"289",704
"290",707
"291",713
"292",714
"293",716
"294",718
"295",721
"296",722
"297",724
"298",725
"299",726
"300",727
"301",728
"302",729
"303",730
"304",734
"305",735
"306",738
"307",739
"308",741
"309",746
"310",749
"311",750
"312",751
"313",755
"314",756
"315",757
"316",758
"317",759
"318",760
"319",761
"320",762
"321",763
"322",768
"323",770
"324",782
"325",783
"326",787
"327",788
"328",789
"329",790
"330",791
"331",792
"332",793
"333",794
"334",795
"335",796
"336",797
"337",798
"338",799
"339",802
"340",803
"341",810
"342",811
"343",812
"344",813
"345",814
"346",815
"347",816
"348",821
"349",822
"350",823
"351",824
"352",825
"353",830
"354",831
"355",835
"356",838
"357",839
"358",844
"359",847
"360",848
"361",849
"362",854
"363",855
"364",856
"365",857
"366",866
"367",868
"368",869
"369",870
"370",876
"371",894
"372",896
"373",899
"374",903
"375",909
"376",910
"377",911
"378",912
"379",913
"380",918
"381",924
"382",925
"383",926
"384",927
"385",931
"386",939
"387",940
"388",947
"389",954
"390",955
"391",956
"392",963
"393",970
"394",974
"395",976
"396",978
"397",979
"398",980
"399",981
"400",982
"401",983
"402",988
"403",989
"404",991
"405",992
"406",994
"407",1000
"408",1001
"409",1003
"410",1004
"411",1008
"412",1010
"413",1012
"414",1016
"415",1017
"416",1019
"417",1020
"418",1021
"419",1023
"420",1029
"421",1033
"422",1035
"423",1038
"424",1039
"425",1040
"426",1044
"427",1045
"428",1048
"429",1049
"430",1050
"431",1051
"432",1052
"433",1058
"434",1066
"435",1067
"436",1069
"437",1071
"438",1074
"439",1080
"440",1081
"441",1085
"442",1086
"443",1092
"444",1098
"445",1099
"446",1100
"447",1101
"448",1102
"449",1108
"450",1109
"451",1113
"452",1118
"453",1119
"454",1120
"455",1123
"456",1124
"457",1125
"458",1126
"459",1127
"460",1128
"461",1129
"462",1132
"463",1133
"464",1134
"465",1135
"466",1138
"467",1139
"468",1140
"469",1141
"470",1144
"471",1153
"472",1154
"473",1160
"474",1161
"475",1169
"476",1170
"477",1176
"478",1177
"479",1185
"480",1186
"481",1187
"482",1188
"483",1190
"484",1195
"485",1196
"486",1202
"487",1203
"488",1217
"489",1218
"490",1219
"491",1225
"492",1229
"493",1230
"494",1234
"495",1236
"496",1241
"497",1244
"498",1246
"499",1247
"500",1250
"501",1251
"502",1258
"503",1259
"504",1260
"505",1261
"506",1265
"507",1278
"508",1279
"509",1280
"510",1283
"511",1286
"512",1289
"513",1290
"514",1300
"515",1301
"516",1302
"517",1303
"518",1307
"519",1308
"520",1317
"521",1318
"522",1319
"523",1320
"524",1322
"525",1323
"526",1324
"527",1329
"528",1330
"529",1331
"530",1337
"531",1338
"532",1339
"533",1340
"534",1342
"535",1343
"536",1346
"537",1354
"538",1355
"539",1356
"540",1357
"541",1359
"542",1360
"543",1361
"544",1363
"545",1364
"546",1365
"547",1366
"548",1367
"549",1368
"550",1369
"551",1372
"552",1374
"553",1379
"554",1380
"555",1381
"556",1385
"557",1390
"558",1391
"559",1393
"560",1394
"561",1395
"562",1396
"563",1397
"564",1400
"565",1401
"566",1402
"567",1406
"568",1409
"569",1421
"570",1425
"571",1426
"572",1427
"573",1428
"574",1430
"575",1431
"576",1432
"577",1433
"578",1434
"579",1440
"580",1441
"581",1445
"582",1446
"583",1455
"584",1456
"585",1461
"586",1462
"587",1467
"588",1476
"589",1478
"590",1481
"591",1482
"592",1483
"593",1484
"594",1485
"595",1486
"596",1499
"597",1500
"598",1501
"599",1502
"600",1508
"601",1509
"602",1510
"603",1522
"604",1529
"605",1532
"606",1533
"607",1540
"608",1541
"609",1542
"610",1546
"611",1547
"612",1548
"613",1549
"614",1550
"615",1551
"616",1552
"617",1553
"618",1554
"619",1555
"620",1558
"621",1559
"622",1560
"623",1561
"624",1562
"625",1563
"626",1564
"627",1568
"628",1569
"629",1571
"630",1572
"631",1573
"632",1574
"633",1583
"634",1592
"635",1594
"636",1595
"637",1608
"638",1609
"639",1610
"640",1611
"641",1612
"642",1615
"643",1616
"644",1617
"645",1618
"646",1619
"647",1620
"648",1621
"649",1625
"650",1637
"651",1638
"652",1639
"653",1641
"654",1642
"655",1643
"656",1644
"657",1645
"658",1646
"659",1649
"660",1650
"661",1662
"662",1663
"663",1668
"664",1669
"665",1671
"666",1673
"667",1680
"668",1684
"669",1685
"670",1690
"671",1691
"672",1692
"673",1697
"674",1698
"675",1702
"676",1703
"677",1709
"678",1713
"679",1714
"680",1717
"681",1718
"682",1719
"683",1721
"684",1722
"685",1723
"686",1724
"687",1725
"688",1727
"689",1730
"690",1731
"691",1732
"692",1734
"693",1735
"694",1741
"695",1742
"696",1743
"697",1745
"698",1748
"699",1749
"700",1751
"701",1752
"702",1753
"703",1754
"704",1757
"705",1758
"706",1760
"707",1761
"708",1765
"709",1769
"710",1770
"711",1771
"712",1772
"713",1773
"714",1774
"715",1779
"716",1782
"717",1783
"718",1784
"719",1785
"720",1786
"721",1792
"722",1793
"723",1794
"724",1796
"725",1799
"726",1800
"727",1801
"728",1802
"729",1803
"730",1806
"731",1822
"732",1823
"733",1829
"734",1830
"735",1831
"736",1838
"737",1839
"738",1842
"739",1844
"740",1845
"741",1846
"742",1849
"743",1850
"744",1851
"745",1852
"746",1853
"747",1856
"748",1858
"749",1870
"750",1871
"751",1873
"752",1874
"753",1878
"754",1879
"755",1880
"756",1884
"757",1887
"758",1888
"759",1889
"760",1890
"761",1893
"762",1895
"763",1910
"764",1912
"765",1915
"766",1916
"767",1919
"768",1921
"769",1924
"770",1927
"771",1928
"772",1935
"773",1939
"774",1940
"775",1945
"776",1946
"777",1947
"778",1954
"779",1955
"780",1956
"781",1967
"782",1970
"783",1975
"784",1976
"785",1981
"786",1982
"787",1983
"788",1984
