"","x"
"1",2
"2",18
"3",22
"4",23
"5",27
"6",28
"7",31
"8",37
"9",41
"10",42
"11",43
"12",47
"13",58
"14",61
"15",64
"16",65
"17",68
"18",71
"19",72
"20",76
"21",77
"22",78
"23",81
"24",83
"25",87
"26",93
"27",94
"28",99
"29",100
"30",101
"31",106
"32",108
"33",109
"34",113
"35",114
"36",117
"37",119
"38",125
"39",128
"40",129
"41",130
"42",133
"43",138
"44",139
"45",144
"46",147
"47",148
"48",150
"49",155
"50",156
"51",158
"52",159
"53",161
"54",167
"55",169
"56",173
"57",178
"58",180
"59",189
"60",191
"61",197
"62",201
"63",204
"64",210
"65",212
"66",214
"67",217
"68",222
"69",225
"70",227
"71",231
"72",233
"73",239
"74",243
"75",248
"76",251
"77",254
"78",276
"79",279
"80",291
"81",293
"82",294
"83",296
"84",299
"85",300
"86",320
"87",324
"88",326
"89",328
"90",337
"91",343
"92",351
"93",352
"94",368
"95",369
"96",378
"97",387
"98",393
"99",398
"100",405
"101",411
"102",414
"103",421
"104",426
"105",430
"106",434
"107",435
"108",443
"109",447
"110",450
"111",453
"112",456
"113",460
"114",467
"115",475
"116",476
"117",477
"118",479
"119",482
"120",486
"121",487
"122",488
"123",490
"124",491
"125",493
"126",498
"127",504
"128",505
"129",509
"130",514
"131",516
"132",517
"133",536
"134",540
"135",544
"136",549
"137",557
"138",558
"139",560
"140",568
"141",570
"142",574
"143",575
"144",580
"145",582
"146",584
"147",586
"148",588
"149",601
"150",610
"151",613
"152",617
"153",620
"154",625
"155",626
"156",627
"157",635
"158",636
"159",641
"160",655
"161",662
"162",670
"163",672
"164",679
"165",684
"166",685
"167",693
"168",697
"169",699
"170",715
"171",717
"172",719
"173",736
"174",737
"175",747
"176",764
"177",765
"178",769
"179",771
"180",772
"181",777
"182",804
"183",807
"184",818
"185",820
"186",826
"187",832
"188",833
"189",834
"190",840
"191",845
"192",850
"193",858
"194",860
"195",863
"196",865
"197",867
"198",883
"199",884
"200",889
"201",897
"202",901
"203",902
"204",904
"205",908
"206",914
"207",915
"208",919
"209",928
"210",929
"211",932
"212",933
"213",937
"214",941
"215",943
"216",945
"217",948
"218",950
"219",957
"220",961
"221",964
"222",965
"223",967
"224",968
"225",971
"226",975
"227",977
"228",984
"229",986
"230",990
"231",995
"232",996
"233",998
"234",1005
"235",1006
"236",1013
"237",1014
"238",1015
"239",1022
"240",1024
"241",1025
"242",1028
"243",1036
"244",1046
"245",1053
"246",1059
"247",1060
"248",1064
"249",1070
"250",1072
"251",1075
"252",1077
"253",1082
"254",1087
"255",1090
"256",1091
"257",1093
"258",1094
"259",1097
"260",1105
"261",1106
"262",1110
"263",1112
"264",1114
"265",1121
"266",1130
"267",1136
"268",1137
"269",1145
"270",1158
"271",1163
"272",1168
"273",1171
"274",1180
"275",1181
"276",1197
"277",1200
"278",1201
"279",1212
"280",1214
"281",1220
"282",1221
"283",1222
"284",1226
"285",1231
"286",1237
"287",1242
"288",1245
"289",1248
"290",1254
"291",1256
"292",1257
"293",1262
"294",1263
"295",1264
"296",1266
"297",1268
"298",1270
"299",1276
"300",1277
"301",1281
"302",1284
"303",1287
"304",1288
"305",1297
"306",1313
"307",1328
"308",1332
"309",1333
"310",1334
"311",1335
"312",1349
"313",1353
"314",1358
"315",1371
"316",1375
"317",1376
"318",1382
"319",1386
"320",1388
"321",1389
"322",1392
"323",1410
"324",1417
"325",1420
"326",1429
"327",1442
"328",1451
"329",1457
"330",1458
"331",1459
"332",1468
"333",1469
"334",1472
"335",1479
"336",1487
"337",1488
"338",1493
"339",1503
"340",1504
"341",1505
"342",1511
"343",1513
"344",1515
"345",1517
"346",1519
"347",1526
"348",1527
"349",1528
"350",1534
"351",1535
"352",1537
"353",1543
"354",1565
"355",1570
"356",1576
"357",1582
"358",1584
"359",1585
"360",1587
"361",1589
"362",1591
"363",1593
"364",1596
"365",1597
"366",1599
"367",1600
"368",1601
"369",1602
"370",1604
"371",1614
"372",1624
"373",1626
"374",1627
"375",1633
"376",1634
"377",1635
"378",1640
"379",1648
"380",1651
"381",1652
"382",1656
"383",1658
"384",1659
"385",1664
"386",1670
"387",1672
"388",1674
"389",1676
"390",1677
"391",1678
"392",1679
"393",1681
"394",1693
"395",1700
"396",1704
"397",1707
"398",1728
"399",1736
"400",1746
"401",1750
"402",1756
"403",1759
"404",1762
"405",1766
"406",1780
"407",1787
"408",1788
"409",1795
"410",1810
"411",1824
"412",1835
"413",1836
"414",1840
"415",1857
"416",1859
"417",1864
"418",1875
"419",1881
"420",1885
"421",1886
"422",1896
"423",1899
"424",1903
"425",1917
"426",1918
"427",1925
"428",1929
"429",1932
"430",1936
"431",1937
"432",1941
"433",1943
"434",1951
"435",1957
"436",1959
"437",1963
"438",1969
"439",1971
"440",1973
"441",1974
"442",1977
"443",1979
"444",1986
"445",1994
"446",1996
"447",1997
"448",2001
"449",2003
"450",2005
"451",2006
"452",2015
"453",2017
"454",2020
"455",2025
"456",2026
"457",2033
"458",2034
"459",2037
"460",2040
"461",2041
"462",2043
"463",2046
"464",2050
"465",2053
"466",2054
"467",2060
"468",2061
"469",2062
"470",2073
"471",2078
"472",2081
"473",2083
"474",2091
"475",2101
"476",2104
"477",2106
"478",2113
"479",2119
"480",2134
"481",2136
"482",2143
"483",2144
"484",2145
"485",2151
"486",2153
"487",2165
"488",2177
"489",2194
"490",2198
"491",2202
"492",2206
"493",2207
"494",2212
"495",2214
"496",2217
"497",2220
"498",2227
"499",2228
"500",2230
"501",2231
"502",2235
"503",2237
"504",2240
"505",2252
"506",2254
"507",2260
"508",2263
"509",2264
"510",2265
"511",2271
"512",2273
"513",2282
"514",2286
"515",2288
"516",2290
"517",2293
"518",2296
"519",2301
"520",2302
"521",2307
"522",2310
"523",2318
"524",2324
"525",2327
"526",2336
"527",2343
"528",2345
"529",2348
"530",2349
"531",2350
"532",2351
"533",2357
"534",2358
"535",2359
"536",2360
"537",2363
"538",2369
"539",2375
"540",2382
"541",2383
"542",2386
"543",2399
"544",2404
"545",2405
"546",2407
"547",2410
"548",2412
"549",2427
"550",2430
"551",2443
"552",2445
"553",2446
"554",2447
"555",2456
"556",2462
"557",2465
"558",2466
"559",2469
"560",2476
"561",2479
"562",2487
"563",2491
"564",2494
"565",2498
"566",2500
"567",2503
"568",2510
"569",2511
"570",2512
"571",2517
"572",2520
"573",2521
"574",2526
"575",2529
"576",2534
"577",2537
"578",2545
"579",2555
"580",2556
"581",2561
"582",2566
"583",2574
"584",2576
"585",2586
"586",2596
"587",2604
"588",2605
"589",2606
"590",2610
"591",2611
"592",2612
"593",2615
"594",2616
"595",2617
"596",2618
"597",2619
"598",2620
"599",2627
"600",2634
"601",2635
"602",2639
"603",2643
"604",2645
"605",2647
"606",2652
"607",2653
"608",2655
"609",2656
"610",2658
"611",2661
"612",2662
"613",2665
"614",2667
"615",2676
"616",2680
"617",2682
"618",2685
"619",2689
"620",2691
"621",2701
"622",2706
"623",2707
"624",2710
"625",2712
"626",2714
"627",2717
"628",2720
"629",2727
"630",2730
"631",2735
"632",2737
"633",2741
"634",2742
"635",2753
"636",2755
"637",2757
"638",2767
"639",2769
"640",2775
"641",2778
"642",2789
"643",2793
"644",2796
"645",2798
"646",2809
"647",2814
"648",2822
"649",2823
"650",2824
"651",2833
"652",2836
"653",2840
"654",2845
"655",2846
"656",2856
"657",2862
"658",2864
"659",2868
"660",2874
"661",2878
"662",2890
"663",2891
"664",2893
"665",2897
"666",2916
"667",2917
"668",2918
"669",2924
"670",2927
"671",2932
"672",2933
"673",2942
"674",2946
"675",2950
"676",2957
"677",2966
"678",2977
"679",2979
"680",2985
"681",2993
"682",3001
"683",3002
"684",3003
"685",3004
"686",3005
"687",3006
"688",3010
"689",3016
"690",3020
"691",3024
"692",3031
"693",3041
"694",3047
"695",3049
"696",3050
"697",3055
"698",3059
"699",3060
"700",3077
"701",3078
"702",3079
"703",3081
"704",3083
"705",3086
"706",3089
"707",3092
"708",3095
"709",3102
"710",3103
"711",3104
"712",3107
"713",3113
"714",3119
"715",3127
"716",3132
"717",3133
"718",3136
"719",3157
"720",3165
"721",3169
"722",3179
"723",3184
"724",3193
"725",3199
"726",3201
"727",3205
"728",3207
"729",3209
"730",3212
"731",3227
"732",3244
"733",3245
"734",3257
"735",3258
"736",3259
"737",3262
"738",3272
"739",3278
"740",3279
"741",3281
"742",3292
"743",3303
"744",3304
"745",3314
"746",3316
"747",3319
"748",3322
"749",3323
"750",3332
"751",3336
"752",3340
"753",3344
"754",3347
"755",3349
"756",3356
"757",3365
"758",3369
"759",3372
"760",3374
"761",3378
"762",3380
"763",3384
"764",3386
"765",3401
"766",3408
"767",3413
"768",3415
"769",3416
"770",3418
"771",3419
"772",3420
"773",3424
"774",3429
"775",3434
"776",3438
"777",3440
"778",3442
"779",3452
"780",3455
"781",3458
"782",3460
"783",3462
"784",3465
"785",3466
"786",3473
"787",3483
"788",3484
"789",3485
"790",3486
"791",3490
"792",3493
"793",3495
"794",3498
"795",3500
"796",3501
"797",3503
"798",3512
"799",3513
"800",3514
"801",3521
"802",3525
"803",3527
"804",3528
"805",3533
"806",3535
"807",3537
"808",3563
"809",3565
"810",3566
"811",3574
"812",3585
"813",3588
"814",3603
"815",3604
"816",3608
"817",3611
"818",3648
"819",3657
"820",3661
"821",3663
"822",3667
"823",3670
"824",3672
"825",3674
"826",3679
"827",3680
"828",3684
"829",3688
"830",3713
"831",3719
"832",3723
"833",3730
"834",3744
"835",3750
"836",3753
"837",3755
"838",3762
"839",3763
"840",3765
"841",3766
"842",3774
"843",3775
"844",3776
"845",3780
"846",3784
"847",3786
"848",3800
"849",3801
"850",3809
"851",3812
"852",3813
"853",3818
"854",3819
"855",3824
"856",3825
"857",3833
"858",3840
"859",3845
"860",3853
"861",3865
"862",3870
"863",3873
"864",3876
"865",3879
"866",3888
"867",3892
"868",3893
"869",3895
"870",3904
"871",3907
"872",3909
"873",3923
"874",3929
"875",3931
"876",3946
"877",3951
"878",3953
"879",3959
"880",3961
"881",3963
"882",3964
"883",3965
"884",3968
"885",3972
"886",3984
"887",3996
"888",4006
"889",4011
"890",4013
"891",4017
"892",4036
"893",4038
"894",4048
"895",4051
"896",4063
"897",4064
"898",4074
"899",4075
"900",4082
"901",4083
"902",4092
"903",4098
"904",4100
"905",4105
"906",4106
"907",4108
"908",4113
"909",4115
"910",4117
"911",4120
"912",4121
"913",4122
"914",4127
"915",4128
"916",4136
"917",4138
"918",4141
"919",4149
"920",4155
"921",4160
"922",4162
"923",4164
"924",4165
"925",4173
"926",4176
"927",4177
"928",4180
"929",4183
"930",4186
"931",4189
"932",4191
"933",4192
"934",4193
"935",4196
"936",4202
"937",4203
"938",4205
"939",4210
"940",4212
"941",4215
"942",4217
"943",4222
"944",4223
"945",4224
"946",4227
"947",4230
"948",4233
"949",4238
"950",4244
"951",4245
"952",4246
"953",4247
"954",4250
"955",4253
"956",4254
"957",4257
"958",4262
"959",4265
"960",4268
"961",4279
"962",4295
"963",4303
"964",4304
"965",4306
"966",4307
"967",4311
"968",4312
"969",4313
"970",4335
"971",4339
"972",4343
"973",4348
"974",4350
"975",4354
"976",4364
"977",4366
"978",4372
"979",4374
"980",4377
"981",4394
"982",4396
"983",4398
"984",4407
"985",4408
"986",4417
"987",4421
"988",4422
"989",4425
"990",4427
"991",4430
"992",4455
"993",4457
"994",4460
"995",4473
"996",4479
"997",4488
"998",4493
"999",4497
"1000",4506
"1001",4507
"1002",4512
"1003",4516
"1004",4522
"1005",4525
"1006",4526
"1007",4528
"1008",4530
"1009",4533
"1010",4538
"1011",4546
"1012",4549
"1013",4550
"1014",4551
"1015",4552
"1016",4554
"1017",4556
"1018",4559
"1019",4564
"1020",4565
"1021",4568
"1022",4573
"1023",4574
"1024",4577
"1025",4581
"1026",4585
"1027",4588
"1028",4591
"1029",4609
"1030",4619
"1031",4628
"1032",4637
"1033",4645
"1034",4647
"1035",4649
"1036",4650
"1037",4664
"1038",4666
"1039",4667
"1040",4670
"1041",4676
"1042",4682
"1043",4683
"1044",4686
"1045",4689
"1046",4693
"1047",4695
"1048",4704
"1049",4714
"1050",4720
"1051",4724
"1052",4729
"1053",4735
"1054",4744
"1055",4745
"1056",4750
"1057",4756
"1058",4757
"1059",4759
"1060",4761
"1061",4765
"1062",4770
"1063",4777
"1064",4783
"1065",4785
"1066",4790
"1067",4792
"1068",4799
"1069",4805
"1070",4817
"1071",4822
"1072",4832
"1073",4839
"1074",4845
"1075",4847
"1076",4850
"1077",4852
"1078",4853
"1079",4855
"1080",4859
"1081",4860
"1082",4863
"1083",4865
"1084",4866
"1085",4873
"1086",4874
"1087",4882
"1088",4888
"1089",4889
"1090",4893
"1091",4895
"1092",4900
"1093",4901
"1094",4903
"1095",4911
"1096",4912
"1097",4919
"1098",4921
"1099",4922
"1100",4927
"1101",4928
"1102",4934
"1103",4943
"1104",4944
"1105",4946
"1106",4947
"1107",4948
"1108",4951
"1109",4954
"1110",4959
"1111",4963
"1112",4964
