"","x"
"1",30
"2",36
"3",89
"4",90
"5",92
"6",112
"7",122
"8",176
"9",179
"10",182
"11",206
"12",216
"13",241
"14",242
"15",257
"16",260
"17",261
"18",275
"19",290
"20",298
"21",307
"22",319
"23",358
"24",366
"25",404
"26",458
"27",474
"28",503
"29",508
"30",519
"31",556
"32",579
"33",600
"34",615
"35",616
"36",618
"37",622
"38",658
"39",669
"40",671
"41",675
"42",714
"43",716
"44",730
"45",735
"46",739
"47",756
"48",757
"49",790
"50",795
"51",811
"52",815
"53",816
"54",822
"55",824
"56",825
"57",857
"58",899
"59",927
"60",931
"61",939
"62",947
"63",956
"64",983
"65",989
"66",992
"67",1044
"68",1074
"69",1092
"70",1102
"71",1135
"72",1154
"73",1196
"74",1241
"75",1259
"76",1280
"77",1318
"78",1330
"79",1331
"80",1356
"81",1367
"82",1372
"83",1397
"84",1402
"85",1434
"86",1441
"87",1462
"88",1467
"89",1476
"90",1500
"91",1502
"92",1564
"93",1572
"94",1583
"95",1611
"96",1612
"97",1619
"98",1642
"99",1645
"100",1671
"101",1673
"102",1685
"103",1742
"104",1751
"105",1761
"106",1786
"107",1793
"108",1794
"109",1799
"110",1823
"111",1846
"112",1853
"113",1871
"114",1880
"115",1890
"116",1970
"117",1976
"118",2032
"119",2036
"120",2052
"121",2103
"122",2112
"123",2128
"124",2139
"125",2142
"126",2150
"127",2167
"128",2190
"129",2197
"130",2205
"131",2219
"132",2226
"133",2243
"134",2304
"135",2326
"136",2334
"137",2337
"138",2338
"139",2354
"140",2362
"141",2380
"142",2401
"143",2409
"144",2442
"145",2509
"146",2516
"147",2519
"148",2560
"149",2569
"150",2580
"151",2603
"152",2632
"153",2633
"154",2644
"155",2650
"156",2651
"157",2675
"158",2734
"159",2746
"160",2751
"161",2765
"162",2782
"163",2795
"164",2800
"165",2807
"166",2811
"167",2816
"168",2826
"169",2828
"170",2849
"171",2855
"172",2900
"173",2907
"174",2909
"175",2931
"176",2937
"177",2941
"178",2954
"179",2976
"180",2992
"181",3000
"182",3029
"183",3147
"184",3151
"185",3155
"186",3195
"187",3218
"188",3222
"189",3231
"190",3243
"191",3250
"192",3256
"193",3260
"194",3266
"195",3274
"196",3277
"197",3291
"198",3300
"199",3326
"200",3328
"201",3355
"202",3383
"203",3431
"204",3469
"205",3478
"206",3511
"207",3516
"208",3532
"209",3534
"210",3541
"211",3547
"212",3560
"213",3598
"214",3601
"215",3607
"216",3622
"217",3636
"218",3654
"219",3656
"220",3666
"221",3733
"222",3738
"223",3739
"224",3748
"225",3761
"226",3769
"227",3806
"228",3846
"229",3847
"230",3857
