"","x"
"1",13
"2",29
"3",33
"4",195
"5",207
"6",218
"7",230
"8",232
"9",238
"10",240
"11",246
"12",255
"13",295
"14",303
"15",365
"16",370
"17",384
"18",416
"19",499
"20",501
"21",506
"22",522
"23",532
"24",545
"25",553
"26",630
"27",674
"28",677
"29",696
"30",724
"31",734
"32",741
"33",746
"34",847
"35",855
"36",876
"37",894
"38",903
"39",909
"40",918
"41",979
"42",988
"43",991
"44",1012
"45",1029
"46",1039
"47",1080
"48",1123
"49",1126
"50",1138
"51",1139
"52",1153
"53",1160
"54",1169
"55",1202
"56",1246
"57",1300
"58",1355
"59",1359
"60",1385
"61",1390
"62",1440
"63",1445
"64",1455
"65",1483
"66",1532
"67",1540
"68",1546
"69",1548
"70",1592
"71",1641
"72",1662
"73",1680
"74",1713
"75",1717
"76",1727
"77",1752
"78",1779
"79",1822
"80",1838
"81",1844
"82",1888
"83",1927
"84",1945
"85",1975
"86",2012
"87",2016
"88",2029
"89",2057
"90",2063
"91",2086
"92",2092
"93",2105
"94",2130
"95",2133
"96",2137
"97",2147
"98",2162
"99",2183
"100",2189
"101",2201
"102",2204
"103",2222
"104",2233
"105",2253
"106",2262
"107",2303
"108",2323
"109",2340
"110",2344
"111",2390
"112",2397
"113",2406
"114",2414
"115",2418
"116",2449
"117",2497
"118",2504
"119",2506
"120",2525
"121",2565
"122",2594
"123",2677
"124",2683
"125",2692
"126",2705
"127",2721
"128",2750
"129",2758
"130",2768
"131",2771
"132",2773
"133",2790
"134",2794
"135",2810
"136",2812
"137",2815
"138",2842
"139",2882
"140",2913
"141",2923
"142",2944
"143",2953
"144",2955
"145",2971
"146",2986
"147",3028
"148",3053
"149",3070
"150",3087
"151",3143
"152",3163
"153",3167
"154",3171
"155",3185
"156",3202
"157",3208
"158",3214
"159",3239
"160",3253
"161",3275
"162",3280
"163",3308
"164",3345
"165",3439
"166",3457
"167",3468
"168",3505
"169",3519
"170",3523
"171",3524
"172",3568
"173",3586
"174",3596
"175",3624
"176",3633
"177",3690
"178",3731
"179",3747
"180",3757
"181",3803
"182",3860
"183",3886
"184",3889
"185",3896
"186",3905
"187",3919
"188",3926
"189",3939
"190",3956
"191",3966
"192",3977
"193",3992
"194",4012
"195",4020
"196",4039
"197",4103
"198",4111
"199",4147
"200",4153
"201",4184
"202",4185
"203",4194
"204",4213
"205",4228
"206",4241
"207",4273
"208",4293
"209",4294
"210",4318
"211",4363
"212",4365
"213",4375
"214",4381
"215",4383
"216",4403
"217",4411
"218",4461
"219",4477
"220",4480
"221",4503
"222",4513
"223",4518
"224",4529
"225",4579
"226",4583
"227",4586
"228",4621
"229",4672
"230",4673
"231",4684
"232",4688
"233",4698
"234",4700
"235",4701
"236",4718
"237",4722
"238",4726
"239",4784
"240",4809
"241",4825
"242",4841
"243",4843
"244",4914
"245",4939
"246",4961
"247",4967
"248",4978
"249",4994
"250",5010
"251",5040
"252",5055
"253",5070
"254",5095
"255",5114
"256",5138
"257",5148
"258",5152
"259",5190
"260",5196
"261",5252
"262",5282
"263",5290
